energy_ev,total_up,total_down,Mn_p_up,Mn_p_down,Mn_d_up,Mn_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Na_s_up,Na_s_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
1.02951476,2.88283836,-2.05928500,0.18023559,-0.10049451,1.51656527,-1.36642928,0.01181940,-0.03845737,0.56021536,-0.07474690,0.25877214,-0.18733493,0.04233399,-0.03086310,0.46496738,-0.38129169
1.03551776,2.87218110,-2.08550137,0.19004953,-0.09812224,1.49694676,-1.38274311,0.01317056,-0.04325219,0.54780492,-0.07206469,0.28080730,-0.20536407,0.04501127,-0.03195301,0.47413569,-0.38679873
1.04152076,2.86688668,-2.11809771,0.20107422,-0.09704310,1.47863715,-1.40294135,0.01466675,-0.04844095,0.53610221,-0.06991123,0.30535349,-0.22520271,0.04795520,-0.03336787,0.48481140,-0.39156945
1.04752376,2.86690011,-2.15679629,0.21322577,-0.09723482,1.46175104,-1.42683765,0.01630668,-0.05399350,0.52510469,-0.06827355,0.33231586,-0.24669100,0.05112143,-0.03508489,0.49688042,-0.39563442
1.05352676,2.87197392,-2.20120739,0.22639522,-0.09865507,1.44632932,-1.45417078,0.01808581,-0.05986948,0.51478665,-0.06713518,0.36152992,-0.26962672,0.05445968,-0.03707443,0.51018111,-0.39904676
1.05952976,2.88165766,-2.25082621,0.24044822,-0.10124201,1.43233156,-1.48460286,0.01999605,-0.06601832,0.50509938,-0.06647676,0.39275827,-0.29376684,0.05791451,-0.03930046,0.52450395,-0.40187817
1.06553277,2.89529676,-2.30503098,0.25522565,-0.10491522,1.41963282,-1.51771846,0.02202564,-0.07237949,0.49597218,-0.06627658,0.42568953,-0.31883035,0.06142632,-0.04172124,0.53959346,-0.40421398
1.07153577,2.91204147,-2.36308294,0.27054502,-0.10957690,1.40802498,-1.55302514,0.02415910,-0.07888313,0.48731464,-0.06651087,0.45994018,-0.34450249,0.06493246,-0.04429010,0.55515249,-0.40614738
1.07753877,2.93086582,-2.42412887,0.28620299,-0.11511339,1.39722286,-1.58995573,0.02637738,-0.08545113,0.47901989,-0.06715416,0.49505928,-0.37044039,0.06836853,-0.04695640,0.57084879,-0.40777336
1.08354177,2.95059598,-2.48720696,0.30197887,-0.12139699,1.38687471,-1.62787283,0.02865810,-0.09199848,0.47096875,-0.06817935,0.53053608,-0.39627982,0.07166969,-0.04966663,0.58632350,-0.40918253
1.08954477,2.96994703,-2.55125642,0.31763903,-0.12828809,1.37657665,-1.66607607,0.03097601,-0.09843504,0.46303478,-0.06955785,0.56581064,-0.42164318,0.07477223,-0.05236561,0.60120146,-0.41045527
1.09554777,2.98756646,-2.61513154,0.33294226,-0.13563748,1.36589016,-1.70381212,0.03330351,-0.10466752,0.45508969,-0.07125956,0.60028699,-0.44614823,0.07761497,-0.05499783,0.61510256,-0.41165650
1.10155078,3.00208241,-2.67762008,0.34764579,-0.14328894,1.35436180,-1.74028774,0.03561143,-0.11060177,0.44700909,-0.07325288,0.63334866,-0.46941754,0.08014084,-0.05750876,0.62765401,-0.41283140
1.10755378,3.01215436,-2.73746616,0.36151192,-0.15108209,1.34154406,-1.77468572,0.03786978,-0.11614516,0.43867819,-0.07550469,0.66437590,-0.49108812,0.08229823,-0.05984621,0.63850261,-0.41400234
1.11355678,3.01652392,-2.79339714,0.37431479,-0.15885527,1.32701623,-1.80618344,0.04004871,-0.12120903,0.42999706,-0.07798035,0.69276404,-0.51082111,0.08404237,-0.06196174,0.64732681,-0.41516713
1.11955978,3.01406325,-2.84415386,0.38584727,-0.16644870,1.31040414,-1.83397348,0.04211941,-0.12571110,0.42088537,-0.08064371,0.71794219,-0.52831097,0.08533645,-0.06381184,0.65384768,-0.41629881
1.12556278,3.00381885,-2.88852329,0.39592746,-0.17370752,1.29139792,-1.85728577,0.04405508,-0.12957779,0.41128622,-0.08345726,0.73939167,-0.54329394,0.08615259,-0.06535915,0.65783860,-0.41734683
1.13156578,2.98504870,-2.92537250,0.40440459,-0.18048494,1.26976667,-1.87541029,0.04583185,-0.13274622,0.40116889,-0.08638225,0.75666308,-0.55555554,0.08647254,-0.06657343,0.65913305,-0.41823971
1.13756878,2.95725097,-2.95368252,0.41116412,-0.18664522,1.24536962,-1.88771961,0.04742958,-0.13516598,0.39053048,-0.08937898,0.76939157,-0.56493658,0.08628815,-0.06743242,0.65763016,-0.41888893
1.14357179,2.92018324,-2.97258078,0.41613155,-0.19206649,1.21816301,-1.89369004,0.04883254,-0.13680046,0.37939625,-0.09240713,0.77730940,-0.57133773,0.08560145,-0.06792241,0.65329798,-0.41919389
1.14957479,2.87387123,-2.98137074,0.41927496,-0.19664332,1.18820270,-1.89292075,0.05002993,-0.13762776,0.36781875,-0.09542619,0.78025522,-0.57472226,0.08442460,-0.06803864,0.64617412,-0.41904766
1.15557779,2.81860704,-2.97955737,0.42060604,-0.20028890,1.15564231,-1.88514973,0.05101618,-0.13764114,0.35587580,-0.09839605,0.77817981,-0.57511707,0.08277939,-0.06778540,0.63636393,-0.41834326
1.16158079,2.75493696,-2.96686728,0.42017946,-0.20293686,1.12072720,-1.87026595,0.05179101,-0.13684894,0.34366742,-0.10127756,0.77114779,-0.57261178,0.08069658,-0.06717593,0.62403627,-0.41698003
1.16758379,2.68363972,-2.94326278,0.41809072,-0.20454258,1.08378459,-1.84831712,0.05235929,-0.13527406,0.33131183,-0.10403329,0.75933540,-0.56735615,0.07821495,-0.06623204,0.60941710,-0.41486998
1.17358679,2.60569631,-2.90894889,0.41447240,-0.20508401,1.04521055,-1.81951257,0.05273064,-0.13295302,0.31894088,-0.10662827,0.74302434,-0.55955573,0.07538019,-0.06498349,0.59278124,-0.41194365
1.17958979,2.52225288,-2.86437329,0.40948903,-0.20456194,1.00545441,-1.78422115,0.05291879,-0.12993454,0.30669494,-0.10903083,0.72259209,-0.54946607,0.07224355,-0.06346725,0.57444263,-0.40815526
1.18559280,2.43457847,-2.81021884,0.40333081,-0.20299970,0.96500152,-1.74296419,0.05294083,-0.12627788,0.29471758,-0.11121342,0.69849901,-0.53738561,0.06886054,-0.06172644,0.55474359,-0.40348695
1.19159580,2.34401963,-2.74738922,0.39620641,-0.20044233,0.92435507,-1.69640366,0.05281623,-0.12205097,0.28315031,-0.11315342,0.67127302,-0.52364761,0.06528940,-0.05980922,0.53404342,-0.39795190
1.19759880,2.25195379,-2.67698797,0.38833512,-0.19695530,0.88401791,-1.64532611,0.05256583,-0.11732823,0.27212749,-0.11483391,0.64149233,-0.50861119,0.06158971,-0.05776755,0.51270700,-0.39159629
1.20360180,2.15974340,-2.60029181,0.37993881,-0.19262269,0.84447517,-1.59062288,0.05221075,-0.11218853,0.26177164,-0.11624435,0.60976718,-0.49265194,0.05782100,-0.05565585,0.49109361,-0.38449987
1.20960480,2.06869272,-2.51871921,0.37123398,-0.18754503,0.80617825,-1.53326740,0.05177134,-0.10671299,0.25218938,-0.11738110,0.57672118,-0.47615225,0.05404144,-0.05352965,0.46954656,-0.37677531
1.21560780,1.98000882,-2.43379522,0.36242419,-0.18183681,0.76953101,-1.47429036,0.05126624,-0.10098299,0.24346803,-0.11824782,0.54297311,-0.45949171,0.05030668,-0.05144418,0.44838386,-0.36856631
1.22161081,1.89476812,-2.34711381,0.35369328,-0.17562377,0.73487841,-1.41475355,0.05071150,-0.09507831,0.23567302,-0.11885558,0.50911987,-0.44303772,0.04666884,-0.04945300,0.42789026,-0.36004449
1.22761381,1.81388964,-2.26029886,0.34519965,-0.16903997,0.70249806,-1.35572341,0.05011994,-0.08907548,0.22884613,-0.11922278,0.47572105,-0.42713657,0.04317570,-0.04760678,0.40831095,-0.35140540
1.23361681,1.73811538,-2.17496507,0.33707165,-0.16222492,0.67259486,-1.29824491,0.04950071,-0.08304642,0.22300466,-0.11937484,0.44328574,-0.41210523,0.03986999,-0.04595199,0.38984685,-0.34286350
1.23961981,1.66799844,-2.09267984,0.32940458,-0.15532055,0.64529867,-1.24331676,0.04885906,-0.07705731,0.21814141,-0.11934351,0.41226186,-0.39822397,0.03678897,-0.04452983,0.37265183,-0.33464663
1.24562281,1.60389866,-2.01492724,0.32225895,-0.14846842,0.62066492,-1.19186848,0.04819632,-0.07116783,0.21422551,-0.11916600,0.38302820,-0.38572999,0.03396414,-0.04337521,0.35683158,-0.32698993
1.25162581,1.54598546,-1.94307502,0.31566040,-0.14180694,0.59867801,-1.14474001,0.04751022,-0.06543061,0.21120402,-0.11888389,0.35588930,-0.37481222,0.03142102,-0.04251595,0.34244418,-0.32012952
1.25762881,1.49424733,-1.87834543,0.30960100,-0.13546888,0.57925702,-1.10266436,0.04679526,-0.05989099,0.20900418,-0.11854172,0.33107308,-0.36560738,0.02917923,-0.04197207,0.32950230,-0.31429611
1.26363182,1.44850706,-1.82179053,0.30404184,-0.12957903,0.56226340,-1.06625359,0.04604341,-0.05458700,0.20753625,-0.11818554,0.30873110,-0.35819737,0.02725254,-0.04175529,0.31797661,-0.30970875
1.26963482,1.40844166,-1.77427260,0.29891689,-0.12425216,0.54751021,-1.03598850,0.04524480,-0.04954957,0.20669675,-0.11786131,0.28894119,-0.35260822,0.02564909,-0.04186872,0.30780045,-0.30656883
1.27563782,1.37360595,-1.73644995,0.29413766,-0.11959120,0.53477224,-1.01221206,0.04438857,-0.04480284,0.20637212,-0.11761332,0.27171212,-0.34881038,0.02437166,-0.04230677,0.29887533,-0.30505463
1.28164082,1.34345848,-1.70876832,0.28959865,-0.11568573,0.52379675,-0.99512668,0.04346377,-0.04036472,0.20644248,-0.11748266,0.25698998,-0.34672069,0.02341798,-0.04305527,0.29107708,-0.30531639
1.28764382,1.31738873,-1.69145813,0.28518315,-0.11261070,0.51431417,-0.98479520,0.04246016,-0.03624740,0.20678551,-0.11750587,0.24466590,-0.34620577,0.02278108,-0.04409179,0.28426238,-0.30747211
1.29364682,1.29474449,-1.68453721,0.28076929,-0.11042543,0.50604847,-0.98114541,0.04136901,-0.03245798,0.20728028,-0.11771379,0.23458471,-0.34708693,0.02244969,-0.04538621,0.27827545,-0.31160419
1.29964982,1.27485829,-1.68781910,0.27623589,-0.10917290,0.49872676,-0.98397804,0.04018372,-0.02899915,0.20781089,-0.11813069,0.22655411,-0.34914633,0.02240861,-0.04690149,0.27295459,-0.31775689
1.30565283,1.25707212,-1.70092627,0.27146807,-0.10887916,0.49208792,-0.99297753,0.03890043,-0.02586978,0.20826983,-0.11877382,0.22035421,-0.35213447,0.02263914,-0.04859464,0.26813851,-0.32593474
1.31165583,1.24075975,-1.72330791,0.26636222,-0.10955313,0.48588987,-1.00772551,0.03751827,-0.02306557,0.20856100,-0.11965324,0.21574684,-0.35577855,0.02311953,-0.05041791,0.26367213,-0.33610195
1.31765883,1.22534597,-1.75426169,0.26083033,-0.11118655,0.47991564,-1.02771637,0.03603963,-0.02057954,0.20860227,-0.12077211,0.21248463,-0.35979167,0.02382537,-0.05232011,0.25941174,-0.34818271
1.32366183,1.21032257,-1.79295862,0.25480342,-0.11375418,0.47397789,-1.05237441,0.03447010,-0.01840261,0.20832748,-0.12212731,0.21031953,-0.36388236,0.02473014,-0.05424808,0.25522956,-0.36206251
1.32966483,1.19526067,-1.83847030,0.24823411,-0.11721426,0.46792210,-1.08107208,0.03281837,-0.01652397,0.20768801,-0.12371045,0.20901053,-0.36776429,0.02580569,-0.05614820,0.25101731,-0.37759036
1.33566783,1.17981952,-1.88979771,0.24109815,-0.12150923,0.46162831,-1.11314873,0.03109588,-0.01493148,0.20665359,-0.12550913,0.20833059,-0.37116569,0.02702279,-0.05796803,0.24668910,-0.39458194
1.34167084,1.16375173,-1.94590051,0.23339499,-0.12656671,0.45501175,-1.14792935,0.02931642,-0.01361201,0.20521274,-0.12750848,0.20807259,-0.37383814,0.02835171,-0.05965782,0.24218334,-0.41282350
1.34767384,1.14690513,-2.00572615,0.22514755,-0.13230079,0.44802229,-1.18474267,0.02749558,-0.01255163,0.20337246,-0.12969276,0.20805428,-0.37556447,0.02976283,-0.06117207,0.23746382,-0.43207661
1.35367684,1.12922164,-2.06823769,0.21640098,-0.13861360,0.44064294,-1.22293822,0.02565022,-0.01173584,0.20115745,-0.13204717,0.20812214,-0.37616529,0.03122729,-0.06247085,0.23251999,-0.45208345
1.35967984,1.11073332,-2.13243980,0.20722084,-0.14539719,0.43288768,-1.26190183,0.02379784,-0.01114976,0.19860889,-0.13455950,0.20815425,-0.37550404,0.03271758,-0.06352109,0.22736641,-0.47257264
1.36568284,1.09155609,-2.19740197,0.19769056,-0.15253571,0.42479853,-1.30106921,0.02195600,-0.01077820,0.19578267,-0.13722180,0.20806206,-0.37349036,0.03420822,-0.06429753,0.22204151,-0.49326546
1.37168584,1.07188145,-2.26227859,0.18790856,-0.15990786,0.41644231,-1.33993722,0.02014174,-0.01060578,0.19274731,-0.14003188,0.20779116,-0.37008149,0.03567633,-0.06478347,0.21660570,-0.51388222
1.37768884,1.05196659,-2.32632521,0.17798495,-0.16738963,0.40790697,-1.37807272,0.01837109,-0.01061701,0.18958163,-0.14299448,0.20732106,-0.36528191,0.03710215,-0.06497129,0.21113893,-0.53414870
1.38369185,1.03212326,-2.38891092,0.16803811,-0.17485722,0.39929775,-1.41511876,0.01665867,-0.01079636,0.18637215,-0.14612237,0.20666400,-0.35914112,0.03846951,-0.06486260,0.20573779,-0.55380227
1.38969485,1.01270577,-2.44952654,0.15819126,-0.18219008,0.39073325,-1.45079803,0.01501733,-0.01112834,0.18321037,-0.14943705,0.20586289,-0.35174979,0.03976619,-0.06446814,0.20051214,-0.57259782
1.39569785,0.99409835,-2.50778860,0.14856908,-0.18927405,0.38234142,-1.48491378,0.01345791,-0.01159755,0.18019005,-0.15296913,0.20498841,-0.34323447,0.04098409,-0.06380740,0.19558157,-0.59031296
1.40170085,0.97670236,-2.56343944,0.13929458,-0.19600448,0.37425559,-1.51734812,0.01198910,-0.01218875,0.17740456,-0.15675851,0.20413533,-0.33375123,0.04211934,-0.06290796,0.19107152,-0.60675255
1.40770385,0.96092341,-2.61634348,0.13048620,-0.20228914,0.36661061,-1.54805803,0.01061740,-0.01288699,0.17494422,-0.16085413,0.20341814,-0.32347847,0.04317224,-0.06180462,0.18710933,-0.62175226
1.41370685,0.94715882,-2.66648013,0.12225536,-0.20805098,0.35953909,-1.57706933,0.00934716,-0.01367763,0.17289398,-0.16531353,0.20296610,-0.31260946,0.04414700,-0.06053831,0.18382024,-0.63518120
1.41970985,0.93578551,-2.71393380,0.11470429,-0.21323047,0.35316784,-1.60446890,0.00818066,-0.01454652,0.17133124,-0.17020201,0.20291780,-0.30134483,0.04505138,-0.05915488,0.18132337,-0.64694337
1.42571286,0.92714869,-2.75888150,0.10792438,-0.21778744,0.34761451,-1.63039549,0.00711829,-0.01548003,0.17032399,-0.17559158,0.20341527,-0.28988547,0.04589618,-0.05770374,0.17972784,-0.65697806
1.43171586,0.92155152,-2.80157859,0.10199487,-0.22170244,0.34298457,-1.65502954,0.00615878,-0.01646515,0.16992925,-0.18155950,0.20459801,-0.27842624,0.04669464,-0.05623648,0.17912911,-0.66525914
1.43771886,0.91924589,-2.84234321,0.09698202,-0.22497737,0.33936851,-1.67858231,0.00529944,-0.01748964,0.17019188,-0.18818663,0.20659676,-0.26715068,0.04746175,-0.05480545,0.17960550,-0.67179338
1.44372186,0.92042463,-2.88154002,0.09293856,-0.22763539,0.33683960,-1.70128487,0.00453640,-0.01854203,0.17114370,-0.19555534,0.20952750,-0.25622698,0.04821349,-0.05346236,0.18121518,-0.67661793
1.44972486,0.92521533,-2.91956365,0.08990355,-0.22972020,0.33545197,-1.72337704,0.00386495,-0.01961172,0.17280301,-0.20374722,0.21348568,-0.24580535,0.04896610,-0.05225696,0.18399355,-0.67979713
1.45572786,0.93367590,-2.95682252,0.08790248,-0.23129441,0.33523930,-1.74509689,0.00327974,-0.02068902,0.17517445,-0.21284033,0.21854085,-0.23601693,0.04973538,-0.05123579,0.18795117,-0.68141889
1.46173087,0.94579208,-2.99372335,0.08694760,-0.23243732,0.33621407,-1.76667090,0.00277511,-0.02176515,0.17824914,-0.22290626,0.22473206,-0.22697402,0.05053603,-0.05044099,0.19307231,-0.68159088
1.46773387,0.96147708,-3.03065678,0.08703853,-0.23324201,0.33836738,-1.78830519,0.00234528,-0.02283224,0.18200526,-0.23400685,0.23206409,-0.21877167,0.05138111,-0.04990935,0.19931426,-0.68043667
1.47373687,0.98057334,-3.06798450,0.08816288,-0.23381189,0.34166955,-1.81017791,0.00198462,-0.02388330,0.18640880,-0.24619071,0.24050460,-0.21149043,0.05228159,-0.04967140,0.20660734,-0.67809224
1.47973987,1.00285650,-3.10602805,0.09029709,-0.23425678,0.34607126,-1.83243303,0.00168780,-0.02491220,0.19141467,-0.25948968,0.24998266,-0.20519991,0.05324612,-0.04975068,0.21485578,-0.67470275
1.48574287,1.02804160,-3.14505964,0.09340733,-0.23468878,0.35150538,-1.85517568,0.00145001,-0.02591360,0.19696798,-0.27391517,0.26038841,-0.19996296,0.05428084,-0.05016321,0.22393947,-0.67042000
1.49174587,1.05579128,-3.18529499,0.09745045,-0.23521798,0.35788946,-1.87846903,0.00126707,-0.02688289,0.20300565,-0.28945476,0.27157424,-0.19584006,0.05538945,-0.05091711,0.23371656,-0.66540038
1.49774887,1.08572597,-3.22688838,0.10237499,-0.23594826,0.36512870,-1.90233278,0.00113556,-0.02781616,0.20945805,-0.30606912,0.28335732,-0.19289361,0.05657333,-0.05201236,0.24402684,-0.65980355
1.50375188,1.11743561,-3.26992991,0.10812224,-0.23697328,0.37311935,-1.92674331,0.00105289,-0.02871012,0.21625087,-0.32368941,0.29552355,-0.19119183,0.05783187,-0.05344083,0.25469594,-0.65379157
1.50975488,1.15049264,-3.31444484,0.11462732,-0.23837293,0.38175251,-1.95163522,0.00101737,-0.02956208,0.22330708,-0.34221545,0.30783284,-0.19081182,0.05916282,-0.05518637,0.26554016,-0.64752858
1.51575788,1.18446590,-3.36039500,0.12182035,-0.24021026,0.39091800,-1.97690440,0.00102827,-0.03036995,0.23054894,-0.36151484,0.32002552,-0.19184167,0.06056275,-0.05722527,0.27637172,-0.64118061
1.52176088,1.21893467,-3.40768195,0.12962756,-0.24252915,0.40050833,-2.00241220,0.00108577,-0.03113218,0.23789996,-0.38142315,0.33182971,-0.19438124,0.06202753,-0.05952669,0.28700448,-0.63491560
1.52776388,1.25350258,-3.45615175,0.13797249,-0.24535264,0.41042244,-2.02799069,0.00119096,-0.03184784,0.24528689,-0.40174541,0.34296942,-0.19854159,0.06355283,-0.06205349,0.29725958,-0.62890305
1.53376688,1.28781055,-3.50560085,0.14677723,-0.24868220,0.42056913,-2.05344863,0.00134582,-0.03251656,0.25264151,-0.42225883,0.35317301,-0.20444278,0.06513453,-0.06476305,0.30697114,-0.62331346
1.53976988,1.32154826,-3.55578289,0.15596354,-0.25249766,0.43086994,-2.07857792,0.00155308,-0.03313857,0.25990229,-0.44271702,0.36218172,-0.21221024,0.06676910,-0.06760837,0.31599139,-0.61831703
1.54577289,1.35446355,-3.60641579,0.16545401,-0.25675814,0.44126137,-2.10316023,0.00181615,-0.03371471,0.26701577,-0.46285533,0.36975796,-0.22196960,0.06845386,-0.07053917,0.32419538,-0.61408167
1.55177589,1.38636914,-3.65718878,0.17517312,-0.26140353,0.45169627,-2.12697338,0.00213892,-0.03424638,0.27393765,-0.48239748,0.37569291,-0.23384023,0.07018711,-0.07350323,0.33148473,-0.61077012
1.55777889,1.41714633,-3.70776889,0.18504820,-0.26635672,0.46214429,-2.14979731,0.00252567,-0.03473549,0.28063348,-0.50106309,0.37981326,-0.24792768,0.07196813,-0.07644762,0.33779037,-0.60853622
1.56378189,1.44674527,-3.75780653,0.19501017,-0.27152632,0.47259132,-2.17141922,0.00298077,-0.03518441,0.28707895,-0.51857576,0.38198672,-0.26431531,0.07379704,-0.07932007,0.34307419,-0.60752030
1.56978489,1.47518163,-3.80693965,0.20499411,-0.27680977,0.48303793,-2.19163768,0.00350848,-0.03559577,0.29325967,-0.53467163,0.38212602,-0.28305548,0.07567450,-0.08207019,0.34732927,-0.60784394
1.57578789,1.50252970,-3.85479653,0.21493953,-0.28209666,0.49349677,-2.21026547,0.00411269,-0.03597232,0.29917050,-0.54910774,0.38019147,-0.30416081,0.07760128,-0.08465064,0.35057897,-0.60960418
1.58179090,1.52891215,-3.90099678,0.22479046,-0.28727209,0.50398908,-2.22713115,0.00479664,-0.03631674,0.30481439,-0.56166993,0.37619163,-0.32759578,0.07957776,-0.08701821,0.35287458,-0.61286760
1.58779390,1.55448676,-3.94515098,0.23449505,-0.29222006,0.51454040,-2.24207926,0.00556259,-0.03663132,0.31020076,-0.57218000,0.37018250,-0.35326933,0.08160328,-0.08913463,0.35429195,-0.61766453
1.59379690,1.57943069,-3.98685881,0.24400508,-0.29682653,0.52517569,-2.25496925,0.00641159,-0.03691779,0.31534343,-0.58050148,0.36226492,-0.38102883,0.08367550,-0.09096725,0.35492698,-0.62398368
1.59979990,1.60392320,-4.02570654,0.25327501,-0.30098230,0.53591412,-2.26567344,0.00734313,-0.03717697,0.32025832,-0.58654411,0.35258067,-0.41065587,0.08578974,-0.09248948,0.35489045,-0.63176780
1.60580290,1.62812750,-4.06126406,0.26226088,-0.30458543,0.54676372,-2.27407421,0.00835491,-0.03740861,0.32496085,-0.59026646,0.34130712,-0.44186431,0.08793837,-0.09368095,0.35430223,-0.64091048
1.61180590,1.65217286,-4.09308249,0.27091904,-0.30754330,0.55771633,-2.28006090,0.00944263,-0.03761110,0.32946325,-0.59167685,0.32865109,-0.47430088,0.09011022,-0.09452754,0.35328534,-0.65125459
1.61780890,1.67613807,-4.12069293,0.27920480,-0.30977421,0.56874298,-2.28352687,0.01059984,-0.03778141,0.33377203,-0.59083236,0.31484178,-0.50754847,0.09229023,-0.09502111,0.35196004,-0.66259251
1.62381191,1.70003700,-4.14360733,0.28707106,-0.31120855,0.57979021,-2.28436716,0.01181777,-0.03791498,0.33788556,-0.58783613,0.30012353,-0.54113239,0.09445915,-0.09515910,0.35043842,-0.67466847
1.62981491,1.72380762,-4.16132208,0.29446714,-0.31178968,0.59077746,-2.28247719,0.01308541,-0.03800574,0.34179203,-0.58283315,0.28474831,-0.57452939,0.09659353,-0.09494401,0.34881953,-0.68718293
1.63581791,1.74730487,-4.17332491,0.30133790,-0.31147435,0.60159576,-2.27775303,0.01438951,-0.03804628,0.34546802,-0.57600467,0.26896851,-0.60717927,0.09866582,-0.09438276,0.34718557,-0.69979911
1.64182091,1.77029821,-4.17910554,0.30762315,-0.31023301,0.61210803,-2.27009331,0.01571480,-0.03802804,0.34887762,-0.56756171,0.25303021,-0.63849895,0.10064486,-0.09348604,0.34559898,-0.71215139
1.64782391,1.79247420,-4.17817014,0.31325765,-0.30804979,0.62215091,-2.25940319,0.01704422,-0.03794165,0.35197228,-0.55773794,0.23716708,-0.66789829,0.10249644,-0.09226759,0.34410097,-0.72385557
1.65382691,1.81344402,-4.17005920,0.31817159,-0.30492246,0.63153830,-2.24560012,0.01835932,-0.03777733,0.35469154,-0.54678231,0.22159523,-0.69479722,0.10418418,-0.09074360,0.34271106,-0.73452028
1.65982991,1.83275585,-4.15436854,0.32229165,-0.30086223,0.64006635,-2.22862134,0.01964071,-0.03752537,0.35696445,-0.53495179,0.20650896,-0.71864350,0.10567054,-0.08893219,0.34142797,-0.74375953
1.66583292,1.84991140,-4.13077219,0.32554278,-0.29589351,0.64751987,-2.20843272,0.02086856,-0.03717663,0.35871179,-0.52250456,0.19207764,-0.73893033,0.10691803,-0.08685288,0.34023154,-0.75120546
1.67183592,1.86438593,-4.09904616,0.32785035,-0.29005364,0.65367971,-2.18503837,0.02202322,-0.03672305,0.35984899,-0.50969386,0.17844349,-0.75521310,0.10789048,-0.08452635,0.33908559,-0.75652115
1.67783892,1.87565063,-4.05909163,0.32914288,-0.28339256,0.65833101,-2.15849027,0.02308583,-0.03615819,0.36028952,-0.49676269,0.16572054,-0.76712445,0.10855438,-0.08197410,0.33794142,-0.75941257
1.68384192,1.88319610,-4.01095592,0.32935507,-0.27597242,0.66127164,-2.12889732,0.02403892,-0.03547762,0.35994865,-0.48393951,0.15399439,-0.77438704,0.10888011,-0.07921842,0.33674176,-0.75963944
1.68984492,1.88655564,-3.95484976,0.32843102,-0.26786706,0.66232057,-2.09643286,0.02486703,-0.03467934,0.35874743,-0.47143494,0.14332282,-0.77682334,0.10884321,-0.07628232,0.33542493,-0.75702426
1.69584792,1.88532713,-3.89115928,0.32632741,-0.25916136,0.66132570,-2.06133998,0.02555726,-0.03376403,0.35661647,-0.45943937,0.13373710,-0.77436205,0.10842537,-0.07318953,0.33392878,-0.75145930
1.70185093,1.87919209,-3.82045162,0.32301649,-0.24995039,0.65817066,-2.02393390,0.02609975,-0.03273523,0.35349963,-0.44812153,0.12524383,-0.76704080,0.10761524,-0.06996457,0.33219438,-0.74291101
1.70785393,1.86793093,-3.74347299,0.31848870,-0.24033836,0.65278025,-1.98460101,0.02648799,-0.03159936,0.34935703,-0.43762766,0.11782722,-0.75500498,0.10640902,-0.06663280,0.33016905,-0.73142183
1.71385693,1.85143360,-3.66113888,0.31275463,-0.23043725,0.64512426,-1.94379405,0.02671912,-0.03036560,0.34416760,-0.42808133,0.11145168,-0.73850279,0.10481071,-0.06322043,0.32780874,-0.71710928
1.71985993,1.82970504,-3.57451615,0.30584640,-0.22036524,0.63521941,-1.90202366,0.02679403,-0.02904571,0.33793064,-0.41958362,0.10606450,-0.71787673,0.10283205,-0.05975450,0.32507959,-0.70016221
1.72586293,1.80286523,-3.48479765,0.29781803,-0.21024478,0.62312934,-1.85984618,0.02671727,-0.02765367,0.33066670,-0.41221349,0.10159878,-0.69355192,0.10049219,-0.05626274,0.32195866,-0.68083462
1.73186593,1.77114400,-3.39326991,0.28874508,-0.20020050,0.60896272,-1.81784833,0.02649688,-0.02620529,0.32241739,-0.40602832,0.09797622,-0.66602181,0.09781704,-0.05277343,0.31843389,-0.65943717
