energy_ev,total_up,N_s_up,N_p_up,Re_p_up,Re_d_up,Se_s_up,Se_p_up,Zn_p_up,Zn_d_up
3.58679340,1.88631392,0.02956118,0.25943453,0.69959875,0.61488889,0.07495628,0.40904819,1.40359705,0.02383583
3.59279640,1.95868542,0.03186668,0.26357888,0.72128444,0.63367277,0.07344490,0.43621680,1.43575733,0.02532287
3.59879940,2.03447709,0.03416022,0.26835818,0.74332552,0.65371454,0.07224209,0.46446349,1.47094305,0.02684130
3.60480240,2.11295265,0.03641300,0.27368665,0.76535424,0.67484754,0.07135546,0.49358108,1.50881864,0.02836998
3.61080540,2.19333207,0.03859683,0.27947294,0.78701364,0.69688657,0.07078691,0.52333884,1.54902217,0.02988683
3.61680840,2.27480802,0.04068482,0.28562177,0.80796746,0.71963000,0.07053347,0.55348505,1.59117838,0.03136945
3.62281141,2.35656163,0.04265226,0.29203530,0.82790961,0.74286151,0.07058811,0.58374984,1.63491092,0.03279569
3.62881441,2.43777728,0.04447735,0.29861421,0.84657266,0.76635145,0.07094067,0.61384848,1.67985294,0.03414426
3.63481741,2.51765587,0.04614194,0.30525852,0.86373522,0.78985813,0.07157859,0.64348491,1.72565572,0.03539530
3.64082041,2.59542636,0.04763213,0.31186829,0.87922787,0.81312888,0.07248771,0.67235561,1.77199458,0.03653088
3.64682341,2.67035523,0.04893880,0.31834419,0.89293737,0.83590123,0.07365279,0.70015370,1.81857195,0.03753550
3.65282641,2.74175385,0.05005794,0.32458800,0.90480900,0.85790433,0.07505808,0.72657320,1.86511727,0.03839644
3.65882941,2.80898374,0.05099074,0.33050333,0.91484683,0.87886069,0.07668758,0.75131345,1.91138372,0.03910403
3.66483242,2.87145964,0.05174361,0.33599624,0.92311188,0.89848851,0.07852527,0.77408363,1.95714209,0.03965184
3.67083542,2.92865090,0.05232787,0.34097627,0.92971815,0.91650463,0.08055518,0.79460731,2.00217201,0.04003673
3.67683842,2.98008114,0.05275929,0.34535746,0.93482655,0.93262819,0.08276128,0.81262687,2.04625122,0.04025875
3.68284142,3.02532685,0.05305745,0.34905976,0.93863700,0.94658500,0.08512731,0.82790792,2.08914360,0.04032105
3.68884442,3.06401506,0.05324487,0.35201046,0.94137891,0.95811263,0.08763653,0.84024346,2.13058690,0.04022954
3.69484742,3.09582075,0.05334606,0.35414592,0.94330033,0.96696608,0.09027133,0.84945774,2.17028113,0.03999260
3.70085043,3.12046429,0.05338646,0.35541326,0.94465630,0.97292378,0.09301286,0.85540980,2.20787861,0.03962064
3.70685343,3.13770938,0.05339128,0.35577208,0.94569680,0.97579395,0.09584061,0.85799658,2.24297674,0.03912565
3.71285643,3.14736185,0.05338440,0.35519612,0.94665483,0.97542074,0.09873199,0.85715536,2.27511435,0.03852071
3.71885943,3.14926957,0.05338727,0.35367469,0.94773518,0.97169014,0.10166198,0.85286578,2.30377231,0.03781953
3.72486243,3.14332360,0.05341790,0.35121384,0.94910438,0.96453525,0.10460282,0.84515098,2.32837894,0.03703599
3.73086543,3.12946072,0.05348999,0.34783712,0.95088231,0.95394066,0.10752374,0.83407811,2.34832031,0.03618372
3.73686843,3.10766717,0.05361228,0.34358596,0.95313591,0.93994560,0.11039097,0.81975799,2.36295542,0.03527572
3.74287144,3.07798342,0.05378809,0.33851948,0.95587531,0.92264586,0.11316767,0.80234395,2.37163569,0.03432411
3.74887444,3.04050968,0.05401504,0.33271386,0.95905257,0.90219405,0.11581419,0.78202978,2.37372796,0.03333985
3.75487744,2.99541169,0.05428510,0.32626112,0.96256317,0.87879829,0.11828846,0.75904694,2.36863999,0.03233265
3.76088044,2.94292629,0.05458488,0.31926742,0.96625017,0.85271927,0.12054651,0.73366087,2.35584712,0.03131089
3.76688344,2.88336624,0.05489611,0.31185083,0.96991085,0.82426564,0.12254323,0.70616661,2.33491872,0.03028163
3.77288644,2.81712384,0.05519639,0.30413877,0.97330557,0.79378795,0.12423327,0.67688375,2.30554271,0.02925069
3.77888944,2.74467258,0.05546013,0.29626502,0.97616836,0.76167124,0.12557214,0.64615081,2.26754705,0.02822277
3.78489245,2.66656662,0.05565960,0.28836648,0.97821877,0.72832656,0.12651732,0.61431918,2.22091660,0.02720163
3.79089545,2.58343765,0.05576613,0.28057977,0.97917434,0.69418164,0.12702957,0.58174677,2.16580435,0.02619029
3.79689845,2.49598880,0.05575133,0.27303773,0.97876305,0.65967109,0.12707423,0.54879150,2.10253631,0.02519120
3.80290145,2.40498570,0.05558831,0.26586591,0.97673516,0.62522631,0.12662244,0.51580480,2.03160960,0.02420647
3.80890445,2.31124457,0.05525283,0.25917921,0.97287386,0.59126561,0.12565237,0.48312526,1.95368361,0.02323804
3.81490745,2.21561777,0.05472434,0.25307862,0.96700406,0.55818468,0.12415023,0.45107266,1.86956474,0.02228786
3.82091046,2.11897710,0.05398691,0.24764832,0.95899908,0.52634779,0.12211114,0.41994244,1.78018524,0.02135795
3.82691346,2.02219538,0.05302986,0.24295307,0.94878481,0.49608002,0.11953972,0.39000081,1.68657732,0.02045053
3.83291646,1.92612708,0.05184826,0.23903608,0.93634128,0.46766053,0.11645040,0.36148060,1.58984359,0.01956802
3.83891946,1.83158870,0.05044316,0.23591737,0.92170153,0.44131739,0.11286739,0.33457800,1.49112543,0.01871307
3.84492246,1.73933963,0.04882154,0.23359274,0.90494810,0.41722370,0.10882438,0.30945016,1.39157064,0.01788846
3.85092546,1.65006447,0.04699611,0.23203330,0.88620728,0.39549543,0.10436384,0.28621388,1.29230182,0.01709706
3.85692846,1.56435744,0.04498478,0.23118581,0.86564165,0.37619077,0.09953607,0.26494517,1.19438693,0.01634167
3.86293147,1.48270955,0.04281002,0.23097363,0.84344140,0.35931111,0.09439796,0.24567996,1.09881310,0.01562497
3.86893447,1.40549930,0.04049808,0.23129851,0.81981501,0.34480347,0.08901154,0.22841561,1.00646473,0.01494931
3.87493747,1.33298708,0.03807800,0.23204303,0.79497982,0.33256442,0.08344237,0.21311344,0.91810649,0.01431661
3.88094047,1.26531377,0.03558067,0.23307378,0.76915312,0.32244517,0.07775783,0.19970195,0.83437167,0.01372828
3.88694347,1.20250337,0.03303783,0.23424518,0.74254433,0.31425776,0.07202543,0.18808082,0.75575604,0.01318506
3.89294647,1.14446973,0.03048106,0.23540379,0.71534846,0.30778212,0.06631117,0.17812540,0.68261691,0.01268697
3.89894947,1.09102702,0.02794090,0.23639306,0.68774146,0.30277375,0.06067800,0.16969160,0.61517722,0.01223331
3.90495248,1.04190341,0.02544602,0.23705831,0.65987733,0.29897177,0.05518450,0.16262108,0.55353399,0.01182260
3.91095548,0.99675744,0.02302257,0.23725176,0.63188722,0.29610711,0.04988377,0.15674653,0.49767042,0.01145267
3.91695848,0.95519637,0.02069363,0.23683750,0.60388037,0.29391062,0.04482264,0.15189690,0.44747092,0.01112071
3.92296148,0.91679576,0.01847885,0.23569605,0.57594659,0.29212079,0.04004112,0.14790251,0.40273814,0.01082337
3.92896448,0.88111938,0.01639424,0.23372848,0.54816005,0.29049094,0.03557213,0.14459978,0.36321138,0.01055692
3.93496748,0.84773892,0.01445211,0.23085983,0.52058406,0.28879571,0.03144160,0.14183569,0.32858546,0.01031741
3.94097049,0.81625259,0.01266116,0.22704167,0.49327619,0.28683661,0.02766872,0.13947167,0.29852938,0.01010085
3.94697349,0.78630203,0.01102670,0.22225373,0.46629358,0.28444663,0.02426650,0.13738700,0.27270436,0.00990344
3.95297649,0.75758714,0.00955094,0.21650461,0.43969791,0.28149377,0.02124248,0.13548162,0.25078055,0.00972170
3.95897949,0.72987836,0.00823341,0.20983133,0.41355967,0.27788346,0.01859956,0.13367837,0.23245226,0.00955278
3.96498249,0.70302604,0.00707136,0.20229802,0.38796159,0.27355995,0.01633696,0.13192460,0.21745134,0.00939456
3.97098549,0.67696708,0.00606028,0.19399362,0.36300089,0.26850661,0.01445114,0.13019316,0.20555854,0.00924591
3.97698849,0.65172856,0.00519436,0.18502886,0.33879039,0.26274530,0.01293675,0.12848286,0.19661286,0.00910678
3.98299150,0.62742851,0.00446691,0.17553253,0.31545842,0.25633483,0.01178753,0.12681831,0.19051870,0.00897839
3.98899450,0.60427416,0.00387086,0.16564739,0.29314760,0.24936871,0.01099708,0.12524924,0.18725093,0.00886333
3.99499750,0.58255769,0.00339910,0.15552571,0.27201261,0.24197218,0.01055949,0.12384931,0.18685785,0.00876560
4.00100050,0.56264984,0.00304481,0.14532483,0.25221721,0.23429873,0.01046984,0.12271438,0.18946200,0.00869064
4.00700350,0.54499166,0.00280173,0.13520276,0.23393063,0.22652625,0.01072456,0.12196032,0.19525897,0.00864537
4.01300650,0.53008460,0.00266435,0.12531401,0.21732351,0.21885273,0.01132154,0.12172037,0.20451405,0.00863808
4.01900950,0.51847917,0.00262803,0.11580593,0.20256373,0.21149185,0.01226018,0.12214195,0.21755689,0.00867833
4.02501251,0.51076244,0.00268910,0.10681536,0.18981218,0.20466825,0.01354113,0.12338314,0.23477392,0.00877685
4.03101551,0.50754439,0.00284477,0.09846599,0.17921869,0.19861279,0.01516608,0.12560867,0.25659882,0.00894529
4.03701851,0.50944345,0.00309316,0.09086621,0.17091811,0.19355768,0.01713726,0.12898546,0.28350075,0.00919599
4.04302151,0.51707116,0.00343312,0.08410750,0.16502681,0.18973153,0.01945690,0.13367789,0.31597055,0.00954172
4.04902451,0.53101617,0.00386408,0.07826347,0.16163943,0.18735441,0.02212670,0.13984273,0.35450504,0.00999532
4.05502751,0.55182768,0.00438584,0.07338925,0.16082600,0.18663288,0.02514713,0.14762379,0.39958932,0.01056936
4.06103052,0.57999848,0.00499836,0.06952144,0.16262942,0.18775504,0.02851679,0.15714652,0.45167763,0.01127574
4.06703352,0.61594780,0.00570145,0.06667832,0.16706326,0.19088571,0.03223180,0.16851254,0.51117280,0.01212526
4.07303652,0.66000421,0.00649457,0.06486038,0.17410982,0.19616162,0.03628523,0.18179431,0.57840492,0.01312722
4.07903952,0.71238895,0.00737649,0.06405108,0.18371859,0.20368690,0.04066653,0.19703014,0.65360960,0.01428896
4.08504252,0.77320008,0.00834508,0.06421775,0.19580496,0.21352882,0.04536115,0.21421963,0.73690657,0.01561548
4.09104552,0.84239784,0.00939700,0.06531271,0.21024933,0.22571388,0.05035022,0.23331984,0.82827920,0.01710898
4.09704852,0.91979188,0.01052752,0.06727441,0.22689664,0.24022453,0.05561027,0.25424222,0.92755581,0.01876856
4.10305153,1.00503086,0.01173032,0.07002870,0.24555635,0.25699646,0.06111321,0.27685072,1.03439355,0.02058990
4.10905453,1.09759498,0.01299734,0.07349027,0.26600306,0.27591675,0.06682632,0.30096101,1.14826568,0.02256497
4.11505753,1.19679209,0.01431868,0.07756408,0.28797779,0.29682303,0.07271242,0.32634108,1.26845307,0.02468194
4.12106053,1.30175781,0.01568260,0.08214706,0.31119000,0.31950365,0.07873007,0.35271334,1.39404070,0.02692507
4.12706353,1.41146030,0.01707554,0.08712981,0.33532046,0.34369915,0.08483403,0.37975819,1.52391970,0.02927477
4.13306653,1.52470977,0.01848222,0.09239853,0.36002501,0.36910509,0.09097569,0.40711907,1.65679554,0.03170771
4.13906953,1.64017324,0.01988583,0.09783702,0.38493929,0.39537613,0.09710363,0.43440901,1.79120261,0.03419717
4.14507254,1.75639433,0.02126829,0.10332881,0.40968426,0.42213167,0.10316430,0.46121854,1.92552532,0.03671335
4.15107554,1.87181805,0.02261058,0.10875943,0.43387263,0.44896268,0.10910274,0.48712461,2.05802547,0.03922393
4.15707854,1.98482015,0.02389308,0.11401859,0.45711597,0.47543991,0.11486340,0.51170056,2.18687556,0.04169466
4.16308154,2.09374060,0.02509607,0.11900249,0.47903239,0.50112305,0.12039095,0.53452659,2.31019727,0.04409012
4.16908454,2.19692009,0.02620013,0.12361590,0.49925459,0.52557088,0.12563124,0.55520056,2.42610415,0.04637444
4.17508754,2.29273885,0.02718671,0.12777424,0.51743797,0.54835187,0.13053218,0.57334865,2.53274731,0.04851225
4.18109055,2.37965647,0.02803858,0.13140528,0.53326871,0.56905507,0.13504468,0.58863559,2.62836264,0.05046949
4.18709355,2.45625139,0.02874036,0.13445067,0.54647131,0.58730091,0.13912362,0.60077399,2.71131809,0.05221434
4.19309655,2.52125877,0.02927893,0.13686706,0.55681553,0.60275148,0.14272871,0.60953255,2.78015920,0.05371807
4.19909955,2.57360530,0.02964392,0.13862680,0.56412233,0.61511985,0.14582530,0.61474270,2.83365119,0.05495585
4.20510255,2.61243959,0.02982800,0.13971825,0.56826859,0.62417822,0.14838519,0.61630343,2.87081615,0.05590745
4.21110555,2.63715685,0.02982713,0.14014562,0.56919049,0.62976441,0.15038716,0.61418429,2.89096355,0.05655787
4.21710855,2.64741698,0.02964079,0.13992834,0.56688530,0.63178648,0.15181750,0.60842614,2.89371294,0.05689774
4.22311156,2.64315500,0.02927199,0.13910004,0.56141155,0.63022527,0.15267029,0.59913990,2.87900783,0.05692362
4.22911456,2.62458350,0.02872726,0.13770713,0.55288757,0.62513466,0.15294747,0.58650315,2.84712005,0.05663813
4.23511756,2.59218677,0.02801648,0.13580705,0.54148834,0.61663963,0.15265874,0.57075491,2.79864425,0.05604983
4.24112056,2.54670688,0.02715265,0.13346632,0.52744097,0.60493212,0.15182126,0.55218855,2.73448277,0.05517296
4.24712356,2.48912205,0.02615153,0.13075831,0.51101871,0.59026475,0.15045907,0.53114343,2.65582140,0.05402701
4.25312656,2.42061825,0.02503122,0.12776107,0.49253396,0.57294291,0.14860239,0.50799529,2.56409681,0.05263612
4.25912956,2.34255509,0.02381168,0.12455501,0.47233034,0.55331524,0.14628677,0.48314604,2.46095713,0.05102832
4.26513257,2.25642734,0.02251422,0.12122082,0.45077422,0.53176313,0.14355207,0.45701312,2.34821699,0.04923470
4.27113557,2.16382360,0.02116090,0.11783737,0.42824605,0.50868948,0.14044138,0.43001890,2.22780886,0.04728849
4.27713857,2.06638363,0.01977403,0.11448000,0.40513153,0.48450736,0.13699991,0.40258058,2.10173263,0.04522415
4.28314157,1.96575615,0.01837560,0.11121896,0.38181329,0.45962875,0.13327394,0.37510068,1.97200496,0.04307637
4.28914457,1.86355829,0.01698680,0.10811817,0.35866288,0.43445409,0.12930977,0.34795867,1.84061059,0.04087918
4.29514757,1.76133834,0.01562757,0.10523429,0.33603360,0.40936266,0.12515280,0.32150373,1.70945690,0.03866515
4.30115058,1.66054275,0.01431620,0.10261611,0.31425417,0.38470439,0.12084678,0.29604893,1.58033319,0.03646464
4.30715358,1.56248837,0.01306902,0.10030418,0.29362334,0.36079307,0.11643315,0.27186684,1.45487592,0.03430515
4.31315658,1.46834028,0.01190018,0.09833068,0.27440551,0.33790128,0.11195063,0.24918658,1.33454039,0.03221091
4.31915958,1.37909584,0.01082149,0.09671951,0.25682742,0.31625697,0.10743486,0.22819229,1.22057957,0.03020250
4.32516258,1.29557450,0.00984232,0.09548655,0.24107572,0.29604166,0.10291830,0.20902284,1.11403006,0.02829670
4.33116558,1.21841347,0.00896960,0.09463990,0.22729555,0.27739026,0.09843020,0.19177274,1.01570494,0.02650643
4.33716858,1.14806850,0.00820787,0.09418031,0.21558993,0.26039218,0.09399663,0.17649396,0.92619320,0.02484080
4.34317159,1.08481925,0.00755942,0.09410152,0.20601987,0.24509368,0.08964065,0.16319861,0.84586506,0.02330535
4.34917459,1.02877841,0.00702443,0.09439056,0.19860526,0.23150111,0.08538249,0.15186206,0.77488226,0.02190230
4.35517759,0.97990387,0.00660116,0.09502806,0.19332630,0.21958483,0.08123965,0.14242664,0.71321269,0.02063091
4.36118059,0.93801318,0.00628624,0.09598848,0.19012554,0.20928366,0.07722712,0.13480552,0.66064828,0.01948783
4.36718359,0.90279950,0.00607488,0.09724026,0.18891046,0.20050946,0.07335746,0.12888665,0.61682538,0.01846759
4.37318659,0.87384856,0.00596118,0.09874602,0.18955664,0.19315186,0.06964083,0.12453689,0.58124687,0.01756296
4.37918959,0.85065616,0.00593840,0.10046273,0.19191133,0.18708285,0.06608509,0.12160592,0.55330513,0.01676538
4.38519260,0.83264570,0.00599934,0.10234200,0.19579777,0.18216121,0.06269575,0.11993022,0.53230549,0.01606538
4.39119560,0.81918579,0.00613654,0.10433043,0.20101988,0.17823668,0.05947593,0.11933682,0.51748952,0.01545291
4.39719860,0.80960741,0.00634269,0.10637015,0.20736755,0.17515378,0.05642641,0.11964704,0.50805781,0.01491769
4.40320160,0.80322094,0.00661089,0.10839954,0.21462244,0.17275544,0.05354559,0.12068005,0.50319184,0.01444951
4.40920460,0.79933258,0.00693495,0.11035421,0.22256413,0.17088624,0.05082958,0.12225635,0.50207485,0.01403844
4.41520760,0.79726039,0.00730968,0.11216816,0.23097656,0.16939543,0.04827228,0.12420111,0.50391120,0.01367513
4.42121061,0.79634969,0.00773114,0.11377520,0.23965455,0.16813966,0.04586565,0.12634742,0.50794426,0.01335090
4.42721361,0.79598762,0.00819685,0.11511056,0.24841032,0.16698554,0.04359991,0.12853930,0.51347233,0.01305797
4.43321661,0.79561665,0.00870597,0.11611259,0.25707948,0.16581184,0.04146396,0.13063457,0.51986263,0.01278954
4.43921961,0.79474676,0.00925941,0.11672463,0.26552652,0.16451154,0.03944572,0.13250733,0.52656283,0.01253992
4.44522261,0.79296581,0.00985986,0.11689674,0.27364930,0.16299348,0.03753268,0.13405018,0.53310999,0.01230454
4.45122561,0.78994780,0.01051175,0.11658749,0.28138238,0.16118378,0.03571233,0.13517592,0.53913672,0.01208003
4.45722861,0.78545854,0.01122115,0.11576540,0.28869886,0.15902670,0.03397264,0.13581877,0.54437422,0.01186421
4.46323162,0.77935848,0.01199548,0.11441025,0.29561057,0.15648526,0.03230254,0.13593498,0.54865211,0.01165604
4.46923462,0.77160229,0.01284326,0.11251391,0.30216648,0.15354120,0.03069232,0.13550279,0.55189500,0.01145558
4.47523762,0.76223520,0.01377360,0.11008088,0.30844922,0.15019448,0.02913391,0.13452177,0.55411587,0.01126383
4.48124062,0.75138594,0.01479577,0.10712828,0.31456984,0.14646226,0.02762116,0.13301147,0.55540634,0.01108265
4.48724362,0.73925657,0.01591855,0.10368547,0.32066093,0.14237734,0.02614990,0.13100940,0.55592433,0.01091453
4.49324662,0.72610948,0.01714961,0.09979313,0.32686826,0.13798609,0.02471798,0.12856853,0.55587928,0.01076244
4.49924962,0.71225209,0.01849481,0.09550202,0.33334146,0.13334609,0.02332517,0.12575430,0.55551589,0.01062955
4.50525263,0.69801995,0.01995758,0.09087132,0.34022403,0.12852327,0.02197295,0.12264128,0.55509673,0.01051900
4.51125563,0.68375895,0.02153820,0.08596677,0.34764327,0.12358906,0.02066425,0.11930968,0.55488471,0.01043368
4.51725863,0.66980758,0.02323327,0.08085853,0.35570059,0.11861734,0.01940308,0.11584184,0.55512620,0.01037600
4.52326163,0.65648018,0.02503524,0.07561909,0.36446280,0.11368154,0.01819424,0.11231882,0.55603552,0.01034763
4.52926463,0.64405192,0.02693204,0.07032112,0.37395486,0.10885194,0.01704286,0.10881740,0.55778177,0.01034939
4.53526763,0.63274641,0.02890699,0.06503547,0.38415463,0.10419337,0.01595414,0.10540739,0.56047847,0.01038103
4.54127064,0.62272657,0.03093873,0.05982938,0.39498986,0.09976332,0.01493293,0.10214960,0.56417678,0.01044125
4.54727364,0.61408934,0.03300156,0.05476497,0.40633786,0.09561069,0.01398358,0.09909450,0.56886248,0.01052762
4.55327664,0.60686432,0.03506585,0.04989808,0.41802780,0.09177502,0.01310968,0.09628149,0.57445713,0.01063662
4.55927964,0.60101668,0.03709868,0.04527742,0.42984582,0.08828655,0.01231400,0.09373896,0.58082312,0.01076379
4.56528264,0.59645389,0.03906477,0.04094417,0.44154258,0.08516671,0.01159848,0.09148507,0.58777259,0.01090389
4.57128564,0.59303618,0.04092744,0.03693189,0.45284320,0.08242933,0.01096425,0.08952914,0.59507966,0.01105112
4.57728864,0.59058982,0.04264979,0.03326679,0.46345884,0.08008224,0.01041184,0.08787358,0.60249525,0.01119940
4.58329165,0.58892270,0.04419595,0.02996823,0.47309961,0.07812930,0.00994133,0.08651623,0.60976388,0.01134268
4.58929465,0.58784117,0.04553231,0.02704955,0.48148816,0.07657265,0.00955257,0.08545303,0.61664123,0.01147524
4.59529765,0.58716724,0.04662877,0.02451900,0.48837305,0.07541510,0.00924553,0.08468069,0.62291179,0.01159203
4.60130065,0.58675506,0.04745991,0.02238075,0.49354150,0.07466244,0.00902048,0.08419942,0.62840522,0.01168894
4.60730365,0.58650584,0.04800595,0.02063594,0.49683070,0.07432554,0.00887829,0.08401534,0.63301083,0.01176310
4.61330665,0.58638016,0.04825361,0.01928373,0.49813707,0.07442214,0.00882067,0.08414263,0.63668892,0.01181304
4.61930965,0.58640714,0.04819668,0.01832223,0.49742310,0.07497820,0.00885026,0.08460513,0.63947849,0.01183890
4.62531266,0.58668968,0.04783639,0.01774923,0.49472132,0.07602867,0.00897083,0.08543735,0.64150078,0.01184244
4.63131566,0.58740567,0.04718147,0.01756284,0.49013529,0.07761769,0.00918724,0.08668495,0.64295804,0.01182711
4.63731866,0.58880478,0.04624795,0.01776185,0.48383745,0.07979817,0.00950544,0.08840442,0.64412784,0.01179788
4.64332166,0.59120121,0.04505872,0.01834597,0.47606404,0.08263066,0.00993233,0.09066223,0.64535267,0.01176116
4.64932466,0.59496259,0.04364286,0.01931575,0.46710742,0.08618181,0.01047556,0.09353330,0.64702560,0.01172452
4.65532766,0.60049554,0.04203475,0.02067243,0.45730610,0.09052217,0.01114332,0.09709902,0.64957240,0.01169643
4.66133067,0.60822888,0.04027303,0.02241754,0.44703301,0.09572368,0.01194399,0.10144480,0.65343098,0.01168591
4.66733367,0.61859501,0.03839955,0.02455239,0.43668283,0.10185689,0.01288587,0.10665744,0.65902929,0.01170218
4.67333667,0.63201079,0.03645810,0.02707758,0.42665866,0.10898808,0.01397678,0.11282226,0.66676258,0.01175425
4.67933967,0.64885861,0.03449333,0.02999228,0.41735909,0.11717636,0.01522379,0.12002038,0.67697134,0.01185061
4.68534267,0.66946882,0.03254958,0.03329375,0.40916598,0.12647104,0.01663284,0.12832604,0.68992088,0.01199885
4.69134567,0.69410439,0.03066989,0.03697671,0.40243366,0.13690924,0.01820857,0.13780428,0.70578384,0.01220536
4.69734867,0.72294849,0.02889506,0.04103295,0.39747994,0.14851400,0.01995406,0.14850902,0.72462639,0.01247510
4.70335168,0.75609562,0.02726290,0.04545101,0.39457920,0.16129291,0.02187070,0.16048154,0.74639898,0.01281142
4.70935468,0.79354673,0.02580764,0.05021597,0.39395790,0.17523725,0.02395817,0.17374948,0.77093220,0.01321593
4.71535768,0.83520840,0.02455943,0.05530944,0.39579226,0.19032181,0.02621441,0.18832629,0.79793802,0.01368849
4.72136068,0.88089591,0.02354405,0.06070970,0.40020826,0.20650518,0.02863575,0.20421114,0.82701639,0.01422722
4.72736368,0.93034008,0.02278270,0.06639189,0.40728351,0.22373060,0.03121702,0.22138908,0.85766711,0.01482866
4.73336668,0.98319702,0.02229194,0.07232844,0.41705069,0.24192711,0.03395176,0.23983152,0.88930624,0.01548788
4.73936968,1.03906033,0.02208364,0.07848941,0.42950207,0.26101100,0.03683236,0.25949664,0.92128648,0.01619872
4.74537269,1.09747469,0.02216502,0.08484292,0.44459460,0.28088732,0.03985033,0.28032987,0.95292038,0.01695404
4.75137569,1.15794999,0.02253875,0.09135561,0.46225505,0.30145137,0.04299643,0.30226403,0.98350546,0.01774594
4.75737869,1.21997507,0.02320298,0.09799287,0.48238468,0.32258997,0.04626079,0.32521922,1.01234986,0.01856606
4.76338169,1.28303020,0.02415142,0.10471918,0.50486304,0.34418246,0.04963301,0.34910230,1.03879742,0.01940580
4.76938469,1.34659757,0.02537339,0.11149811,0.52955049,0.36610129,0.05310209,0.37380587,1.06225094,0.02025655
4.77538769,1.41016927,0.02685388,0.11829233,0.55628935,0.38821222,0.05665644,0.39920695,1.08219256,0.02110984
4.78139070,1.47325251,0.02857356,0.12506338,0.58490347,0.41037415,0.06028365,0.42516526,1.09820042,0.02195751
4.78739370,1.53537196,0.03050888,0.13177146,0.61519646,0.43243866,0.06397032,0.45152141,1.10996091,0.02279181
