energy_ev,total_up,N_s_up,N_p_up,Pt_p_up,Pt_d_up,Sc_p_up,Sc_d_up,Se_s_up,Se_p_up
-4.81140570,1.10168114,0.00046513,0.13049449,0.59851946,0.59011141,0.10831500,0.07594340,0.00167217,0.33661267
-4.80540270,1.09855559,0.00044296,0.13056004,0.59990523,0.58642041,0.10987072,0.07522410,0.00172640,0.33729960
-4.79939970,1.09177204,0.00042102,0.12971047,0.59764092,0.58225015,0.11084609,0.07414478,0.00177689,0.33607874
-4.79339670,1.08134022,0.00039955,0.12796426,0.59176597,0.57756279,0.11122617,0.07272002,0.00182278,0.33296572
-4.78739370,1.06729308,0.00037871,0.12535854,0.58238760,0.57228393,0.11100586,0.07096933,0.00186316,0.32800966
-4.78139070,1.04968971,0.00035862,0.12194776,0.56967727,0.56630908,0.11018992,0.06891679,0.00189714,0.32129168
-4.77538769,1.02861834,0.00033938,0.11780179,0.55386517,0.55951208,0.10879279,0.06659041,0.00192386,0.31292252
-4.76938469,1.00419928,0.00032103,0.11300353,0.53523292,0.55175479,0.10683811,0.06402157,0.00194253,0.30303924
-4.76338169,0.97658733,0.00030355,0.10764617,0.51410490,0.54289757,0.10435807,0.06124427,0.00195245,0.29180125
-4.75737869,0.94597348,0.00028694,0.10183015,0.49083854,0.53280988,0.10139259,0.05829440,0.00195309,0.27938580
-4.75137569,0.91258582,0.00027115,0.09566008,0.46581397,0.52138046,0.09798828,0.05520896,0.00194404,0.26598314
-4.74537269,0.87668911,0.00025613,0.08924167,0.43942349,0.50852639,0.09419736,0.05202529,0.00192511,0.25179148
-4.73936968,0.83858335,0.00024182,0.08267876,0.41206139,0.49420062,0.09007645,0.04878034,0.00189631,0.23701203
-4.73336668,0.79860088,0.00022815,0.07607064,0.38411421,0.47839766,0.08568531,0.04551002,0.00185786,0.22184426
-4.72736368,0.75710228,0.00021509,0.06950980,0.35595204,0.46115696,0.08108562,0.04224853,0.00181022,0.20648149
-4.72136068,0.71447114,0.00020260,0.06307996,0.32792103,0.44256410,0.07633971,0.03902788,0.00175404,0.19110705
-4.71535768,0.67110772,0.00019066,0.05685469,0.30033721,0.42274955,0.07150939,0.03587745,0.00169019,0.17589097
-4.70935468,0.62742190,0.00017926,0.05089646,0.27348187,0.40188545,0.06665488,0.03282364,0.00161970,0.16098743
-4.70335168,0.58382562,0.00016843,0.04525617,0.24759843,0.38018028,0.06183379,0.02988967,0.00154376,0.14653282
-4.69734867,0.54072510,0.00015819,0.03997314,0.22289084,0.35787221,0.05710027,0.02709549,0.00146366,0.13264459
-4.69134567,0.49851321,0.00014862,0.03507549,0.19952341,0.33522114,0.05250426,0.02445769,0.00138079,0.11942076
-4.68534267,0.45756226,0.00013976,0.03058096,0.17762186,0.31250018,0.04809092,0.02198964,0.00129655,0.10694006
-4.67933967,0.41821758,0.00013170,0.02649785,0.15727560,0.28998688,0.04390020,0.01970164,0.00121236,0.09526268
-4.67333667,0.38079211,0.00012453,0.02282636,0.13854082,0.26795468,0.03996658,0.01760116,0.00112958,0.08443148
-4.66733367,0.34556224,0.00011834,0.01955994,0.12144442,0.24666507,0.03631895,0.01569312,0.00104950,0.07447370
-4.66133067,0.31276505,0.00011323,0.01668681,0.10598840,0.22636069,0.03298068,0.01398032,0.00097331,0.06540291
-4.65532766,0.28259709,0.00010930,0.01419143,0.09215463,0.20725969,0.02996980,0.01246374,0.00090207,0.05722129
-4.64932466,0.25521470,0.00010665,0.01205604,0.07990979,0.18955156,0.02729931,0.01114311,0.00083668,0.04992203
-4.64332166,0.23073587,0.00010536,0.01026203,0.06921030,0.17339450,0.02497774,0.01001726,0.00077787,0.04349183
-4.63731866,0.20924349,0.00010555,0.00879126,0.06000716,0.15891438,0.02300963,0.00908467,0.00072623,0.03791345
-4.63131566,0.19078990,0.00010730,0.00762722,0.05225053,0.14620513,0.02139631,0.00834393,0.00068215,0.03316818
-4.62531266,0.17540257,0.00011071,0.00675614,0.04589395,0.13533066,0.02013658,0.00779421,0.00064588,0.02923818
-4.61930965,0.16309052,0.00011587,0.00616778,0.04089817,0.12632789,0.01922766,0.00743575,0.00061752,0.02610870
-4.61330665,0.15385138,0.00012288,0.00585619,0.03723445,0.11921079,0.01866594,0.00727024,0.00059704,0.02377009
-4.60730365,0.14767872,0.00013186,0.00582028,0.03488730,0.11397520,0.01844802,0.00730128,0.00058429,0.02221948
-4.60130065,0.14456920,0.00014293,0.00606415,0.03385666,0.11060412,0.01857149,0.00753462,0.00057906,0.02146225
-4.59529765,0.14452957,0.00015622,0.00659728,0.03415927,0.10907319,0.01903586,0.00797852,0.00058107,0.02151308
-4.58929465,0.14758270,0.00017189,0.00743463,0.03582949,0.10935610,0.01984337,0.00864385,0.00058999,0.02239662
-4.58329165,0.15377288,0.00019011,0.00859635,0.03891921,0.11142976,0.02099970,0.00954419,0.00060550,0.02414777
-4.57728864,0.16316960,0.00021106,0.01010751,0.04349706,0.11527875,0.02251455,0.01069575,0.00062730,0.02681143
-4.57128564,0.17586993,0.00023495,0.01199750,0.04964675,0.12089916,0.02440215,0.01211722,0.00065511,0.03044188
-4.56528264,0.19199909,0.00026200,0.01429928,0.05746464,0.12830135,0.02668154,0.01382941,0.00068870,0.03510153
-4.55927964,0.21170910,0.00029245,0.01704844,0.06705638,0.13751167,0.02937663,0.01585474,0.00072793,0.04085927
-4.55327664,0.23517544,0.00032654,0.02028201,0.07853295,0.14857293,0.03251613,0.01821660,0.00077269,0.04778830
-4.54727364,0.26259172,0.00036448,0.02403717,0.09200587,0.16154362,0.03613320,0.02093855,0.00082296,0.05596353
-4.54127064,0.29416238,0.00040651,0.02834976,0.10758190,0.17649588,0.04026487,0.02404337,0.00087880,0.06545856
-4.53526763,0.33009364,0.00045282,0.03325265,0.12535728,0.19351220,0.04495129,0.02755193,0.00094030,0.07634234
-4.52926463,0.37058297,0.00050357,0.03877409,0.14541171,0.21268105,0.05023468,0.03148210,0.00100760,0.08867568
-4.52326163,0.41580741,0.00055885,0.04493594,0.16780237,0.23409153,0.05615818,0.03584746,0.00108083,0.10250763
-4.51725863,0.46591115,0.00061871,0.05175203,0.19255804,0.25782728,0.06276448,0.04065610,0.00116015,0.11787183
-4.51125563,0.52099296,0.00068311,0.05922656,0.21967381,0.28395988,0.07009437,0.04590942,0.00124563,0.13478321
-4.50525263,0.58109397,0.00075193,0.06735267,0.24910645,0.31254202,0.07818520,0.05160106,0.00133732,0.15323486
-4.49924962,0.64618631,0.00082496,0.07611127,0.28077082,0.34360078,0.08706927,0.05771594,0.00143514,0.17319555
-4.49324662,0.71616334,0.00090187,0.08547020,0.31453750,0.37713131,0.09677229,0.06422960,0.00153888,0.19460776
-4.48724362,0.79083172,0.00098225,0.09538370,0.35023174,0.41309111,0.10731185,0.07110774,0.00164818,0.21738650
-4.48124062,0.86990600,0.00106557,0.10579237,0.38763403,0.45139537,0.11869603,0.07830605,0.00176252,0.24141895
-4.47523762,0.95300589,0.00115121,0.11662347,0.42648216,0.49191344,0.13092206,0.08577049,0.00188117,0.26656494
-4.46923462,1.03965646,0.00123847,0.12779182,0.46647479,0.53446660,0.14397524,0.09343780,0.00200322,0.29265831
-4.46323162,1.12929134,0.00132659,0.13920095,0.50727651,0.57882733,0.15782789,0.10123645,0.00212758,0.31950909
-4.45722861,1.22125877,0.00141472,0.15074482,0.54852404,0.62472008,0.17243856,0.10908783,0.00225296,0.34690640
-4.45122561,1.31483022,0.00150201,0.16230977,0.58983335,0.67182341,0.18775145,0.11690781,0.00237792,0.37462189
-4.44522261,1.40921140,0.00158758,0.17377681,0.63080747,0.71977357,0.20369584,0.12460852,0.00250088,0.40241379
-4.43921961,1.50355497,0.00167055,0.18502404,0.67104453,0.76816919,0.22018590,0.13210023,0.00262018,0.43003100
-4.43321661,1.59697451,0.00175008,0.19592919,0.71014568,0.81657707,0.23712054,0.13929343,0.00273410,0.45721748
-4.42721361,1.68855929,0.00182535,0.20637208,0.74772258,0.86453869,0.25438349,0.14610082,0.00284091,0.48371637
-4.42121061,1.77738920,0.00189562,0.21623709,0.78340411,0.91157734,0.27184364,0.15243929,0.00293890,0.50927401
-4.41520760,1.86254941,0.00196022,0.22541528,0.81684212,0.95720563,0.28935554,0.15823173,0.00302646,0.53364348
-4.40920460,1.94314446,0.00201855,0.23380634,0.84771600,1.00093318,0.30676031,0.16340863,0.00310213,0.55658779
-4.40320160,2.01831138,0.00207011,0.24132023,0.87573602,1.04227437,0.32388679,0.16790942,0.00316458,0.57788247
-4.39719860,2.08723188,0.00211447,0.24787836,0.90064546,1.08075608,0.34055314,0.17168353,0.00321272,0.59731787
-4.39119560,2.14914342,0.00215130,0.25341458,0.92222177,1.11592528,0.35656887,0.17469106,0.00324568,0.61470085
-4.38519260,2.20334937,0.00218034,0.25787570,0.94027669,1.14735654,0.37173740,0.17690323,0.00326288,0.62985635
-4.37918959,2.24922838,0.00220140,0.26122182,0.95465590,1.17465937,0.38585912,0.17830246,0.00326397,0.64262860
-4.37318659,2.28624312,0.00221438,0.26342630,0.96523825,1.19748541,0.39873490,0.17888224,0.00324892,0.65288238
-4.36718359,2.31394857,0.00221922,0.26447562,0.97193491,1.21553558,0.41017019,0.17864672,0.00321794,0.66050424
-4.36118059,2.33200014,0.00221590,0.26436907,0.97468875,1.22856692,0.41997949,0.17761011,0.00317153,0.66540386
-4.35517759,2.34016135,0.00220447,0.26311838,0.97347408,1.23639924,0.42799104,0.17579607,0.00311040,0.66751564
-4.34917459,2.33831142,0.00218502,0.26074722,0.96829680,1.23892141,0.43405182,0.17323684,0.00303552,0.66680037
-4.34317159,2.32645220,0.00215767,0.25729081,0.95919520,1.23609706,0.43803236,0.16997245,0.00294803,0.66324715
-4.33716858,2.30471439,0.00212261,0.25279545,0.94624110,1.22796948,0.43983143,0.16604990,0.00284921,0.65687530
-4.33116558,2.27336250,0.00208006,0.24731804,0.92954133,1.21466554,0.43938019,0.16152228,0.00274049,0.64773609
-4.32516258,2.23279814,0.00203029,0.24092559,0.90923927,1.19639818,0.43664573,0.15644803,0.00262337,0.63591435
-4.31915958,2.18356101,0.00197366,0.23369470,0.88551616,1.17346744,0.43163367,0.15089008,0.00249942,0.62152945
-4.31315658,2.12632721,0.00191056,0.22571089,0.85859198,1.14625948,0.42438970,0.14491515,0.00237022,0.60473567
-4.30715358,2.06190439,0.00184147,0.21706787,0.82872542,1.11524372,0.41499992,0.13859291,0.00223733,0.58572174
-4.30115058,1.99122338,0.00176695,0.20786656,0.79621291,1.08096764,0.40358991,0.13199526,0.00210229,0.56470939
-4.29514757,1.91532628,0.00168760,0.19821399,0.76138630,1.04404958,0.39032246,0.12519551,0.00196656,0.54195076
-4.28914457,1.83535094,0.00160412,0.18822195,0.72460930,1.00516932,0.37539407,0.11826756,0.00183151,0.51772483
-4.28314157,1.75251223,0.00151725,0.17800546,0.68627245,0.96505681,0.35903024,0.11128503,0.00169843,0.49233271
-4.27713857,1.66808043,0.00142781,0.16768106,0.64678685,0.92447928,0.34147987,0.10432042,0.00156846,0.46609207
-4.27113557,1.58335746,0.00133661,0.15736494,0.60657685,0.88422710,0.32300886,0.09744415,0.00144263,0.43933080
-4.26513257,1.49965176,0.00124454,0.14717104,0.56607187,0.84509894,0.30389320,0.09072374,0.00132181,0.41238016
-4.25912956,1.41825264,0.00115246,0.13720904,0.52569776,0.80788651,0.28441189,0.08422292,0.00120675,0.38556776
-4.25312656,1.34040501,0.00106122,0.12758249,0.48586806,0.77335960,0.26483995,0.07800081,0.00109804,0.35921054
-4.24712356,1.26728548,0.00097166,0.11838701,0.44697556,0.74225165,0.24544177,0.07211131,0.00099612,0.33360813
-4.24112056,1.19998047,0.00088457,0.10970870,0.40938451,0.71524642,0.22646508,0.06660242,0.00090130,0.30903690
-4.23511756,1.13946713,0.00080066,0.10162281,0.37342386,0.69296601,0.20813577,0.06151585,0.00081375,0.28574478
-4.22911456,1.08659749,0.00072061,0.09419268,0.33938171,0.67596044,0.19065365,0.05688673,0.00073353,0.26394721
-4.22311156,1.04208620,0.00064500,0.08746906,0.30750133,0.66469896,0.17418938,0.05274347,0.00066057,0.24382425
-4.21710855,1.00650191,0.00057433,0.08148972,0.27797866,0.65956316,0.15888244,0.04910783,0.00059470,0.22551889
-4.21110555,0.98026228,0.00050905,0.07627944,0.25096140,0.66084171,0.14484032,0.04599510,0.00053568,0.20913657
-4.20510255,0.96363242,0.00044953,0.07185031,0.22654975,0.66872682,0.13213867,0.04341440,0.00048320,0.19474590
-4.19909955,0.95672629,0.00039608,0.06820229,0.20479833,0.68331215,0.12082254,0.04136913,0.00043689,0.18238031
-4.19309655,0.95951085,0.00034897,0.06532408,0.18571952,0.70459211,0.11090826,0.03985747,0.00039635,0.17204061
-4.18709355,0.97181243,0.00030848,0.06319411,0.16928754,0.73246239,0.10238615,0.03887289,0.00036117,0.16369814
-4.18109055,0.99332491,0.00027488,0.06178170,0.15544335,0.76672175,0.09522360,0.03840469,0.00033094,0.15729848
-4.17508754,1.02361947,0.00024847,0.06104837,0.14409990,0.80707497,0.08936847,0.03843855,0.00030527,0.15276526
-4.16908454,1.06215559,0.00022962,0.06094913,0.13514758,0.85313706,0.08475275,0.03895695,0.00028382,0.15000419
-4.16308154,1.10829318,0.00021880,0.06143382,0.12845956,0.90443895,0.08129607,0.03993964,0.00026628,0.14890690
-4.15707854,1.16130585,0.00021659,0.06244845,0.12389700,0.96043463,0.07890926,0.04136392,0.00025241,0.14935460
-4.15107554,1.22039525,0.00022373,0.06393645,0.12131369,1.02051018,0.07749759,0.04320496,0.00024204,0.15122148
-4.14507254,1.28470656,0.00024114,0.06583998,0.12056036,1.08399457,0.07696384,0.04543604,0.00023510,0.15437774
-4.13906953,1.35334530,0.00026992,0.06810105,0.12148835,1.15017257,0.07721097,0.04802865,0.00023158,0.15869224
-4.13306653,1.42539530,0.00031142,0.07066272,0.12395269,1.21829966,0.07814452,0.05095277,0.00023157,0.16403480
-4.12706353,1.49993780,0.00036717,0.07347013,0.12781472,1.28761876,0.07967461,0.05417698,0.00023526,0.17027827
-4.12106053,1.57607153,0.00043896,0.07647156,0.13294403,1.35737854,0.08171763,0.05766867,0.00024289,0.17730016
-4.11505753,1.65293315,0.00052877,0.07961932,0.13921998,1.42685278,0.08419755,0.06139433,0.00025481,0.18498418
-4.10905453,1.72971775,0.00063879,0.08287058,0.14653272,1.49536016,0.08704694,0.06531984,0.00027142,0.19322145
-4.10305153,1.80569832,0.00077136,0.08618815,0.15478384,1.56228349,0.09020762,0.06941089,0.00029316,0.20191164
-4.09704852,1.88024359,0.00092894,0.08954101,0.16388650,1.62708760,0.09363102,0.07363337,0.00032052,0.21096380
-4.09104552,1.95283303,0.00111403,0.09290475,0.17376526,1.68933476,0.09727819,0.07795393,0.00035399,0.22029706
-4.08504252,2.02306810,0.00132910,0.09626172,0.18435547,1.74869657,0.10111953,0.08234045,0.00039405,0.22984108
-4.07903952,2.09067874,0.00157651,0.09960101,0.19560225,1.80496147,0.10513416,0.08676253,0.00044115,0.23953621
-4.07303652,2.15552438,0.00185839,0.10291808,0.20745913,1.85803698,0.10930899,0.09119200,0.00049569,0.24933324
-4.06703352,2.21758872,0.00217653,0.10621418,0.21988613,1.90794619,0.11363748,0.09560322,0.00055795,0.25919289
-4.06103052,2.27696819,0.00253226,0.10949539,0.23284762,1.95481820,0.11811810,0.09997335,0.00062811,0.26908469
-4.05502751,2.33385418,0.00292633,0.11277141,0.24630963,1.99887272,0.12275258,0.10428244,0.00070620,0.27898556
-4.04902451,2.38850940,0.00335879,0.11605410,0.26023696,2.04039928,0.12754392,0.10851333,0.00079211,0.28887784
-4.04302151,2.44123961,0.00382887,0.11935581,0.27459005,2.07973194,0.13249424,0.11265139,0.00088551,0.29874691
-4.03701851,2.49236177,0.00433491,0.12268752,0.28932167,2.11722080,0.13760271,0.11668405,0.00098588,0.30857853
-4.03101551,2.54217052,0.00487422,0.12605700,0.30437378,2.15320186,0.14286336,0.12060024,0.00109250,0.31835594
-4.02501251,2.59090485,0.00544312,0.12946695,0.31967456,2.18796690,0.14826324,0.12438965,0.00120443,0.32805690
-4.01900950,2.63871697,0.00603685,0.13291337,0.33513588,2.22173541,0.15378069,0.12804201,0.00132052,0.33765087
-4.01300650,2.68564555,0.00664965,0.13638408,0.35065146,2.25463028,0.15938415,0.13154632,0.00143945,0.34709649
-4.00700350,2.73159522,0.00727478,0.13985769,0.36609581,2.28665897,0.16503136,0.13489020,0.00155971,0.35633967
-4.00100050,2.77632400,0.00790470,0.14330300,0.38132421,2.31770165,0.17066924,0.13805934,0.00167969,0.36531225
-3.99499750,2.81943973,0.00853114,0.14667892,0.39617385,2.34750723,0.17623432,0.14103731,0.00179766,0.37393168
-3.98899450,2.86040649,0.00914537,0.14993491,0.41046610,2.37569797,0.18165388,0.14380543,0.00191186,0.38210162
-3.98299150,2.89856079,0.00973840,0.15301209,0.42401007,2.40178265,0.18684779,0.14634319,0.00202055,0.38971360
-3.97698849,2.93313728,0.01030127,0.15584482,0.43660726,2.42517771,0.19173086,0.14862880,0.00212204,0.39664979
-3.97098549,2.96330259,0.01082534,0.15836280,0.44805722,2.44523555,0.19621585,0.15064017,0.00221479,0.40278665
-3.96498249,2.98819576,0.01130256,0.16049365,0.45816399,2.46127812,0.20021672,0.15235618,0.00229743,0.40799953
-3.95897949,3.00697301,0.01172578,0.16216567,0.46674302,2.47263430,0.20365224,0.15375809,0.00236884,0.41216786
-3.95297649,3.01885422,0.01208909,0.16331091,0.47362824,2.47867852,0.20644961,0.15483120,0.00242818,0.41518063
-3.94697349,3.02316862,0.01238797,0.16386808,0.47867898,2.47886862,0.20854796,0.15556641,0.00247492,0.41694211
-3.94097049,3.01939678,0.01261961,0.16378547,0.48178620,2.47278044,0.20990147,0.15596185,0.00250892,0.41737712
-3.93496748,3.00720638,0.01278302,0.16302348,0.48287792,2.46013729,0.21048209,0.15602418,0.00253036,0.41643588
-3.92896448,2.98647972,0.01287912,0.16155676,0.48192331,2.44083220,0.21028146,0.15576965,0.00253982,0.41409791
-3.92296148,2.95733096,0.01291082,0.15937571,0.47893532,2.41494193,0.20931211,0.15522473,0.00253821,0.41037477
-3.91695848,2.92011220,0.01288296,0.15648749,0.47397159,2.38273154,0.20760772,0.15442620,0.00252677,0.40531158
-3.91095548,2.87540778,0.01280217,0.15291616,0.46713361,2.34464956,0.20522245,0.15342075,0.00250702,0.39898691
-3.90495248,2.82401707,0.01267674,0.14870227,0.45856415,2.30131378,0.20222938,0.15226392,0.00248070,0.39151134
-3.89894947,2.76692666,0.01251631,0.14390164,0.44844293,2.25348865,0.19871806,0.15101855,0.00244971,0.38302446
-3.89294647,2.70527338,0.01233161,0.13858360,0.43698094,2.20205550,0.19479127,0.14975267,0.00241605,0.37369051
-3.88694347,2.64030019,0.01213407,0.13282862,0.42441348,2.14797734,0.19056125,0.14853695,0.00238173,0.36369303
-3.88094047,2.57330731,0.01193544,0.12672566,0.41099240,2.09226021,0.18614546,0.14744183,0.00234869,0.35322844
-3.87493747,2.50560119,0.01174737,0.12036906,0.39697778,2.03591312,0.18166216,0.14653449,0.00231874,0.34249928
-3.86893447,2.43844386,0.01158101,0.11385547,0.38262960,1.97990874,0.17722595,0.14587574,0.00229346,0.33170702
-3.86293147,2.37300535,0.01144660,0.10728068,0.36819956,1.92514684,0.17294360,0.14551708,0.00227419,0.32104515
-3.85692846,2.31032130,0.01135310,0.10073672,0.35392360,1.87242216,0.16891020,0.14549803,0.00226194,0.31069258
-3.85092546,2.25125788,0.01130786,0.09430912,0.34001531,1.82239820,0.16520604,0.14584389,0.00225737,0.30080792
-3.84492246,2.19648522,0.01131635,0.08807473,0.32666049,1.77558799,0.16189408,0.14656406,0.00226074,0.29152461
-3.83891946,2.14646051,0.01138194,0.08209984,0.31401301,1.73234232,0.15901836,0.14765107,0.00227196,0.28294730
-3.83291646,2.10142107,0.01150580,0.07643897,0.30219211,1.69284566,0.15660324,0.14908025,0.00229056,0.27514953
-3.82691346,2.06138725,0.01168683,0.07113413,0.29128110,1.65711967,0.15465357,0.15081028,0.00231569,0.26817267
-3.82091046,2.02617452,0.01192172,0.06621462,0.28132743,1.62503335,0.15315569,0.15278442,0.00234624,0.26202630
-3.81490745,1.99541374,0.01220505,0.06169742,0.27234405,1.59631936,0.15207921,0.15493240,0.00238081,0.25668976
-3.80890445,1.96857831,0.01252952,0.05758791,0.26431186,1.57059495,0.15137949,0.15717308,0.00241783,0.25211484
-3.80290145,1.94501635,0.01288620,0.05388108,0.25718303,1.54738655,0.15100056,0.15941745,0.00245558,0.24822939
-3.79689845,1.92398648,0.01326486,0.05056294,0.25088509,1.52615650,0.15087850,0.16157210,0.00249233,0.24494172
-3.79089545,1.90469518,0.01365440,0.04761224,0.24532549,1.50633065,0.15094492,0.16354285,0.00252634,0.24214537
-3.78489245,1.88633417,0.01404320,0.04500220,0.24039638,1.48732565,0.15113047,0.16523844,0.00255598,0.23972435
-3.77888944,1.86811617,0.01441962,0.04270229,0.23597955,1.46857473,0.15136827,0.16657410,0.00257979,0.23755821
-3.77288644,1.84930772,0.01477238,0.04067999,0.23195126,1.44955115,0.15159690,0.16747477,0.00259654,0.23552711
-3.76688344,1.82925786,0.01509098,0.03890239,0.22818678,1.42978850,0.15176310,0.16787800,0.00260528,0.23351649
-3.76088044,1.80742198,0.01536610,0.03733759,0.22456464,1.40889751,0.15182389,0.16773621,0.00260535,0.23142116
-3.75487744,1.78338013,0.01558989,0.03595589,0.22097040,1.38657885,0.15174800,0.16701832,0.00259646,0.22914892
-3.74887444,1.75684968,0.01575627,0.03473073,0.21729996,1.36263205,0.15151683,0.16571079,0.00257866,0.22662331
-3.74287144,1.72769217,0.01586105,0.03363941,0.21346222,1.33696046,0.15112466,0.16381781,0.00255233,0.22378569
-3.73686843,1.69591480,0.01590211,0.03266349,0.20938134,1.30957259,0.15057826,0.16136086,0.00251819,0.22059656
-3.73086543,1.66166685,0.01587934,0.03178898,0.20499827,1.28058011,0.14989594,0.15837761,0.00247725,0.21703605
-3.72486243,1.62523179,0.01579464,0.03100636,0.20027188,1.25019299,0.14910619,0.15492025,0.00243078,0.21310382
-3.71885943,1.58701571,0.01565173,0.03031036,0.19517943,1.21871236,0.14824584,0.15105332,0.00238027,0.20881818
-3.71285643,1.54753299,0.01545597,0.02969966,0.18971663,1.18652145,0.14735803,0.14685117,0.00232735,0.20421481
-3.70685343,1.50739005,0.01521409,0.02917647,0.18389721,1.15407535,0.14649003,0.14239525,0.00227376,0.19934497
-3.70085043,1.46726796,0.01493387,0.02874601,0.17775209,1.12188991,0.14569102,0.13777126,0.00222127,0.19427337
-3.69484742,1.42790472,0.01462384,0.02841605,0.17132811,1.09053032,0.14500999,0.13306632,0.00217167,0.18907583
-3.68884442,1.39007792,0.01429291,0.02819641,0.16468656,1.06059981,0.14449386,0.12836636,0.00212665,0.18383686
-3.68284142,1.35458817,0.01395008,0.02809843,0.15790129,1.03272855,0.14418583,0.12375373,0.00208783,0.17864720
-3.67683842,1.32224390,0.01360411,0.02813462,0.15105666,1.00756310,0.14412422,0.11930514,0.00205668,0.17360138
-3.67083542,1.29384751,0.01326326,0.02831820,0.14424535,0.98575644,0.14434152,0.11509004,0.00203451,0.16879548
-3.66483242,1.27018296,0.01293509,0.02866284,0.13756594,0.96795844,0.14486405,0.11116943,0.00202246,0.16432501
-3.65882941,1.25200477,0.01262630,0.02918229,0.13112051,0.95480671,0.14571181,0.10759503,0.00202146,0.16028301
-3.65282641,1.24002793,0.01234258,0.02989017,0.12501212,0.94691757,0.14689883,0.10440899,0.00203225,0.15675838
-3.64682341,1.23491846,0.01208862,0.03079968,0.11934233,0.94487685,0.14843367,0.10164381,0.00205538,0.15383430
-3.64082041,1.23728408,0.01186806,0.03192329,0.11420877,0.94923014,0.15032014,0.09932272,0.00209120,0.15158693
-3.63481741,1.24766446,0.01168357,0.03327247,0.10970279,0.96047239,0.15255811,0.09746014,0.00213989,0.15008413
-3.62881441,1.26652075,0.01153692,0.03485730,0.10590716,0.97903632,0.15514418,0.09606239,0.00220145,0.14938434
-3.62281141,1.29422387,0.01142908,0.03668602,0.10289397,1.00527980,0.15807235,0.09512844,0.00227570,0.14953545
