energy_ev,total_up,N_s_up,N_p_up,Pt_p_up,Pt_d_up,Sc_p_up,Sc_d_up,Se_s_up,Se_p_up
-0.03301651,3.16334132,0.05192035,0.31193906,0.61434659,0.60833352,1.31761383,1.84698742,0.08418118,0.25215067
-0.02701351,3.21800830,0.05268992,0.31371966,0.62758585,0.62490576,1.33001920,1.87741784,0.08658754,0.25992660
-0.02101051,3.26514377,0.05352099,0.31437117,0.63910458,0.63972674,1.34074221,1.90413259,0.08862268,0.26714105
-0.01500750,3.30384037,0.05439271,0.31381867,0.64870184,0.65250608,1.34961005,1.92667748,0.09025341,0.27369471
-0.00900450,3.33335276,0.05528270,0.31201896,0.65621075,0.66299996,1.35647815,1.94466211,0.09145505,0.27950031
-0.00300150,3.35312383,0.05616723,0.30896205,0.66150297,0.67101801,1.36123929,1.95777667,0.09221258,0.28448423
0.00300150,3.36280602,0.05702161,0.30467161,0.66449254,0.67642886,1.36383201,1.96580648,0.09252149,0.28858773
0.00900450,3.36227671,0.05782056,0.29920456,0.66513874,0.67916393,1.36424766,1.96864339,0.09238834,0.29176788
0.01500750,3.35164672,0.05853877,0.29264976,0.66344799,0.67921948,1.36253548,1.96629341,0.09183099,0.29399812
0.02101051,3.33126155,0.05915154,0.28512588,0.65947456,0.67665671,1.35880544,1.95887991,0.09087841,0.29526852
0.02701351,3.30169475,0.05963544,0.27677852,0.65332020,0.67160000,1.35322837,1.94664218,0.08957019,0.29558560
0.03301651,3.26373379,0.05996905,0.26777659,0.64513248,0.66423310,1.34603316,1.92992927,0.08795559,0.29497194
0.03901951,3.21835850,0.06013374,0.25830819,0.63510198,0.65479361,1.33750111,1.90918940,0.08609227,0.29346534
0.04502251,3.16671296,0.06011444,0.24857598,0.62345828,0.64356573,1.32795739,1.88495520,0.08404473,0.29111779
0.05102551,3.11007164,0.05990026,0.23879213,0.61046493,0.63087156,1.31775989,1.85782575,0.08188240,0.28799406
0.05702851,3.04980117,0.05948520,0.22917316,0.59641347,0.61706124,1.30728594,1.82844597,0.07967761,0.28417008
0.06303152,2.98731889,0.05886862,0.21993452,0.58161665,0.60250217,1.29691731,1.79748444,0.07750333,0.27973106
0.06903452,2.92404981,0.05805557,0.21128526,0.56640109,0.58756780,1.28702415,1.76561066,0.07543094,0.27476939
0.07503752,2.86138347,0.05705702,0.20342275,0.55109955,0.57262617,1.27794860,1.73347261,0.07352792,0.26938245
0.08104052,2.80063222,0.05588985,0.19652771,0.53604296,0.55802870,1.26998872,1.70167577,0.07185572,0.26367020
0.08704352,2.74299229,0.05457662,0.19075948,0.52155254,0.54409957,1.26338362,1.67076416,0.07046775,0.25773280
0.09304652,2.68950901,0.05314523,0.18625180,0.50793219,0.53112599,1.25830032,1.64120429,0.06940762,0.25166815
0.09904952,2.64104721,0.05162827,0.18310912,0.49546127,0.51934980,1.25482310,1.61337245,0.06870772,0.24556956
0.10505253,2.59826780,0.05006229,0.18140348,0.48438804,0.50896048,1.25294595,1.58754572,0.06838814,0.23952351
0.11105553,2.56161108,0.04848685,0.18117220,0.47492393,0.50009000,1.25256845,1.56389683,0.06845596,0.23360765
0.11705853,2.53128729,0.04694345,0.18241624,0.46723863,0.49280955,1.25349534,1.54249286,0.06890503,0.22788897
0.12306153,2.50727452,0.04547441,0.18509952,0.46145637,0.48712828,1.25544018,1.52329764,0.06971611,0.22242245
0.12906453,2.48932382,0.04412163,0.18914899,0.45765316,0.48299415,1.25803270,1.50617759,0.07085746,0.21724997
0.13506753,2.47697143,0.04292535,0.19445582,0.45585525,0.48029677,1.26082993,1.49091044,0.07228593,0.21239966
0.14107054,2.46955727,0.04192293,0.20087731,0.45603878,0.47887212,1.26333064,1.47719657,0.07394824,0.20788572
0.14707354,2.46624926,0.04114766,0.20823990,0.45813054,0.47850906,1.26499244,1.46467222,0.07578277,0.20370869
0.15307654,2.46607234,0.04062768,0.21634303,0.46200985,0.47895738,1.26525112,1.45292420,0.07772151,0.19985609
0.15907954,2.46794134,0.04038500,0.22496373,0.46751152,0.47993691,1.26354117,1.44150537,0.07969224,0.19630355
0.16508254,2.47069647,0.04043466,0.23386212,0.47442972,0.48114767,1.25931692,1.42995049,0.08162081,0.19301623
0.17108554,2.47314024,0.04078410,0.24278735,0.48252280,0.48228041,1.25207317,1.41779184,0.08343347,0.18995055
0.17708854,2.47407462,0.04143266,0.25148410,0.49151880,0.48302729,1.24136453,1.40457424,0.08505918,0.18705612
0.18309155,2.47233733,0.04237139,0.25969931,0.50112158,0.48309226,1.22682275,1.38986892,0.08643175,0.18427787
0.18909455,2.46683598,0.04358298,0.26718894,0.51101747,0.48220080,1.20817112,1.37328608,0.08749178,0.18155819
0.19509755,2.45657921,0.04504198,0.27372465,0.52088228,0.48010867,1.18523551,1.35448576,0.08818838,0.17883902
0.20110055,2.44070381,0.04671529,0.27910004,0.53038850,0.47660932,1.15795154,1.33318683,0.08848050,0.17606389
0.20710355,2.41849731,0.04856286,0.28313629,0.53921258,0.47153982,1.12636766,1.30917398,0.08833792,0.17317981
0.21310655,2.38941534,0.05053857,0.28568705,0.54704212,0.46478506,1.09064416,1.28230278,0.08774190,0.17013891
0.21910955,2.35309360,0.05259142,0.28664230,0.55358287,0.45628019,1.05104813,1.25250256,0.08668532,0.16689984
0.22511256,2.30935437,0.05466687,0.28593112,0.55856535,0.44601125,1.00794491,1.21977747,0.08517254,0.16342893
0.23111556,2.25820764,0.05670830,0.28352320,0.56175094,0.43401409,0.96178637,1.18420566,0.08321879,0.15970108
0.23711856,2.19984714,0.05865863,0.27942912,0.56293745,0.42037169,0.91309679,1.14593688,0.08084935,0.15570028
0.24312156,2.13464197,0.06046199,0.27369938,0.56196378,0.40521011,0.86245698,1.10518862,0.07809829,0.15142004
0.24912456,2.06312418,0.06206546,0.26642218,0.55871381,0.38869328,0.81048749,1.06224110,0.07500717,0.14686341
0.25512756,1.98597319,0.06342062,0.25772013,0.55311930,0.37101697,0.75783168,1.01743137,0.07162345,0.14204293
0.26113057,1.90399777,0.06448517,0.24774607,0.54516168,0.35240217,0.70513934,0.97114670,0.06799888,0.13698031
0.26713357,1.81811629,0.06522426,0.23667806,0.53487280,0.33308824,0.65305158,0.92381758,0.06418784,0.13170599
0.27313657,1.72933610,0.06561163,0.22471394,0.52233441,0.31332603,0.60218748,0.87591050,0.06024581,0.12625856
0.27913957,1.63873258,0.06563052,0.21206553,0.50767661,0.29337135,0.55313284,0.82792072,0.05622779,0.12068408
0.28514257,1.54742851,0.06527420,0.19895280,0.49107504,0.27347892,0.50643143,0.78036511,0.05218706,0.11503530
0.29114557,1.45657424,0.06454620,0.18559822,0.47274712,0.25389695,0.46257856,0.73377531,0.04817396,0.10937077
0.29714857,1.36732897,0.06346023,0.17222146,0.45294728,0.23486255,0.42201713,0.68869101,0.04423499,0.10375396
0.30315158,1.28084333,0.06203966,0.15903462,0.43196131,0.21659801,0.38513577,0.64565366,0.04041211,0.09825218
0.30915458,1.19824345,0.06031674,0.14623811,0.41010015,0.19930787,0.35226877,0.60520028,0.03674224,0.09293554
0.31515758,1.12061643,0.05833154,0.13401737,0.38769317,0.18317695,0.32369749,0.56785754,0.03325699,0.08787580
0.32116058,1.04899715,0.05613057,0.12254026,0.36508111,0.16836906,0.29965261,0.53413588,0.02998266,0.08314517
0.32716358,0.98435624,0.05376528,0.11195531,0.34260907,0.15502640,0.28031689,0.50452366,0.02694028,0.07881505
0.33316658,0.92758912,0.05129037,0.10239074,0.32061958,0.14326959,0.26582789,0.47948111,0.02414596,0.07495473
0.33916958,0.87950571,0.04876209,0.09395409,0.29944601,0.13319807,0.25628029,0.45943423,0.02161125,0.07163005
0.34517259,0.84082091,0.04623655,0.08673246,0.27940648,0.12489078,0.25172749,0.44476830,0.01934363,0.06890210
0.35117559,0.81214547,0.04376803,0.08079322,0.26079847,0.11840714,0.25218230,0.43582120,0.01734702,0.06682589
0.35717859,0.79397734,0.04140755,0.07618501,0.24389411,0.11378797,0.25761646,0.43287654,0.01562239,0.06544907
0.36318159,0.78669348,0.03920151,0.07293896,0.22893631,0.11105649,0.26795930,0.43615652,0.01416829,0.06481073
0.36918459,0.79054220,0.03719067,0.07106995,0.21613578,0.11021922,0.28309534,0.44581495,0.01298140,0.06494037
0.37518759,0.80563622,0.03540931,0.07057796,0.20566878,0.11126678,0.30286135,0.46193036,0.01205700,0.06585692
0.38119060,0.83194679,0.03388472,0.07144915,0.19767576,0.11417452,0.32704302,0.48449965,0.01138943,0.06756801
0.38719360,0.86929909,0.03263701,0.07365693,0.19226064,0.11890304,0.35537177,0.51343247,0.01097243,0.07006947
0.39319660,0.91736934,0.03167910,0.07716271,0.18949072,0.12539862,0.38752206,0.54854673,0.01079942,0.07334500
0.39919960,0.97568397,0.03101711,0.08191653,0.18939717,0.13359354,0.42310964,0.58956547,0.01086371,0.07736619
0.40520260,1.04362131,0.03065089,0.08785748,0.19197582,0.14340639,0.46169128,0.63611560,0.01115860,0.08209279
0.41120560,1.12041590,0.03057477,0.09491389,0.19718834,0.15474234,0.50276617,0.68772858,0.01167746,0.08747322
0.41720860,1.20516594,0.03077851,0.10300355,0.20496360,0.16749356,0.54577944,0.74384344,0.01241362,0.09344546
0.42321161,1.29684374,0.03124830,0.11203377,0.21519919,0.18153963,0.59012783,0.80381228,0.01336031,0.09993809
0.42921461,1.39430942,0.03196781,0.12190156,0.22776299,0.19674813,0.63516770,0.86690823,0.01451048,0.10687168
0.43521761,1.49632752,0.03291929,0.13249389,0.24249495,0.21297537,0.68022517,0.93233601,0.01585660,0.11416027
0.44122061,1.60158639,0.03408452,0.14368811,0.25920875,0.23006732,0.72460823,0.99924469,0.01739037,0.12171307
0.44722361,1.70871992,0.03544571,0.15535265,0.27769374,0.24786062,0.76762044,1.06674273,0.01910245,0.12943623
0.45322661,1.81633102,0.03698623,0.16734804,0.29771695,0.26618387,0.80857580,1.13391463,0.02098221,0.13723464
0.45922961,1.92301637,0.03869112,0.17952824,0.31902528,0.28485901,0.84681424,1.19983895,0.02301738,0.14501370
0.46523262,2.02739159,0.04054735,0.19174235,0.34134808,0.30370286,0.88171708,1.26360707,0.02519385,0.15268106
0.47123562,2.12811630,0.04254391,0.20383667,0.36439989,0.32252881,0.91272195,1.32434219,0.02749541,0.16014812
0.47723862,2.22391824,0.04467156,0.21565716,0.38788376,0.34114866,0.93933641,1.38121793,0.02990362,0.16733147
0.48324162,2.31361586,0.04692241,0.22705218,0.41149486,0.35937456,0.96114990,1.43347606,0.03239766,0.17415404
0.48924462,2.39613879,0.04928929,0.23787549,0.43492462,0.37702103,0.97784344,1.48044261,0.03495436,0.18054605
0.49524762,2.47054572,0.05176487,0.24798943,0.45786525,0.39390713,0.98919672,1.52154209,0.03754827,0.18644571
0.50125063,2.53603933,0.05434079,0.25726822,0.48001471,0.40985873,0.99509237,1.55630928,0.04015183,0.19179974
0.50725363,2.59197798,0.05700663,0.26560114,0.50108192,0.42471081,0.99551731,1.58439835,0.04273572,0.19656365
0.51325663,2.63788412,0.05974895,0.27289569,0.52079217,0.43830992,0.99056115,1.60558896,0.04526924,0.20070180
0.51925963,2.67344929,0.06255041,0.27908036,0.53889265,0.45051658,0.98041191,1.61978943,0.04772081,0.20418741
0.52526263,2.69853593,0.06538905,0.28410708,0.55515771,0.46120776,0.96534910,1.62703674,0.05005866,0.20700243
0.53126563,2.71317595,0.06823782,0.28795309,0.56939390,0.47027932,0.94573481,1.62749368,0.05225147,0.20913730
0.53726863,2.71756644,0.07106436,0.29062218,0.58144448,0.47764829,0.92200298,1.62144305,0.05426921,0.21059076
0.54327164,2.71206263,0.07383111,0.29214523,0.59119310,0.48325503,0.89464736,1.60927937,0.05608392,0.21136957
0.54927464,2.69716831,0.07649583,0.29257991,0.59856673,0.48706508,0.86420875,1.59149825,0.05767054,0.21148831
0.55527764,2.67352405,0.07901232,0.29200955,0.60353735,0.48907070,0.83126184,1.56868381,0.05900777,0.21096915
0.56128064,2.64189329,0.08133165,0.29054110,0.60612251,0.48929190,0.79640207,1.54149442,0.06007880,0.20984160
0.56728364,2.60314659,0.08340351,0.28830233,0.60638466,0.48777696,0.76023296,1.51064722,0.06087202,0.20814230
0.57328664,2.55824428,0.08517789,0.28543821,0.60442904,0.48460234,0.72335423,1.47690178,0.06138156,0.20591472
0.57928964,2.50821757,0.08660682,0.28210657,0.60040037,0.47987183,0.68635083,1.44104321,0.06160772,0.20320879
0.58529265,2.45414860,0.08764624,0.27847332,0.59447825,0.47371508,0.64978323,1.40386514,0.06155723,0.20008044
0.59129565,2.39714943,0.08825775,0.27470717,0.58687162,0.46628522,0.61417894,1.36615302,0.06124326,0.19659098
0.59729865,2.33834052,0.08841030,0.27097424,0.57781219,0.45775593,0.58002551,1.32866794,0.06068529,0.19280630
0.60330165,2.27882899,0.08808156,0.26743262,0.56754732,0.44831770,0.54776488,1.29213153,0.05990871,0.18879594
0.60930465,2.21968717,0.08725909,0.26422718,0.55633255,0.43817359,0.51778911,1.25721210,0.05894425,0.18463195
0.61530765,2.16193184,0.08594105,0.26148483,0.54442397,0.42753445,0.49043755,1.22451256,0.05782716,0.18038757
0.62131066,2.10650497,0.08413651,0.25931037,0.53207092,0.41661388,0.46599529,1.19456022,0.05659624,0.17613584
0.62731366,2.05425624,0.08186541,0.25778319,0.51950917,0.40562302,0.44469283,1.16779897,0.05529277,0.17194803
0.63331666,2.00592828,0.07915804,0.25695488,0.50695492,0.39476543,0.42670696,1.14458386,0.05395922,0.16789219
0.63931966,1.96214486,0.07605409,0.25684801,0.49459984,0.38423212,0.41216271,1.12517844,0.05263798,0.16403152
0.64532266,1.92340280,0.07260142,0.25745596,0.48260734,0.37419712,0.40113623,1.10975486,0.05137004,0.16042308
0.65132566,1.89006778,0.06885457,0.25874393,0.47111027,0.36481360,0.39365853,1.09839667,0.05019371,0.15711649
0.65732866,1.86237432,0.06487298,0.26065108,0.46020998,0.35621072,0.38971994,1.09110443,0.04914343,0.15415298
0.66333167,1.84043009,0.06071921,0.26309369,0.44997688,0.34849146,0.38927512,1.08780362,0.04824868,0.15156466
0.66933467,1.82422414,0.05645702,0.26596919,0.44045230,0.34173129,0.39224835,1.08835476,0.04753315,0.14937419
0.67533767,1.81363893,0.05214965,0.26916091,0.43165164,0.33597793,0.39853913,1.09256524,0.04701405,0.14759471
0.68134067,1.80846542,0.04785812,0.27254329,0.42356842,0.33125204,0.40802758,1.10020211,0.04670169,0.14623021
0.68734367,1.80842056,0.04363981,0.27598738,0.41617918,0.32754884,0.42057968,1.11100560,0.04659937,0.14527617
0.69334667,1.81316622,0.03954727,0.27936623,0.40944879,0.32484052,0.43605197,1.12470225,0.04670349,0.14472052
0.69934967,1.82232858,0.03562730,0.28256008,0.40333597,0.32307939,0.45429557,1.14101737,0.04700396,0.14454483
0.70535268,1.83551696,0.03192042,0.28546098,0.39779852,0.32220142,0.47515935,1.15968584,0.04748486,0.14472567
0.71135568,1.85234110,0.02846050,0.28797670,0.39279833,0.32213015,0.49849212,1.18046098,0.04812532,0.14523607
0.71735868,1.87242595,0.02527485,0.29003372,0.38830549,0.32278072,0.52414376,1.20312071,0.04890057,0.14604701
0.72336168,1.89542329,0.02238441,0.29157915,0.38430164,0.32406367,0.55196526,1.22747094,0.04978313,0.14712881
0.72936468,1.92101952,0.01980429,0.29258157,0.38078225,0.32588863,0.58180777,1.25334591,0.05074405,0.14845247
0.73536768,1.94893954,0.01754437,0.29303077,0.37775779,0.32816738,0.61352081,1.28060559,0.05175421,0.14999073
0.74137069,1.97894649,0.01561011,0.29293637,0.37525384,0.33081649,0.64694977,1.30913034,0.05278552,0.15171900
0.74737369,2.01083786,0.01400340,0.29232554,0.37331014,0.33375923,0.68193301,1.33881338,0.05381202,0.15361600
0.75337669,2.04443826,0.01272338,0.29123991,0.37197880,0.33692674,0.71829887,1.36955155,0.05481086,0.15566414
0.75937969,2.07958979,0.01176730,0.28973191,0.37132175,0.34025865,0.75586287,1.40123518,0.05576304,0.15784964
0.76538269,2.11614077,0.01113128,0.28786076,0.37140780,0.34370292,0.79442548,1.43373786,0.05665392,0.16016251
0.77138569,2.15393397,0.01081096,0.28568835,0.37230927,0.34721523,0.83377062,1.46690691,0.05747349,0.16259625
0.77738869,2.19279525,0.01080204,0.28327528,0.37409883,0.35075789,0.87366530,1.50055541,0.05821641,0.16514747
0.78339170,2.23252362,0.01110066,0.28067722,0.37684625,0.35429845,0.91386039,1.53445633,0.05888171,0.16781538
0.78939470,2.27288361,0.01170358,0.27794196,0.38061572,0.35780824,0.95409276,1.56833950,0.05947242,0.17060127
0.79539770,2.31360046,0.01260830,0.27510703,0.38546347,0.36126078,0.99408856,1.60189164,0.05999485,0.17350795
0.80140070,2.35435877,0.01381295,0.27219827,0.39143601,0.36463046,1.03356780,1.63475961,0.06045785,0.17653923
0.80740370,2.39480450,0.01531600,0.26922926,0.39856883,0.36789139,1.07224963,1.66655687,0.06087193,0.17969944
0.81340670,2.43455046,0.01711594,0.26620158,0.40688564,0.37101662,1.10985848,1.69687276,0.06124833,0.18299298
0.81940970,2.47318476,0.01921079,0.26310597,0.41639793,0.37397771,1.14613025,1.72528414,0.06159810,0.18642400
0.82541271,2.51028176,0.02159753,0.25992415,0.42710480,0.37674482,1.18081853,1.75136879,0.06193135,0.18999605
0.83141571,2.54541469,0.02427151,0.25663122,0.43899296,0.37928706,1.21370029,1.77471967,0.06225643,0.19371178
0.83741871,2.57816917,0.02722580,0.25319846,0.45203656,0.38157331,1.24458067,1.79495936,0.06257943,0.19757268
0.84342171,2.60815664,0.03045058,0.24959635,0.46619700,0.38357324,1.27329665,1.81175374,0.06290376,0.20157877
0.84942471,2.63502697,0.03393262,0.24579754,0.48142238,0.38525857,1.29971936,1.82482418,0.06322995,0.20572830
0.85542771,2.65847931,0.03765471,0.24177967,0.49764666,0.38660436,1.32375482,1.83395754,0.06355561,0.21001733
0.86143072,2.67827061,0.04159540,0.23752782,0.51478858,0.38759030,1.34534321,1.83901349,0.06387562,0.21443936
0.86743372,2.69422132,0.04572868,0.23303644,0.53275029,0.38820185,1.36445661,1.83992871,0.06418243,0.21898483
0.87343672,2.70621801,0.05002395,0.22831069,0.55141592,0.38843112,1.38109548,1.83671781,0.06446653,0.22364067
0.87943972,2.71421276,0.05444619,0.22336706,0.57065015,0.38827740,1.39528406,1.82947107,0.06471698,0.22838976
0.88544272,2.71821959,0.05895617,0.21823330,0.59029710,0.38774739,1.40706503,1.81834906,0.06492206,0.23321048
0.89144572,2.71830807,0.06351105,0.21294764,0.61017970,0.38685492,1.41649375,1.80357451,0.06506986,0.23807632
0.89744872,2.71459474,0.06806498,0.20755738,0.63009973,0.38562028,1.42363245,1.78542206,0.06514891,0.24295558
0.90345173,2.70723281,0.07257003,0.20211688,0.64983877,0.38406917,1.42854465,1.76420629,0.06514873,0.24781123
0.90945473,2.69640091,0.07697711,0.19668518,0.66916021,0.38223123,1.43129023,1.74026870,0.06506034,0.25260093
0.91545773,2.68229142,0.08123711,0.19132322,0.68781238,0.38013838,1.43192122,1.71396451,0.06487656,0.25727731
0.92146073,2.66509928,0.08530205,0.18609104,0.70553287,0.37782289,1.43047867,1.68564961,0.06459234,0.26178846
0.92746373,2.64501171,0.08912623,0.18104486,0.72205393,0.37531540,1.42699062,1.65566856,0.06420480,0.26607860
0.93346673,2.62219958,0.09266740,0.17623443,0.73710892,0.37264300,1.42147121,1.62434404,0.06371329,0.27008909
0.93946973,2.59681068,0.09588781,0.17170064,0.75043944,0.36982736,1.41392104,1.59196815,0.06311925,0.27375957
0.94547274,2.56896548,0.09875514,0.16747362,0.76180311,0.36688329,1.40432848,1.55879604,0.06242595,0.27702936
0.95147574,2.53875533,0.10124327,0.16357131,0.77098137,0.36381744,1.39267209,1.52504193,0.06163824,0.27983890
0.95747874,2.50624340,0.10333288,0.15999876,0.77778731,0.36062768,1.37892384,1.49087767,0.06076217,0.28213141
0.96348174,2.47146810,0.10501176,0.15674798,0.78207287,0.35730280,1.36305295,1.45643378,0.05980460,0.28385451
0.96948474,2.43444892,0.10627497,0.15379859,0.78373524,0.35382286,1.34503034,1.42180283,0.05877281,0.28496191
0.97548774,2.39519427,0.10712470,0.15111901,0.78272205,0.35016010,1.32483333,1.38704483,0.05767416,0.28541490
0.98149075,2.35371108,0.10756997,0.14866834,0.77903523,0.34628034,1.30245056,1.35219439,0.05651574,0.28518389
0.98749375,2.31001546,0.10762611,0.14639864,0.77273310,0.34214490,1.27788690,1.31726905,0.05530414,0.28424961
0.99349675,2.26414401,0.10731407,0.14425771,0.76393081,0.33771294,1.25116815,1.28227845,0.05404529,0.28260422
0.99949975,2.21616509,0.10665962,0.14219209,0.75279890,0.33294413,1.22234549,1.24723370,0.05274434,0.28025203
1.00550275,2.16618955,0.10569241,0.14015013,0.73956010,0.32780147,1.19149937,1.21215657,0.05140572,0.27721000
1.01150575,2.11438018,0.10444510,0.13808509,0.72448444,0.32225421,1.15874284,1.17708784,0.05003318,0.27350788
1.01750875,2.06095942,0.10295232,0.13595805,0.70788281,0.31628067,1.12422397,1.14209444,0.04863004,0.26918804
1.02351176,2.00621480,0.10124980,0.13374049,0.69009927,0.30987086,1.08812748,1.10727501,0.04719941,0.26430487
1.02951476,1.95050170,0.09937346,0.13141641,0.67150226,0.30302875,1.05067513,1.07276345,0.04574451,0.25892391
1.03551776,1.89424318,0.09735861,0.12898400,0.65247516,0.29577404,1.01212498,1.03873038,0.04426898,0.25312063
1.04152076,1.83792662,0.09523928,0.12645657,0.63340640,0.28814342,0.97276934,1.00538229,0.04277732,0.24697884
1.04752376,1.78209734,0.09304757,0.12386299,0.61467950,0.28019113,0.93293138,0.97295850,0.04127520,0.24058896
1.05352676,1.72734915,0.09081318,0.12124735,0.59666335,0.27198891,0.89296033,0.94172593,0.03976979,0.23404596
1.05952976,1.67431229,0.08856304,0.11866804,0.57970302,0.26362525,0.85322545,0.91197205,0.03827012,0.22744724
1.06553277,1.62363907,0.08632102,0.11619622,0.56411145,0.25520395,0.81410877,0.88399623,0.03678730,0.22089033
1.07153577,1.57598784,0.08410772,0.11391371,0.55016212,0.24684213,0.77599681,0.85810003,0.03533470,0.21447070
1.07753877,1.53200591,0.08194047,0.11191054,0.53808306,0.23866770,0.73927162,0.83457678,0.03392806,0.20827961
1.08354177,1.49231208,0.07983326,0.11028206,0.52805221,0.23081632,0.70430132,0.81370099,0.03258554,0.20240202
1.08954477,1.45747962,0.07779690,0.10912583,0.52019436,0.22342822,0.67143053,0.79571824,0.03132765,0.19691494
1.09554777,1.42802016,0.07583918,0.10853843,0.51457959,0.21664460,0.64097110,0.78083577,0.03017711,0.19188584
1.10155078,1.40436943,0.07396514,0.10861217,0.51122328,0.21060419,0.61319347,0.76921447,0.02915862,0.18737160
1.10755378,1.38687514,0.07217738,0.10943193,0.51008763,0.20543962,0.58831913,0.76096239,0.02829851,0.18341772
1.11355678,1.37578747,0.07047647,0.11107220,0.51108450,0.20127412,0.56651431,0.75613025,0.02762439,0.18005798
1.11955978,1.37125257,0.06886140,0.11359433,0.51407954,0.19821833,0.54788549,0.75470890,0.02716465,0.17731444
1.12556278,1.37330897,0.06732998,0.11704417,0.51889722,0.19636747,0.53247664,0.75662895,0.02694786,0.17519787
1.13156578,1.38188703,0.06587939,0.12145012,0.52532679,0.19579890,0.52026853,0.76176231,0.02700220,0.17370842
1.13756878,1.39681120,0.06450658,0.12682159,0.53312869,0.19656998,0.51118003,0.76992570,0.02735471,0.17283661
1.14357179,1.41780483,0.06320869,0.13314811,0.54204136,0.19871652,0.50507140,0.78088561,0.02803058,0.17256441
1.14957479,1.44449705,0.06198343,0.14039881,0.55178805,0.20225151,0.50174945,0.79436466,0.02905231,0.17286655
1.15557779,1.47643155,0.06082928,0.14852264,0.56208357,0.20716447,0.50097421,0.81004875,0.03043892,0.17371178
1.16158079,1.51307646,0.05974567,0.15744906,0.57264068,0.21342113,0.50246696,0.82759487,0.03220511,0.17506407
1.16758379,1.55383532,0.05873297,0.16708940,0.58317602,0.22096366,0.50591924,0.84663900,0.03436044,0.17688382
