energy_ev,total_up,N_s_up,N_p_up,Pt_p_up,Pt_d_up,Sc_p_up,Sc_d_up,Se_s_up,Se_p_up
3.58679340,1.24601832,0.00096073,0.11426081,0.11728969,0.09281814,0.47457917,0.92187851,0.00208243,0.25398754
3.59279640,1.25417485,0.00104174,0.11441050,0.11273205,0.09109153,0.47231119,0.93766078,0.00208437,0.24930379
3.59879940,1.26181267,0.00114792,0.11428399,0.10858739,0.08922719,0.46851651,0.95355930,0.00209912,0.24421504
3.60480240,1.26939728,0.00128135,0.11388575,0.10497438,0.08726128,0.46329444,0.96992010,0.00212941,0.23882356
3.61080540,1.27745746,0.00144439,0.11322408,0.10200710,0.08523033,0.45677549,0.98714788,0.00217882,0.23323622
3.61680840,1.28656765,0.00163960,0.11231137,0.09979197,0.08317068,0.44911887,1.00568961,0.00225178,0.22756244
3.62281141,1.29732827,0.00186964,0.11116427,0.09842489,0.08111793,0.44050911,1.02601565,0.00235350,0.22191227
3.62881441,1.31034410,0.00213710,0.10980380,0.09798869,0.07910647,0.43115204,1.04859898,0.00248998,0.21639450
3.63481741,1.32620120,0.00244445,0.10825531,0.09855092,0.07716909,0.42126988,1.07389283,0.00266790,0.21111487
3.64082041,1.34544298,0.00279380,0.10654817,0.10016190,0.07533651,0.41109575,1.10230749,0.00289460,0.20617419
3.64682341,1.36854581,0.00318685,0.10471538,0.10285315,0.07363703,0.40086750,1.13418697,0.00317794,0.20166646
3.65282641,1.39589523,0.00362469,0.10279286,0.10663611,0.07209606,0.39082108,1.16978651,0.00352623,0.19767691
3.65882941,1.42776337,0.00410769,0.10081857,0.11150123,0.07073570,0.38118364,1.20925161,0.00394808,0.19428000
3.66483242,1.46428870,0.00463538,0.09883141,0.11741742,0.06957423,0.37216659,1.25259985,0.00445223,0.19153744
3.67083542,1.50545898,0.00520630,0.09687004,0.12433188,0.06862572,0.36395875,1.29970624,0.00504738,0.18949623
3.67683842,1.55109843,0.00581798,0.09497155,0.13217039,0.06789951,0.35672009,1.35029303,0.00574197,0.18818682
3.68284142,1.60085987,0.00646682,0.09317012,0.14083803,0.06739980,0.35057612,1.40392481,0.00654392,0.18762156
3.68884442,1.65422272,0.00714812,0.09149574,0.15022036,0.06712537,0.34561330,1.46000948,0.00746035,0.18779337
3.69484742,1.71049721,0.00785605,0.08997298,0.16018512,0.06706930,0.34187564,1.51780531,0.00849731,0.18867503
3.70085043,1.76883515,0.00858371,0.08862006,0.17058447,0.06721886,0.33936282,1.57643448,0.00965946,0.19021880
3.70685343,1.82824726,0.00932323,0.08744802,0.18125765,0.06755564,0.33802971,1.63490256,0.01094973,0.19235685
3.71285643,1.88762661,0.01006591,0.08646028,0.19203411,0.06805573,0.33778769,1.69212376,0.01236901,0.19500225
3.71885943,1.94577763,0.01080238,0.08565245,0.20273708,0.06869021,0.33850744,1.74695086,0.01391588,0.19805074
3.72486243,2.00144963,0.01152280,0.08501250,0.21318743,0.06942573,0.34002338,1.79820898,0.01558631,0.20138312
3.73086543,2.05337378,0.01221712,0.08452124,0.22320775,0.07022536,0.34213949,1.84473182,0.01737352,0.20486833
3.73686843,2.10030193,0.01287532,0.08415309,0.23262654,0.07104951,0.34463627,1.88539884,0.01926776,0.20836707
3.74287144,2.14104592,0.01348767,0.08387714,0.24128243,0.07185703,0.34727864,1.91917202,0.02125635,0.21173584
3.74887444,2.17451572,0.01404505,0.08365842,0.24902820,0.07260639,0.34982442,1.94513052,0.02332373,0.21483127
3.75487744,2.19975489,0.01453918,0.08345928,0.25573459,0.07325685,0.35203305,1.96250185,0.02545163,0.21751455
3.76088044,2.21597192,0.01496291,0.08324097,0.26129366,0.07376968,0.35367425,1.97068823,0.02761940,0.21965576
3.76688344,2.22256625,0.01531045,0.08296513,0.26562178,0.07410930,0.35453609,1.96928710,0.02980453,0.22113806
3.77288644,2.21914811,0.01557758,0.08259531,0.26866194,0.07424433,0.35443246,1.95810503,0.03198315,0.22186135
3.77888944,2.20555132,0.01576180,0.08209840,0.27038548,0.07414849,0.35320940,1.93716444,0.03413084,0.22174540
3.78489245,2.18183898,0.01586250,0.08144587,0.27079322,0.07380132,0.35075011,1.90670319,0.03622344,0.22073235
3.79089545,2.14830190,0.01588100,0.08061486,0.26991581,0.07318877,0.34697865,1.86716714,0.03823793,0.21878837
3.79689845,2.10545006,0.01582063,0.07958906,0.26781350,0.07230352,0.34186201,1.81919624,0.04015343,0.21590453
3.80290145,2.05399793,0.01568668,0.07835925,0.26457526,0.07114508,0.33541073,1.76360497,0.04195214,0.21209685
3.80890445,1.99484410,0.01548634,0.07692374,0.26031731,0.06971976,0.32767794,1.70135801,0.04362028,0.20740548
3.81490745,1.92904655,0.01522865,0.07528841,0.25518113,0.06804036,0.31875705,1.63354242,0.04514892,0.20189319
3.82091046,1.85779439,0.01492426,0.07346656,0.24933098,0.06612574,0.30877828,1.56133742,0.04653469,0.19564317
3.82691346,1.78237734,0.01458535,0.07147857,0.24295099,0.06400020,0.29790401,1.48598307,0.04778026,0.18875627
3.83291646,1.70415389,0.01422532,0.06935122,0.23624200,0.06169273,0.28632346,1.40874888,0.04889467,0.18134782
3.83891946,1.62451933,0.01385861,0.06711692,0.22941795,0.05923620,0.27424674,1.33090345,0.04989329,0.17354415
3.84492246,1.54487434,0.01350040,0.06481275,0.22270212,0.05666643,0.26189861,1.25368609,0.05079760,0.16547896
3.85092546,1.46659518,0.01316632,0.06247934,0.21632315,0.05402127,0.24951208,1.17828095,0.05163456,0.15728969
3.85692846,1.39100584,0.01287212,0.06015965,0.21051084,0.05133961,0.23732220,1.10579434,0.05243579,0.14911394
3.86293147,1.31935286,0.01263342,0.05789772,0.20549191,0.04866050,0.22556017,1.03723551,0.05323639,0.14108618
3.86893447,1.25278302,0.01246529,0.05573735,0.20148560,0.04602220,0.21444784,0.97350113,0.05407357,0.13333468
3.87493747,1.19232433,0.01238201,0.05372078,0.19869931,0.04346139,0.20419287,0.91536338,0.05498503,0.12597894
3.88094047,1.13887030,0.01239666,0.05188744,0.19732426,0.04101240,0.19498461,0.86346174,0.05600730,0.11912742
3.88694347,1.09316769,0.01252089,0.05027278,0.19753124,0.03870658,0.18699066,0.81829821,0.05717396,0.11287586
3.89294647,1.05580775,0.01276454,0.04890718,0.19946666,0.03657175,0.18035430,0.78023577,0.05851389,0.10730606
3.89894947,1.02722101,0.01313543,0.04781505,0.20324879,0.03463180,0.17519269,0.74949986,0.06004970,0.10248507
3.90495248,1.00767550,0.01363909,0.04701409,0.20896458,0.03290641,0.17159587,0.72618264,0.06179628,0.09846502
3.91095548,0.99727841,0.01427856,0.04651482,0.21666686,0.03141086,0.16962657,0.71024972,0.06375967,0.09528323
3.91695848,0.99598113,0.01505426,0.04632027,0.22637240,0.03015604,0.16932069,0.70154917,0.06593631,0.09296279
3.92296148,1.00358746,0.01596386,0.04642598,0.23806055,0.02914852,0.17068850,0.69982248,0.06831265,0.09151355
3.92896448,1.01976484,0.01700234,0.04682030,0.25167292,0.02839075,0.17371638,0.70471734,0.07086519,0.09093323
3.93496748,1.04405841,0.01816196,0.04748485,0.26711394,0.02788139,0.17836917,0.71580182,0.07356100,0.09120895
3.94097049,1.07590740,0.01943243,0.04839539,0.28425238,0.02761567,0.18459291,0.73257975,0.07635869,0.09231874
3.94697349,1.11466368,0.02080111,0.04952276,0.30292392,0.02758587,0.19231791,0.75450691,0.07920979,0.09423316
3.95297649,1.15961168,0.02225330,0.05083413,0.32293469,0.02778180,0.20146212,0.78100777,0.08206043,0.09691701
3.95897949,1.20998932,0.02377256,0.05229438,0.34406561,0.02819131,0.21193462,0.81149213,0.08485341,0.10033083
3.96498249,1.26500925,0.02534116,0.05386753,0.36607763,0.02880082,0.22363914,0.84537152,0.08753038,0.10443234
3.97098549,1.32387963,0.02694050,0.05551825,0.38871741,0.02959583,0.23647752,0.88207461,0.09003416,0.10917765
3.97698849,1.38582392,0.02855164,0.05721333,0.41172361,0.03056131,0.25035300,0.92106136,0.09231103,0.11452226
3.98299150,1.45009888,0.03015577,0.05892298,0.43483321,0.03168210,0.26517311,0.96183534,0.09431286,0.12042178
3.98899450,1.51601025,0.03173474,0.06062208,0.45778795,0.03294324,0.28085230,1.00395381,0.09599912,0.12683232
3.99499750,1.58292550,0.03327152,0.06229105,0.48034044,0.03433015,0.29731389,1.04703528,0.09733845,0.13371062
4.00100050,1.65028346,0.03475066,0.06391655,0.50225984,0.03582872,0.31449157,1.09076422,0.09830991,0.14101394
4.00700350,1.71760022,0.03615865,0.06549176,0.52333688,0.03742538,0.33233012,1.13489274,0.09890374,0.14869960
4.01300650,1.78447162,0.03748422,0.06701638,0.54338806,0.03910701,0.35078544,1.17923938,0.09912169,0.15672443
4.01900950,1.85057202,0.03871857,0.06849620,0.56225886,0.04086080,0.36982379,1.22368485,0.09897680,0.16504397
4.02501251,1.91564986,0.03985549,0.06994241,0.57982601,0.04267402,0.38942029,1.26816522,0.09849279,0.17361168
4.03101551,1.97952025,0.04089140,0.07137050,0.59599857,0.04453383,0.40955670,1.31266272,0.09770290,0.18237803
4.03701851,2.04205511,0.04182526,0.07279898,0.61071810,0.04642696,0.43021850,1.35719482,0.09664855,0.19128973
4.04302151,2.10317156,0.04265839,0.07424784,0.62395774,0.04833951,0.45139140,1.40180197,0.09537751,0.20028903
4.04902451,2.16281913,0.04339428,0.07573694,0.63572048,0.05025669,0.47305746,1.44653470,0.09394206,0.20931329
4.05502751,2.22096660,0.04403823,0.07728431,0.64603666,0.05216267,0.49519092,1.49144082,0.09239692,0.21829464
4.06103052,2.27758914,0.04459703,0.07890457,0.65496087,0.05404046,0.51775400,1.53655316,0.09079728,0.22716011
4.06703352,2.33265636,0.04507853,0.08060747,0.66256852,0.05587197,0.54069288,1.58187870,0.08919682,0.23583195
4.07303652,2.38612194,0.04549125,0.08239662,0.66895207,0.05763803,0.56393407,1.62738935,0.08764599,0.24422831
4.07903952,2.43791527,0.04584400,0.08426858,0.67421729,0.05931863,0.58738149,1.67301499,0.08619047,0.25226428
4.08504252,2.48793546,0.04614546,0.08621230,0.67847950,0.06089323,0.61091437,1.71863906,0.08486994,0.25985315
4.09104552,2.53604782,0.04640391,0.08820889,0.68186012,0.06234115,0.63438635,1.76409665,0.08371712,0.26690803
4.09704852,2.58208306,0.04662689,0.09023186,0.68448337,0.06364205,0.65762572,1.80917534,0.08275722,0.27334360
4.10305153,2.62583885,0.04682103,0.09224775,0.68647343,0.06477646,0.68043709,1.85361850,0.08200761,0.27907803
4.10905453,2.66708371,0.04699188,0.09421714,0.68795185,0.06572638,0.70260447,1.89713077,0.08147782,0.28403496
4.11505753,2.70556267,0.04714384,0.09609593,0.68903533,0.06647582,0.72389563,1.93938535,0.08116981,0.28814547
4.12106053,2.74100441,0.04728012,0.09783699,0.68983378,0.06701140,0.74406776,1.98003265,0.08107848,0.29134995
4.12706353,2.77312925,0.04740283,0.09939188,0.69044853,0.06732283,0.76287410,2.01870967,0.08119222,0.29359979
4.13306653,2.80165737,0.04751300,0.10071276,0.69097071,0.06740334,0.78007130,2.05504962,0.08149376,0.29485876
4.13906953,2.82631696,0.04761074,0.10175423,0.69147966,0.06725001,0.79542720,2.08869122,0.08196088,0.29510416
4.14507254,2.84685154,0.04769534,0.10247515,0.69204133,0.06686397,0.80872863,2.11928722,0.08256734,0.29432750
4.15107554,2.86302628,0.04776540,0.10284027,0.69270655,0.06625046,0.81978877,2.14651177,0.08328362,0.29253488
4.15707854,2.87463283,0.04781896,0.10282157,0.69350929,0.06541871,0.82845378,2.17006631,0.08407775,0.28974679
4.16308154,2.88149275,0.04785358,0.10239938,0.69446489,0.06438179,0.83460825,2.18968395,0.08491602,0.28599768
4.16908454,2.88345933,0.04786640,0.10156312,0.69556821,0.06315621,0.83817924,2.20513225,0.08576367,0.28133500
4.17508754,2.88041808,0.04785417,0.10031163,0.69679203,0.06176143,0.83913868,2.21621467,0.08658548,0.27581794
4.18109055,2.87228617,0.04781325,0.09865322,0.69808569,0.06021935,0.83750394,2.22277085,0.08734633,0.26951590
4.18709355,2.85901104,0.04773957,0.09660531,0.69937426,0.05855362,0.83333665,2.22467608,0.08801175,0.26250675
4.19309655,2.84056888,0.04762859,0.09419375,0.70055828,0.05678898,0.82673983,2.22184050,0.08854840,0.25487490
4.19909955,2.81696325,0.04747526,0.09145186,0.70151443,0.05495057,0.81785351,2.21420829,0.08892460,0.24670945
4.20510255,2.78822431,0.04727399,0.08841929,0.70209719,0.05306331,0.80684909,2.20175731,0.08911078,0.23810226
4.21110555,2.75440918,0.04701862,0.08514067,0.70214156,0.05115119,0.79392291,2.18449965,0.08908005,0.22914621
4.21710855,2.71560354,0.04670250,0.08166424,0.70146704,0.04923685,0.77928924,2.16248298,0.08880867,0.21993362
4.22311156,2.67192459,0.04631854,0.07804038,0.69988270,0.04734105,0.76317320,2.13579317,0.08827661,0.21055489
4.22911456,2.62352550,0.04585938,0.07432023,0.69719339,0.04548236,0.74580395,2.10455787,0.08746800,0.20109750
4.23511756,2.57060086,0.04531758,0.07055442,0.69320670,0.04367698,0.72740856,2.06895082,0.08637170,0.19164510
4.24112056,2.51339305,0.04468592,0.06679192,0.68774071,0.04193860,0.70820663,2.02919675,0.08498163,0.18227710
4.24712356,2.45219875,0.04395771,0.06307901,0.68063185,0.04027843,0.68840611,1.98557618,0.08329719,0.17306831
4.25312656,2.38737514,0.04312712,0.05945857,0.67174281,0.03870534,0.66820031,1.93842968,0.08132350,0.16408893
4.25912956,2.31934507,0.04218955,0.05596947,0.66096986,0.03722602,0.64776603,1.88816104,0.07907150,0.15540463
4.26513257,2.24860049,0.04114202,0.05264621,0.64824935,0.03584530,0.62726293,1.83523867,0.07655794,0.14707672
4.27113557,2.17570365,0.03998345,0.04951876,0.63356286,0.03456644,0.60683392,1.78019496,0.07380525,0.13916240
4.27713857,2.10128549,0.03871498,0.04661254,0.61694084,0.03339150,0.58660639,1.72362288,0.07084116,0.13171501
4.28314157,2.02604084,0.03734016,0.04394858,0.59846431,0.03232170,0.56669401,1.66616993,0.06769824,0.12478413
4.28914457,1.95072045,0.03586503,0.04154379,0.57826468,0.03135773,0.54719906,1.60852913,0.06441327,0.11841570
4.29514757,1.87611967,0.03429822,0.03941134,0.55652147,0.03050010,0.52821482,1.55142721,0.06102649,0.11265185
4.30115058,1.80306428,0.03265076,0.03756104,0.53345812,0.02974940,0.50982798,1.49561040,0.05758074,0.10753076
4.30715358,1.73239378,0.03093597,0.03599979,0.50933600,0.02910650,0.49212080,1.44182807,0.05412056,0.10308623
4.31315658,1.66494273,0.02916913,0.03473202,0.48444694,0.02857272,0.47517302,1.39081504,0.05069119,0.09934720
4.31915958,1.60152104,0.02736714,0.03376010,0.45910463,0.02814992,0.45906319,1.34327306,0.04733769,0.09633717
4.32516258,1.54289391,0.02554807,0.03308471,0.43363529,0.02784050,0.44386969,1.29985240,0.04410396,0.09407354
4.33116558,1.48976230,0.02373070,0.03270513,0.40836804,0.02764740,0.42967112,1.26113414,0.04103188,0.09256694
4.33716858,1.44274477,0.02193406,0.03261946,0.38362541,0.02757396,0.41654631,1.22761400,0.03816061,0.09182060
4.34317159,1.40236145,0.02017688,0.03282480,0.35971445,0.02762381,0.40457394,1.19968838,0.03552581,0.09182985
4.34917459,1.36902070,0.01847721,0.03331732,0.33691878,0.02780065,0.39383177,1.17764317,0.03315920,0.09258166
4.35517759,1.34300914,0.01685198,0.03409225,0.31549177,0.02810802,0.38439567,1.16164566,0.03108805,0.09405444
4.36118059,1.32448509,0.01531669,0.03514381,0.29565131,0.02854907,0.37633842,1.15173998,0.02933488,0.09621802
4.36718359,1.31347598,0.01388510,0.03646513,0.27757604,0.02912626,0.36972849,1.14784609,0.02791731,0.09903387
4.37318659,1.30987932,0.01256910,0.03804807,0.26140327,0.02984115,0.36462868,1.14976243,0.02684788,0.10245554
4.37918959,1.31346742,0.01137857,0.03988300,0.24722843,0.03069408,0.36109483,1.15717183,0.02613411,0.10642933
4.38519260,1.32389543,0.01032139,0.04195868,0.23510599,0.03168396,0.35917458,1.16965076,0.02577851,0.11089531
4.39119560,1.34071226,0.00940351,0.04426202,0.22505170,0.03280807,0.35890611,1.18668122,0.02577872,0.11578836
4.39719860,1.36337414,0.00862901,0.04677798,0.21704589,0.03406188,0.36031711,1.20766507,0.02612770,0.12103960
4.40320160,1.39126005,0.00800032,0.04948943,0.21103758,0.03543893,0.36342368,1.23194015,0.02681391,0.12657778
4.40920460,1.42368875,0.00751839,0.05237716,0.20694921,0.03693078,0.36822943,1.25879781,0.02782160,0.13233093
4.41520760,1.45993657,0.00718293,0.05541991,0.20468170,0.03852704,0.37472460,1.28750117,0.02913110,0.13822792
4.42121061,1.49925578,0.00699260,0.05859453,0.20411962,0.04021538,0.38288534,1.31730378,0.03071911,0.14420012
4.42721361,1.54089269,0.00694525,0.06187621,0.20513623,0.04198171,0.39267303,1.34746798,0.03255917,0.15018295
4.43321661,1.58410531,0.00703810,0.06523882,0.20759832,0.04381038,0.40403372,1.37728272,0.03462203,0.15611731
4.43921961,1.62817988,0.00726789,0.06865538,0.21137062,0.04568442,0.41689771,1.40608014,0.03687617,0.16195085
4.44522261,1.67244609,0.00763101,0.07209855,0.21631966,0.04758589,0.43117923,1.43325079,0.03928838,0.16763905
4.45122561,1.71629050,0.00812357,0.07554124,0.22231712,0.04949622,0.44677633,1.45825691,0.04182437,0.17314601
4.45722861,1.75916795,0.00874144,0.07895724,0.22924246,0.05139658,0.46357095,1.48064364,0.04444944,0.17844495
4.46323162,1.80061067,0.00948023,0.08232191,0.23698499,0.05326832,0.48142920,1.50004781,0.04712930,0.18351843
4.46923462,1.84023497,0.01033523,0.08561274,0.24544524,0.05509335,0.50020195,1.51620420,0.04983076,0.18835819
4.47523762,1.87774535,0.01130132,0.08881007,0.25453568,0.05685455,0.51972576,1.52894912,0.05252261,0.19296471
4.48124062,1.91293607,0.01237287,0.09189751,0.26418091,0.05853611,0.53982407,1.53822125,0.05517640,0.19734650
4.48724362,1.94569020,0.01354360,0.09486244,0.27431724,0.06012388,0.56030891,1.54405993,0.05776720,0.20151906
4.49324662,1.97597633,0.01480641,0.09769626,0.28489180,0.06160561,0.58098300,1.54660082,0.06027434,0.20550364
4.49924962,2.00384318,0.01615328,0.10039458,0.29586126,0.06297119,0.60164232,1.54606938,0.06268205,0.20932592
4.50525263,2.02941249,0.01757512,0.10295715,0.30719025,0.06421278,0.62207917,1.54277223,0.06497993,0.21301449
4.51125563,2.05287050,0.01906170,0.10538774,0.31884951,0.06532490,0.64208580,1.53708708,0.06716333,0.21659946
4.51725863,2.07445861,0.02060159,0.10769378,0.33081404,0.06630446,0.66145843,1.52945131,0.06923359,0.22011104
4.52326163,2.09446360,0.02218215,0.10988588,0.34306118,0.06715074,0.68000174,1.52034994,0.07119799,0.22357840
4.52926463,2.11320802,0.02378961,0.11197722,0.35556888,0.06786528,0.69753383,1.51030335,0.07306960,0.22702868
4.53526763,2.13104105,0.02540919,0.11398287,0.36831426,0.06845180,0.71389132,1.49985514,0.07486688,0.23048635
4.54127064,2.14833035,0.02702528,0.11591903,0.38127250,0.06891605,0.72893471,1.48956070,0.07661311,0.23397293
4.54727364,2.16545509,0.02862175,0.11780222,0.39441613,0.06926563,0.74255364,1.47997660,0.07833561,0.23750697
4.55327664,2.18280028,0.03018222,0.11964849,0.40771486,0.06950983,0.75467198,1.47165125,0.08006476,0.24110453
4.55927964,2.20075246,0.03169047,0.12147267,0.42113591,0.06965942,0.76525242,1.46511667,0.08183294,0.24477981
4.56528264,2.21969644,0.03313084,0.12328772,0.43464467,0.06972650,0.77430035,1.46088161,0.08367329,0.24854612
4.57128564,2.24001294,0.03448869,0.12510406,0.44820591,0.06972425,0.78186683,1.45942568,0.08561838,0.25241695
4.57728864,2.26207646,0.03575085,0.12692912,0.46178509,0.06966675,0.78805023,1.46119432,0.08769884,0.25640704
4.58329165,2.28625299,0.03690598,0.12876690,0.47534980,0.06956874,0.79299642,1.46659434,0.08994198,0.26053344
4.58929465,2.31289692,0.03794501,0.13061775,0.48887118,0.06944537,0.79689732,1.47598953,0.09237042,0.26481624
4.59529765,2.34234652,0.03886144,0.13247811,0.50232495,0.06931195,0.79998747,1.48969600,0.09500084,0.26927899
4.60130065,2.37491760,0.03965152,0.13434051,0.51569204,0.06918360,0.80253874,1.50797704,0.09784280,0.27394862
4.60730365,2.41089488,0.04031441,0.13619355,0.52895859,0.06907488,0.80485302,1.53103708,0.10089779,0.27885485
4.61330665,2.45052106,0.04085214,0.13802202,0.54211518,0.06899949,0.80725303,1.55901467,0.10415846,0.28402901
4.61930965,2.49398352,0.04126953,0.13980707,0.55515523,0.06896976,0.81007144,1.59197458,0.10760813,0.28950217
4.62531266,2.54139910,0.04157388,0.14152645,0.56807266,0.06899625,0.81363859,1.62989923,0.11122065,0.29530288
4.63131566,2.59279764,0.04177466,0.14315485,0.58085877,0.06908730,0.81826920,1.67267965,0.11496053,0.30145431
4.63731866,2.64810500,0.04188301,0.14466426,0.59349859,0.06924861,0.82424863,1.72010680,0.11878349,0.30797118
4.64332166,2.70712685,0.04191120,0.14602446,0.60596687,0.06948281,0.83181914,1.77186377,0.12263729,0.31485653
4.64932466,2.76953426,0.04187203,0.14720352,0.61822404,0.06978916,0.84116694,1.82751967,0.12646307,0.32209863
4.65532766,2.83485261,0.04177821,0.14816845,0.63021252,0.07016331,0.85241054,1.88652609,0.13019682,0.32966814
4.66133067,2.90245492,0.04164177,0.14888586,0.64185359,0.07059712,0.86559114,1.94821682,0.13377135,0.33751589
4.66733367,2.97156080,0.04147348,0.14932277,0.65304526,0.07107875,0.88066552,2.01181170,0.13711832,0.34557147
4.67333667,3.04124192,0.04128237,0.14944747,0.66366154,0.07159272,0.89750209,2.07642496,0.14017050,0.35374270
4.67933967,3.11043455,0.04107536,0.14923037,0.67355307,0.07212031,0.91588031,2.14107837,0.14286414,0.36191629
4.68534267,3.17795940,0.04085698,0.14864504,0.68254961,0.07263998,0.93549381,2.20471932,0.14514116,0.36995960
4.69134567,3.24254839,0.04062928,0.14766908,0.69046419,0.07312799,0.95595718,2.26624353,0.14695136,0.37772369
4.69734867,3.30287783,0.04039185,0.14628506,0.69709901,0.07355918,0.97681630,2.32452169,0.14825427,0.38504739
4.70335168,3.35760664,0.04014196,0.14448142,0.70225283,0.07390778,0.99756195,2.37842924,0.14902074,0.39176242
4.70935468,3.40541829,0.03987490,0.14225315,0.70572958,0.07414836,1.01764600,2.42687822,0.14923401,0.39769926
4.71535768,3.44506448,0.03958430,0.13960243,0.70734794,0.07425670,1.03649977,2.46884967,0.14889042,0.40269356
4.72136068,3.47540863,0.03926270,0.13653897,0.70695114,0.07421080,1.05355346,2.50342525,0.14799950,0.40659266
4.72736368,3.49546706,0.03890201,0.13308022,0.70441683,0.07399164,1.06825617,2.52981660,0.14658359,0.40926208
4.73336668,3.50444573,0.03849407,0.12925131,0.69966618,0.07358396,1.08009516,2.54739090,0.14467689,0.41059152
4.73936968,3.50177086,0.03803123,0.12508465,0.69267195,0.07297689,1.08861391,2.55569144,0.14232408,0.41050000
4.74537269,3.48711167,0.03750679,0.12061942,0.68346483,0.07216433,1.09342788,2.55445211,0.13957856,0.40894002
4.75137569,3.46039423,0.03691544,0.11590072,0.67213793,0.07114521,1.09423743,2.54360505,0.13650032,0.40590041
4.75737869,3.42180566,0.03625360,0.11097849,0.65884880,0.06992351,1.09083727,2.52328110,0.13315372,0.40140769
4.76338169,3.37178849,0.03551966,0.10590636,0.64381916,0.06850812,1.08312226,2.49380297,0.12960511,0.39552594
4.76938469,3.31102555,0.03471408,0.10074026,0.62733194,0.06691247,1.07108921,2.45567150,0.12592055,0.38835513
4.77538769,3.24041615,0.03383942,0.09553700,0.60972593,0.06515400,1.05483484,2.40954579,0.12216372,0.38002801
4.78139070,3.16104487,0.03290027,0.09035289,0.59138810,0.06325351,1.03455020,2.35621803,0.11839402,0.37070567
4.78739370,3.07414441,0.03190303,0.08524229,0.57274390,0.06123439,1.01051177,2.29658446,0.11466510,0.36057210
