energy_ev,total_up,Co_p_up,Co_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up,V_p_up,V_d_up
-0.03301651,3.44991654,0.31137920,1.54213286,0.00245177,0.04813573,0.28032693,0.00000000,0.35329120,1.59179136
-0.02701351,3.49526051,0.31486311,1.55984717,0.00266208,0.04948376,0.28645378,0.00000000,0.36179716,1.61162709
-0.02101051,3.53732655,0.31853044,1.57637401,0.00288505,0.05098013,0.29225881,0.00000000,0.36966238,1.62922815
-0.01500750,3.57503954,0.32230843,1.59114071,0.00312037,0.05260049,0.29762906,0.00000000,0.37671625,1.64421728
-0.00900450,3.60756289,0.32613769,1.60366151,0.00336786,0.05432258,0.30246753,0.00000000,0.38281141,1.65635456
-0.00300150,3.63431611,0.32997344,1.61354849,0.00362746,0.05612660,0.30669572,0.00000000,0.38782761,1.66554110
0.00300150,3.65498288,0.33378619,1.62051896,0.00389927,0.05799547,0.31025550,0.00000000,0.39167458,1.67181756
0.00900450,3.66950971,0.33756172,1.62439930,0.00418357,0.05991493,0.31311039,0.00000000,0.39429402,1.67535747
0.01500750,3.67809531,0.34130036,1.62512503,0.00448078,0.06187350,0.31524608,0.00000000,0.39566055,1.67645586
0.02101051,3.68117112,0.34501558,1.62273732,0.00479150,0.06386221,0.31667034,0.00000000,0.39578160,1.67551354
0.02701351,3.67937405,0.34873201,1.61737609,0.00511644,0.06587427,0.31741209,0.00000000,0.39469640,1.67301780
0.03301651,3.67351226,0.35248284,1.60926993,0.00545640,0.06790457,0.31751991,0.00000000,0.39247393,1.66952013
0.03901951,3.66452537,0.35630684,1.59872342,0.00581220,0.06994906,0.31705982,0.00000000,0.38921006,1.66561189
0.04502251,3.65344068,0.36024505,1.58610226,0.00618459,0.07200414,0.31611250,0.00000000,0.38502400,1.66189879
0.05102551,3.64132704,0.36433731,1.57181683,0.00657418,0.07406593,0.31477001,0.00000000,0.38005405,1.65897507
0.05702851,3.62924814,0.36861893,1.55630489,0.00698132,0.07612964,0.31313223,0.00000000,0.37445302,1.65739855
0.06303152,3.61821722,0.37311748,1.54001404,0.00740598,0.07818900,0.31130294,0.00000000,0.36838332,1.65766717
0.06903452,3.60915494,0.37785012,1.52338485,0.00784764,0.08023575,0.30938594,0.00000000,0.36201203,1.66019832
0.07503752,3.60285227,0.38282141,1.50683509,0.00830519,0.08225938,0.30748115,0.00000000,0.35550604,1.66531146
0.08104052,3.59993991,0.38802196,1.49074604,0.00877678,0.08424696,0.30568108,0.00000000,0.34902752,1.67321497
0.08704352,3.60086579,0.39342794,1.47545114,0.00925981,0.08618328,0.30406760,0.00000000,0.34272989,1.68399772
0.09304652,3.60588136,0.39900148,1.46122762,0.00975084,0.08805116,0.30270932,0.00000000,0.33675428,1.69762574
0.09904952,3.61503754,0.40469207,1.44829127,0.01024553,0.08983200,0.30165966,0.00000000,0.33122684,1.71394424
0.10505253,3.62819026,0.41043881,1.43679459,0.01073875,0.09150654,0.30095561,0.00000000,0.32625674,1.73268475
0.11105553,3.64501531,0.41617349,1.42682809,0.01122454,0.09305580,0.30061739,0.00000000,0.32193502,1.75347736
0.11705853,3.66503155,0.42182430,1.41842454,0.01169629,0.09446211,0.30064880,0.00000000,0.31833423,1.77586721
0.12306153,3.68763119,0.42731988,1.41156575,0.01214686,0.09571026,0.30103845,0.00000000,0.31550875,1.79933470
0.12906453,3.71211533,0.43259359,1.40619122,0.01256874,0.09678861,0.30176161,0.00000000,0.31349578,1.82331834
0.13506753,3.73773265,0.43758756,1.40220800,0.01295434,0.09769006,0.30278261,0.00000000,0.31231681,1.84723914
0.14107054,3.76371906,0.44225642,1.39950090,0.01329614,0.09841300,0.30405763,0.00000000,0.31197934,1.87052535
0.14707354,3.78933580,0.44657020,1.39794235,0.01358702,0.09896191,0.30553772,0.00000000,0.31247885,1.89263634
0.15307654,3.81390396,0.45051636,1.39740111,0.01382051,0.09934772,0.30717181,0.00000000,0.31380064,1.91308429
0.15907954,3.83683314,0.45410075,1.39774921,0.01399098,0.09958785,0.30890953,0.00000000,0.31592153,1.93145274
0.16508254,3.85764284,0.45734724,1.39886660,0.01409394,0.09970589,0.31070375,0.00000000,0.31881126,1.94741106
0.17108554,3.87597534,0.46029613,1.40064327,0.01412616,0.09973091,0.31251248,0.00000000,0.32243339,1.96072397
0.17708854,3.89159938,0.46300142,1.40297875,0.01408586,0.09969641,0.31430031,0.00000000,0.32674582,1.97125596
0.18309155,3.90440493,0.46552697,1.40577904,0.01397278,0.09963900,0.31603906,0.00000000,0.33170074,1.97897030
0.18909455,3.91438941,0.46794182,1.40895156,0.01378822,0.09959680,0.31770780,0.00000000,0.33724429,1.98392284
0.19509755,3.92163687,0.47031501,1.41239851,0.01353501,0.09960769,0.31929217,0.00000000,0.34331571,1.98625120
0.20110055,3.92629154,0.47271023,1.41600934,0.01321742,0.09970747,0.32078317,0.00000000,0.34984651,1.98615998
0.20710355,3.92852815,0.47518051,1.41965332,0.01284107,0.09992801,0.32217550,0.00000000,0.35675941,1.98390302
0.21310655,3.92852099,0.47776354,1.42317285,0.01241267,0.10029551,0.32346556,0.00000000,0.36396758,1.97976376
0.21910955,3.92641429,0.48047778,1.42637841,0.01193991,0.10082904,0.32464936,0.00000000,0.37137418,1.97403507
0.22511256,3.92229601,0.48331967,1.42904584,0.01143112,0.10153924,0.32572055,0.00000000,0.37887235,1.96699949
0.23111556,3.91617711,0.48626214,1.43091640,0.01089510,0.10242748,0.32666861,0.00000000,0.38634593,1.95891138
0.23711856,3.90797766,0.48925463,1.43170006,0.01034082,0.10348538,0.32747748,0.00000000,0.39367085,1.94998168
0.24312156,3.89752109,0.49222441,1.43108196,0.00977721,0.10469477,0.32812469,0.00000000,0.40071734,1.94036626
0.24912456,3.88453679,0.49507946,1.42873190,0.00921292,0.10602813,0.32858111,0.00000000,0.40735288,1.93015846
0.25512756,3.86867107,0.49771234,1.42431657,0.00865614,0.10744941,0.32881131,0.00000000,0.41344587,1.91938608
0.26113057,3.84950574,0.50000520,1.41751357,0.00811443,0.10891526,0.32877460,0.00000000,0.41886978,1.90801287
0.26713357,3.82658297,0.50183530,1.40802682,0.00759461,0.11037661,0.32842660,0.00000000,0.42350776,1.89594428
0.27313657,3.79943492,0.50308092,1.39560200,0.00710267,0.11178050,0.32772131,0.00000000,0.42725730,1.88303705
0.27913957,3.76761602,0.50362716,1.38004143,0.00664372,0.11307210,0.32661352,0.00000000,0.43003481,1.86911190
0.28514257,3.73073590,0.50337139,1.36121709,0.00622197,0.11419675,0.32506143,0.00000000,0.43177982,1.85396846
0.29114557,3.68849080,0.50222795,1.33908121,0.00584076,0.11510214,0.32302933,0.00000000,0.43245855,1.83740159
0.29714857,3.64069142,0.50013192,1.31367348,0.00550255,0.11574024,0.32049006,0.00000000,0.43206656,1.81921793
0.30315158,3.58728559,0.49704172,1.28512450,0.00520905,0.11606919,0.31742731,0.00000000,0.43063042,1.79925184
0.30915458,3.52837423,0.49294055,1.25365511,0.00496120,0.11605485,0.31383737,0.00000000,0.42820809,1.77737984
0.31515758,3.46421978,0.48783646,1.21957166,0.00475928,0.11567216,0.30973043,0.00000000,0.42488809,1.75353259
0.32116058,3.39524669,0.48176139,1.18325728,0.00460298,0.11490602,0.30513121,0.00000000,0.42078734,1.72770397
0.32716358,3.32203386,0.47476902,1.14515985,0.00449144,0.11375197,0.30007901,0.00000000,0.41604772,1.69995671
0.33316658,3.24529960,0.46693188,1.10577701,0.00442331,0.11221641,0.29462702,0.00000000,0.41083162,1.67042429
0.33916958,3.16588011,0.45833786,1.06563929,0.00439683,0.11031643,0.28884111,0.00000000,0.40531638,1.63930924
0.34517259,3.08470253,0.44908634,1.02529210,0.00440981,0.10807940,0.28279803,0.00000000,0.39968815,1.60687771
0.35117559,3.00275420,0.43928431,0.98527753,0.00445972,0.10554217,0.27658312,0.00000000,0.39413521,1.57345090
0.35717859,2.92104966,0.42904261,0.94611688,0.00454368,0.10275000,0.27028774,0.00000000,0.38884114,1.53939369
0.36318159,2.84059697,0.41847268,0.90829475,0.00465846,0.09975532,0.26400648,0.00000000,0.38397804,1.50510106
0.36918459,2.76236519,0.40768370,0.87224538,0.00480057,0.09661619,0.25783421,0.00000000,0.37970023,1.47098313
0.37518759,2.68725406,0.39678055,0.83834175,0.00496619,0.09339479,0.25186331,0.00000000,0.37613853,1.43744938
0.38119060,2.61606752,0.38586241,0.80688781,0.00515126,0.09015565,0.24618088,0.00000000,0.37339542,1.40489294
0.38719360,2.54949176,0.37502200,0.77811392,0.00535146,0.08696396,0.24086639,0.00000000,0.37154137,1.37367566
0.39319660,2.48807852,0.36434550,0.75217565,0.00556227,0.08388385,0.23598953,0.00000000,0.37061228,1.34411456
0.39919960,2.43223417,0.35391296,0.72915539,0.00577902,0.08097667,0.23160858,0.00000000,0.37060826,1.31647043
0.40520260,2.38221438,0.34379892,0.70906675,0.00599691,0.07829937,0.22776913,0.00000000,0.37149384,1.29093887
0.41120560,2.33812451,0.33407332,0.69186103,0.00621112,0.07590306,0.22450333,0.00000000,0.37319940,1.26764427
0.41720860,2.29992497,0.32480228,0.67743528,0.00641684,0.07383157,0.22182956,0.00000000,0.37562393,1.24663697
0.42321161,2.26744121,0.31604868,0.66564137,0.00660937,0.07212031,0.21975253,0.00000000,0.37863895,1.22789359
0.42921461,2.24037750,0.30787241,0.65629546,0.00678419,0.07079527,0.21826383,0.00000000,0.38209334,1.21132053
0.43521761,2.21833366,0.30033015,0.64918737,0.00693710,0.06987225,0.21734268,0.00000000,0.38581903,1.19676047
0.44122061,2.20082389,0.29347460,0.64408928,0.00706424,0.06935635,0.21695713,0.00000000,0.38963727,1.18400154
0.44722361,2.18729696,0.28735326,0.64076355,0.00716222,0.06924174,0.21706535,0.00000000,0.39336515,1.17278870
0.45322661,2.17715689,0.28200665,0.63896926,0.00722819,0.06951167,0.21761710,0.00000000,0.39682229,1.16283690
0.45922961,2.16978346,0.27746623,0.63846742,0.00725993,0.07013887,0.21855536,0.00000000,0.39983730,1.15384542
0.46523262,2.16455201,0.27375206,0.63902479,0.00725588,0.07108618,0.21981789,0.00000000,0.40225392,1.14551278
0.47123562,2.16085199,0.27087044,0.64041644,0.00721519,0.07230751,0.22133893,0.00000000,0.40393646,1.13755176
0.47723862,2.15810408,0.26881167,0.64242718,0.00713777,0.07374911,0.22305076,0.00000000,0.40477455,1.12970375
0.48324162,2.15577551,0.26754826,0.64485212,0.00702428,0.07535106,0.22488531,0.00000000,0.40468687,1.12175216
0.48924462,2.15339356,0.26703359,0.64749668,0.00687611,0.07704905,0.22677566,0.00000000,0.40362389,1.11353417
0.49524762,2.15055718,0.26720146,0.65017634,0.00669537,0.07877632,0.22865755,0.00000000,0.40156948,1.10495075
0.50125063,2.14694673,0.26796637,0.65271632,0.00648479,0.08046568,0.23047074,0.00000000,0.39854140,1.09597431
0.50725363,2.14233191,0.26922489,0.65495160,0.00624769,0.08205165,0.23216042,0.00000000,0.39459070,1.08665410
0.51325663,2.13657791,0.27085792,0.65672738,0.00598787,0.08347256,0.23367854,0.00000000,0.38980010,1.07711901
0.51925963,2.12964975,0.27273399,0.65790005,0.00570952,0.08467251,0.23498501,0.00000000,0.38428137,1.06757786
0.52526263,2.12161479,0.27471329,0.65833887,0.00541708,0.08560323,0.23604889,0.00000000,0.37817197,1.05831712
0.53126563,2.11264342,0.27665254,0.65792814,0.00511513,0.08622563,0.23684951,0.00000000,0.37163101,1.04969623
0.53726863,2.10300759,0.27841014,0.65656983,0.00480830,0.08651104,0.23737728,0.00000000,0.36483469,1.04214060
0.54327164,2.09307722,0.27985174,0.65418648,0.00450110,0.08644213,0.23763451,0.00000000,0.35797137,1.03613241
0.54927464,2.08331413,0.28085556,0.65072411,0.00419785,0.08601333,0.23763586,0.00000000,0.35123657,1.03219957
0.55527764,2.07426339,0.28131751,0.64615487,0.00390255,0.08523093,0.23740848,0.00000000,0.34482782,1.03090291
0.56128064,2.06654199,0.28115562,0.64047917,0.00361882,0.08411266,0.23699190,0.00000000,0.33893973,1.03282192
0.56728364,2.06082455,0.28031363,0.63372703,0.00334981,0.08268692,0.23643745,0.00000000,0.33375921,1.03853933
0.57328664,2.05782643,0.27876354,0.62595849,0.00309818,0.08099161,0.23580724,0.00000000,0.32946114,1.04862486
0.57928964,2.05828417,0.27650692,0.61726275,0.00286602,0.07907265,0.23517277,0.00000000,0.32620441,1.06361842
0.58529265,2.06293369,0.27357500,0.60775624,0.00265490,0.07698221,0.23461305,0.00000000,0.32412851,1.08401322
0.59129565,2.07248685,0.27002743,0.59757933,0.00246583,0.07477686,0.23421239,0.00000000,0.32335065,1.11023916
0.59729865,2.08760681,0.26594984,0.58689201,0.00229932,0.07251551,0.23405776,0.00000000,0.32396348,1.14264700
0.60330165,2.10888325,0.26145033,0.57586849,0.00215541,0.07025742,0.23423596,0.00000000,0.32603344,1.18149366
0.60930465,2.13680816,0.25665501,0.56469113,0.00203372,0.06806027,0.23483063,0.00000000,0.32959967,1.22692933
0.61530765,2.17175321,0.25170293,0.55354388,0.00193352,0.06597834,0.23591916,0.00000000,0.33467353,1.27898660
0.62131066,2.21394970,0.24674048,0.54260552,0.00185383,0.06406092,0.23756968,0.00000000,0.34123869,1.33757226
0.62731366,2.26347182,0.24191578,0.53204315,0.00179344,0.06235099,0.23983826,0.00000000,0.34925165,1.40246190
0.63331666,2.32022416,0.23737308,0.52200608,0.00175101,0.06088415,0.24276640,0.00000000,0.35864284,1.47329782
0.63931966,2.38393399,0.23324749,0.51262051,0.00172516,0.05968788,0.24637885,0.00000000,0.36931792,1.54959019
0.64532266,2.45414865,0.22966037,0.50398520,0.00171450,0.05878106,0.25068202,0.00000000,0.38115959,1.63072163
0.65132566,2.53023823,0.22671532,0.49616829,0.00171766,0.05817388,0.25566287,0.00000000,0.39402949,1.71595512
0.65732866,2.61140356,0.22449511,0.48920536,0.00173341,0.05786790,0.26128832,0.00000000,0.40777033,1.80444491
0.66333167,2.69668901,0.22305942,0.48309881,0.00176057,0.05785645,0.26750536,0.00000000,0.42220814,1.89525023
0.66933467,2.78499970,0.22244351,0.47781845,0.00179813,0.05812519,0.27424164,0.00000000,0.43715458,1.98735126
0.67533767,2.87512248,0.22265782,0.47330329,0.00184518,0.05865280,0.28140666,0.00000000,0.45240923,2.07966688
0.68134067,2.96574977,0.22368824,0.46946437,0.00190091,0.05941188,0.28889344,0.00000000,0.46776198,2.17107366
0.68734367,3.05550557,0.22549721,0.46618836,0.00196461,0.06036986,0.29658058,0.00000000,0.48299536,2.26042552
0.69334667,3.14297266,0.22802534,0.46334191,0.00203562,0.06148996,0.30433480,0.00000000,0.49788698,2.34657353
0.69934967,3.22672049,0.23119349,0.46077645,0.00211329,0.06273223,0.31201370,0.00000000,0.51221203,2.42838545
0.70535268,3.30533276,0.23490525,0.45833319,0.00219695,0.06405452,0.31946877,0.00000000,0.52574592,2.50476458
0.71135568,3.37743448,0.23904966,0.45584834,0.00228590,0.06541349,0.32654858,0.00000000,0.53826712,2.57466762
0.71735868,3.44171796,0.24350409,0.45315815,0.00237933,0.06676555,0.33310216,0.00000000,0.54956026,2.63712156
0.72336168,3.49696749,0.24813725,0.45010390,0.00247635,0.06806782,0.33898228,0.00000000,0.55941948,2.69123925
0.72936468,3.54208266,0.25281229,0.44653653,0.00257596,0.06927896,0.34404896,0.00000000,0.56765209,2.73623404
0.73536768,3.57610012,0.25738993,0.44232093,0.00267705,0.07036011,0.34817272,0.00000000,0.57408252,2.77143314
0.74137069,3.59821394,0.26173164,0.43733979,0.00277843,0.07127564,0.35123791,0.00000000,0.57855647,2.79629015
0.74737369,3.60779439,0.26570288,0.43149709,0.00287888,0.07199393,0.35314583,0.00000000,0.58094524,2.81039668
0.75337669,3.60440514,0.26917630,0.42472095,0.00297717,0.07248815,0.35381762,0.00000000,0.58115001,2.81349291
0.75937969,3.58781861,0.27203497,0.41696603,0.00307215,0.07273687,0.35319693,0.00000000,0.57910607,2.80547741
0.76538269,3.55802936,0.27417559,0.40821539,0.00316280,0.07272474,0.35125224,0.00000000,0.57478662,2.78641558
0.77138569,3.51526484,0.27551154,0.39848168,0.00324832,0.07244292,0.34797875,0.00000000,0.56820614,2.75654683
0.77738869,3.45999327,0.27597576,0.38780775,0.00332824,0.07188960,0.34339975,0.00000000,0.55942292,2.71628973
0.78339170,3.39292773,0.27552340,0.37626657,0.00340242,0.07107021,0.33756743,0.00000000,0.54854080,2.66624500
0.78939470,3.31502603,0.27413397,0.36396048,0.00347123,0.06999764,0.33056308,0.00000000,0.53570962,2.60719547
0.79539770,3.22748549,0.27181304,0.35101968,0.00353549,0.06869222,0.32249649,0.00000000,0.52112459,2.54010264
0.80140070,3.13173219,0.26859326,0.33760003,0.00359661,0.06718155,0.31350467,0.00000000,0.50502423,2.46609920
0.80740370,3.02940394,0.26453464,0.32388007,0.00365656,0.06550009,0.30374978,0.00000000,0.48768692,2.38647716
0.81340670,2.92232700,0.25972391,0.31005736,0.00371784,0.06368866,0.29341620,0.00000000,0.46942606,2.30267110
0.81940970,2.81248607,0.25427308,0.29634415,0.00378351,0.06179367,0.28270696,0.00000000,0.45058402,2.21623652
0.82541271,2.70198803,0.24831694,0.28296249,0.00385707,0.05986618,0.27183942,0.00000000,0.43152477,2.12882334
0.83141571,2.59301980,0.24200974,0.27013878,0.00394238,0.05796078,0.26104035,0.00000000,0.41262562,2.04214469
0.83741871,2.48780103,0.23552097,0.25809798,0.00404356,0.05613437,0.25054053,0.00000000,0.39426821,1.95794174
0.84342171,2.38853285,0.22903041,0.24705763,0.00416483,0.05444475,0.24056904,0.00000000,0.37682891,1.87794518
0.84942471,2.29734397,0.22272269,0.23722174,0.00431033,0.05294921,0.23134731,0.00000000,0.36066917,1.80383437
0.85542771,2.21623560,0.21678139,0.22877485,0.00448398,0.05170302,0.22308325,0.00000000,0.34612583,1.73719543
0.86143072,2.14702716,0.21138307,0.22187633,0.00468929,0.05075788,0.21596555,0.00000000,0.33350199,1.67947945
0.86743372,2.09130452,0.20669143,0.21665526,0.00492914,0.05016058,0.21015834,0.00000000,0.32305855,1.63196243
0.87343672,2.05037266,0.20285179,0.21320591,0.00520568,0.04995152,0.20579649,0.00000000,0.31500677,1.59570828
0.87943972,2.02521469,0.19998627,0.21158415,0.00552013,0.05016360,0.20298163,0.00000000,0.30950216,1.57153634
0.88544272,2.01645896,0.19818981,0.21180487,0.00587265,0.05082111,0.20177913,0.00000000,0.30663983,1.55999495
0.89144572,2.02435572,0.19752723,0.21384052,0.00626229,0.05193895,0.20221606,0.00000000,0.30645163,1.56134197
0.89744872,2.04876470,0.19803158,0.21762100,0.00668695,0.05352203,0.20428038,0.00000000,0.30890499,1.57553370
0.90345173,2.08915445,0.19970367,0.22303482,0.00714332,0.05556501,0.20792131,0.00000000,0.31390381,1.60222251
0.90945473,2.14461401,0.20251314,0.22993165,0.00762699,0.05805231,0.21305089,0.00000000,0.32129116,1.64076397
0.91545773,2.21387686,0.20640072,0.23812622,0.00813254,0.06095837,0.21954679,0.00000000,0.33085397,1.69023339
0.92146073,2.29535680,0.21128177,0.24740342,0.00865367,0.06424828,0.22725620,0.00000000,0.34232936,1.74945161
0.92746373,2.38719477,0.21705094,0.25752457,0.00918342,0.06787865,0.23600071,0.00000000,0.35541270,1.81701937
0.93346673,2.48731517,0.22358762,0.26823455,0.00971439,0.07179871,0.24558204,0.00000000,0.36976686,1.89135913
0.93946973,2.59348980,0.23076208,0.27926972,0.01023899,0.07595170,0.25578834,0.00000000,0.38503260,1.97076319
0.94547274,2.70340704,0.23844186,0.29036612,0.01074976,0.08027633,0.26640086,0.00000000,0.40083962,2.05344617
0.95147574,2.81474383,0.24649810,0.30126786,0.01123962,0.08470841,0.27720073,0.00000000,0.41681784,2.13760004
0.95747874,2.92523740,0.25481158,0.31173524,0.01170215,0.08918252,0.28797559,0.00000000,0.43260862,2.22144963
0.96348174,3.03275394,0.26327806,0.32155225,0.01213184,0.09363370,0.29852572,0.00000000,0.44787535,2.30330618
0.96948474,3.13535147,0.27181257,0.33053326,0.01252436,0.09799898,0.30866956,0.00000000,0.46231311,2.38161702
0.97548774,3.23133401,0.28035261,0.33852839,0.01287667,0.10221887,0.31824821,0.00000000,0.47565696,2.45500914
0.98149075,3.31929504,0.28885982,0.34542759,0.01318717,0.10623863,0.32712898,0.00000000,0.48768852,2.52232491
0.98749375,3.39814818,0.29732018,0.35116289,0.01345579,0.11000930,0.33520760,0.00000000,0.49824067,2.58264848
0.99349675,3.46714422,0.30574267,0.35570914,0.01368395,0.11348853,0.34240926,0.00000000,0.50720008,2.63532182
0.99949975,3.52587354,0.31415641,0.35908273,0.01387451,0.11664109,0.34868838,0.00000000,0.51450759,2.67994986
1.00550275,3.57425461,0.32260642,0.36133883,0.01403165,0.11943914,0.35402716,0.00000000,0.52015645,2.71639478
1.01150575,3.61250908,0.33114835,0.36256689,0.01416070,0.12186227,0.35843313,0.00000000,0.52418857,2.74475997
1.01750875,3.64112532,0.33984229,0.36288486,0.01426796,0.12389728,0.36193583,0.00000000,0.52668899,2.76536476
1.02351176,3.66081248,0.34874610,0.36243240,0.01436039,0.12553775,0.36458289,0.00000000,0.52777891,2.77871145
1.02951476,3.67244781,0.35790874,0.36136329,0.01444540,0.12678359,0.36643569,0.00000000,0.52760767,2.78544659
1.03551776,3.67702010,0.36736382,0.35983764,0.01453062,0.12764033,0.36756494,0.00000000,0.52634413,2.78631867
1.04152076,3.67557237,0.37712388,0.35801404,0.01462361,0.12811849,0.36804642,0.00000000,0.52416779,2.78213452
1.04752376,3.66914685,0.38717577,0.35604228,0.01473164,0.12823287,0.36795702,0.00000000,0.52126030,2.77371668
1.05352676,3.65873499,0.39747735,0.35405678,0.01486157,0.12800196,0.36737143,0.00000000,0.51779751,2.76186399
1.05952976,3.64523486,0.40795582,0.35217118,0.01501961,0.12744733,0.36635938,0.00000000,0.51394260,2.74731716
1.06553277,3.62941779,0.41850777,0.35047425,0.01521130,0.12659315,0.36498381,0.00000000,0.50984046,2.73073088
1.07153577,3.61190546,0.42900103,0.34902727,0.01544141,0.12546577,0.36329966,0.00000000,0.50561352,2.71265342
1.07753877,3.59315786,0.43927823,0.34786300,0.01571393,0.12409343,0.36135355,0.00000000,0.50135912,2.69351436
1.08354177,3.57347207,0.44916190,0.34698614,0.01603206,0.12250600,0.35918399,0.00000000,0.49714844,2.67362034
1.08954477,3.55299099,0.45846089,0.34637528,0.01639828,0.12073479,0.35682224,0.00000000,0.49302679,2.65315845
1.09554777,3.53172057,0.46697780,0.34598602,0.01681439,0.11881233,0.35429346,0.00000000,0.48901519,2.63220626
1.10155078,3.50955386,0.47451689,0.34575521,0.01728155,0.11677225,0.35161815,0.00000000,0.48511297,2.61074734
1.10755378,3.48629978,0.48089227,0.34560585,0.01780035,0.11464905,0.34881355,0.00000000,0.48130110,2.58869069
1.11355678,3.46171422,0.48593579,0.34545250,0.01837083,0.11247786,0.34589505,0.00000000,0.47754597,2.56589256
1.11955978,3.43553153,0.48950418,0.34520669,0.01899251,0.11029413,0.34287733,0.00000000,0.47380331,2.54217890
1.12556278,3.40749413,0.49148529,0.34478231,0.01966436,0.10813329,0.33977519,0.00000000,0.47002210,2.51736707
1.13156578,3.37737858,0.49180283,0.34410044,0.02038478,0.10603032,0.33660409,0.00000000,0.46614808,2.49128536
1.13756878,3.34501682,0.49041963,0.34309351,0.02115155,0.10401930,0.33338027,0.00000000,0.46212684,2.46378935
1.14357179,3.31031151,0.48733910,0.34170868,0.02196172,0.10213297,0.33012064,0.00000000,0.45790630,2.43477430
1.14957479,3.27324506,0.48260500,0.33991013,0.02281157,0.10040220,0.32684234,0.00000000,0.45343853,2.40418316
1.15557779,3.23388237,0.47629949,0.33768046,0.02369647,0.09885562,0.32356213,0.00000000,0.44868102,2.37201021
1.16158079,3.19236760,0.46853955,0.33502087,0.02461084,0.09751920,0.32029573,0.00000000,0.44359726,2.33830044
1.16758379,3.14891573,0.45947216,0.33195055,0.02554803,0.09641591,0.31705715,0.00000000,0.43815696,2.30314520
