energy_ev,total_up,P_s_up,P_p_up,S_s_up,S_p_up,Y_p_up,Y_d_up
-6.00000000,2.69539100,0.06337093,0.14179170,0.02235584,1.51627932,0.90752853,0.79073060
-5.99399700,2.66559188,0.06762211,0.14337994,0.02129941,1.49339783,0.88820656,0.77952520
-5.98799400,2.64812233,0.07187747,0.14528318,0.02039710,1.47801525,0.87385916,0.77212564
-5.98199100,2.64160288,0.07608789,0.14739531,0.01964143,1.46939533,0.86406955,0.76814802
-5.97598799,2.64441726,0.08020387,0.14960467,0.01902208,1.46665851,0.85832994,0.76713453
-5.96998499,2.65478441,0.08417675,0.15179819,0.01852654,1.46882222,0.85606598,0.76857442
-5.96398199,2.67083003,0.08795991,0.15386542,0.01814073,1.47484110,0.85666108,0.77192507
-5.95797899,2.69065500,0.09150995,0.15570228,0.01784959,1.48364548,0.85947976,0.77663205
-5.95197599,2.71239825,0.09478766,0.15721430,0.01763767,1.49417692,0.86388900,0.78214779
-5.94597299,2.73429215,0.09775886,0.15831946,0.01748963,1.50541974,0.86927727,0.78794800
-5.93996998,2.75470927,0.10039509,0.15895033,0.01739066,1.51642771,0.87507057,0.79354568
-5.93396698,2.77219935,0.10267397,0.15905555,0.01732689,1.52634564,0.88074529,0.79850239
-5.92796398,2.78551657,0.10457952,0.15860068,0.01728564,1.53442542,0.88583791,0.80243660
-5.92196098,2.79363690,0.10610213,0.15756837,0.01725568,1.54003693,0.88995141,0.80502935
-5.91595798,2.79576644,0.10723840,0.15595788,0.01722734,1.54267382,0.89275872,0.80602720
-5.90995498,2.79134130,0.10799081,0.15378411,0.01719265,1.54195488,0.89400347,0.80524277
-5.90395198,2.78002030,0.10836721,0.15107614,0.01714535,1.53762134,0.89349833,0.80255329
-5.89794897,2.76167172,0.10838022,0.14787534,0.01708089,1.52953100,0.89112143,0.79789729
-5.89194597,2.73635518,0.10804653,0.14423331,0.01699637,1.51764961,0.88681120,0.79126992
-5.88594297,2.70430015,0.10738612,0.14020963,0.01689049,1.50204037,0.88056005,0.78271729
-5.87993997,2.66588208,0.10642155,0.13586947,0.01676344,1.48285201,0.87240729,0.77232999
-5.87393697,2.62159723,0.10517709,0.13128135,0.01661676,1.46030603,0.86243155,0.76023629
-5.86793397,2.57203728,0.10367804,0.12651494,0.01645322,1.43468362,0.85074309,0.74659503
-5.86193097,2.51786424,0.10194997,0.12163907,0.01627664,1.40631264,0.83747624,0.73158866
-5.85592796,2.45978656,0.10001813,0.11671992,0.01609175,1.37555492,0.82278211,0.71541648
-5.84992496,2.39853679,0.09790688,0.11181961,0.01590399,1.34279425,0.80682184,0.69828819
-5.84392196,2.33485130,0.09563919,0.10699491,0.01571937,1.30842526,0.78976050,0.68041800
-5.83791896,2.26945231,0.09323634,0.10229638,0.01554422,1.27284334,0.77176177,0.66201923
-5.83191596,2.20303259,0.09071763,0.09776778,0.01538508,1.23643576,0.75298348,0.64329971
-5.82591296,2.13624291,0.08810025,0.09344575,0.01524848,1.19957417,0.73357410,0.62445779
-5.81990995,2.06968241,0.08539924,0.08935976,0.01514077,1.16260850,0.71367019,0.60567916
-5.81390695,2.00389198,0.08262756,0.08553231,0.01506802,1.12586242,0.69339491,0.58713454
-5.80790395,1.93935059,0.07979629,0.08197940,0.01503585,1.08963027,0.67285749,0.56897813
-5.80190095,1.87647439,0.07691489,0.07871102,0.01504935,1.05417556,0.65215358,0.55134691
-5.79589795,1.81561859,0.07399149,0.07573198,0.01511301,1.01973083,0.63136661,0.53436065
-5.78989495,1.75708157,0.07103332,0.07304269,0.01523071,0.98649888,0.61056964,0.51812268
-5.78389195,1.70111097,0.06804715,0.07064004,0.01540568,0.95465503,0.58982804,0.50272121
-5.77788894,1.64791123,0.06503965,0.06851838,0.01564053,0.92435030,0.56920228,0.48823107
-5.77188594,1.59765189,0.06201790,0.06667034,0.01593734,0.89571501,0.54875104,0.47471577
-5.76588294,1.55047620,0.05898969,0.06508773,0.01629770,0.86886269,0.52853419,0.46222962
-5.75987994,1.50650930,0.05596391,0.06376228,0.01672280,0.84389373,0.50861541,0.45081977
-5.75387694,1.46586522,0.05295073,0.06268628,0.01721350,0.82089865,0.48906437,0.44052800
-5.74787394,1.42865243,0.04996182,0.06185307,0.01777041,0.79996043,0.46995813,0.43139197
-5.74187094,1.39497719,0.04701036,0.06125739,0.01839393,0.78115587,0.45138178,0.42344602
-5.73586793,1.36494460,0.04411100,0.06089552,0.01908430,0.76455572,0.43342805,0.41672117
-5.72986493,1.33865703,0.04127974,0.06076529,0.01984154,0.75022347,0.41619605,0.41124450
-5.72386193,1.31621019,0.03853364,0.06086588,0.02066538,0.73821290,0.39978902,0.40703775
-5.71785893,1.29768684,0.03589055,0.06119747,0.02155523,0.72856451,0.38431135,0.40411537
-5.71185593,1.28314875,0.03336870,0.06176079,0.02250997,0.72130102,0.36986482,0.40248207
-5.70585293,1.27262736,0.03098633,0.06255654,0.02352779,0.71642239,0.35654452,0.40213001
-5.69984992,1.26611397,0.02876117,0.06358474,0.02460604,0.71390067,0.34443442,0.40303602
-5.69384692,1.26355013,0.02671008,0.06484406,0.02574095,0.71367513,0.33360313,0.40515889
-5.68784392,1.26481905,0.02484855,0.06633119,0.02692752,0.71564821,0.32409985,0.40843719
-5.68184092,1.26973897,0.02319036,0.06804024,0.02815928,0.71968261,0.31595101,0.41278771
-5.67583792,1.27805894,0.02174719,0.06996226,0.02942821,0.72560006,0.30915759,0.41810482
-5.66983492,1.28945784,0.02052833,0.07208487,0.03072467,0.73318191,0.30369353,0.42426087
-5.66383192,1.30354683,0.01954042,0.07439207,0.03203739,0.74217190,0.29950525,0.43110790
-5.65782891,1.31987553,0.01878726,0.07686422,0.03335358,0.75228100,0.29651230,0.43848039
-5.65182591,1.33794192,0.01826967,0.07947821,0.03465912,0.76319455,0.29460930,0.44619940
-5.64582291,1.35720560,0.01798540,0.08220783,0.03593881,0.77458115,0.29366897,0.45407769
-5.63981991,1.37710405,0.01792909,0.08502424,0.03717676,0.78610332,0.29354630,0.46192583
-5.63381691,1.39707114,0.01809231,0.08789671,0.03835679,0.79742927,0.29408348,0.46955889
-5.62781391,1.41655722,0.01846355,0.09079337,0.03946295,0.80824541,0.29511554,0.47680360
-5.62181091,1.43504964,0.01902839,0.09368211,0.04048002,0.81826893,0.29647647,0.48350553
-5.61580790,1.45209307,0.01976963,0.09653152,0.04139408,0.82725997,0.29800538,0.48953597
-5.60980490,1.46730835,0.02066744,0.09931183,0.04219302,0.83503265,0.29955260,0.49479815
-5.60380190,1.48040925,0.02169967,0.10199581,0.04286702,0.84146460,0.30098548,0.49923263
-5.59779890,1.49121611,0.02284212,0.10455962,0.04340902,0.84650436,0.30219343,0.50282135
-5.59179590,1.49966605,0.02406892,0.10698358,0.04381505,0.85017639,0.30309231,0.50559042
-5.58579290,1.50581896,0.02535294,0.10925279,0.04408450,0.85258348,0.30362774,0.50761124
-5.57978989,1.50985941,0.02666628,0.11135760,0.04422024,0.85390629,0.30377742,0.50900011
-5.57378689,1.51209418,0.02798084,0.11329397,0.04422867,0.85440022,0.30355225,0.50991626
-5.56778389,1.51294577,0.02926885,0.11506364,0.04411966,0.85438978,0.30299642,0.51055838
-5.56178089,1.51294218,0.03050357,0.11667419,0.04390632,0.85426051,0.30218630,0.51115988
-5.55577789,1.51270354,0.03165989,0.11813889,0.04360473,0.85444908,0.30122846,0.51198313
-5.54977489,1.51292625,0.03271503,0.11947644,0.04323356,0.85543197,0.30025672,0.51331278
-5.54377189,1.51436529,0.03364916,0.12071068,0.04281368,0.85771303,0.29942863,0.51544875
-5.53776888,1.51781556,0.03444601,0.12187006,0.04236761,0.86181079,0.29892128,0.51869890
-5.53176588,1.52409290,0.03509340,0.12298711,0.04191909,0.86824564,0.29892689,0.52337186
-5.52576288,1.53401554,0.03558374,0.12409786,0.04149257,0.87752768,0.29964813,0.52977028
-5.51975988,1.54838657,0.03591433,0.12524116,0.04111269,0.89014542,0.30129349,0.53818459
-5.51375688,1.56797797,0.03608762,0.12645800,0.04080388,0.90655584,0.30407278,0.54888761
-5.50775388,1.59351648,0.03611124,0.12779079,0.04058995,0.92717584,0.30819284,0.56213007
-5.50175088,1.62567169,0.03599800,0.12928266,0.04049372,0.95237549,0.31385366,0.57813703
-5.49574787,1.66504624,0.03576562,0.13097673,0.04053675,0.98247292,0.32124481,0.59710536
-5.48974487,1.71216834,0.03543633,0.13291541,0.04073909,1.01773088,0.33054239,0.61920204
-5.48374187,1.76748632,0.03503638,0.13513965,0.04111908,1.05835492,0.34190629,0.64456330
-5.47773887,1.83136505,0.03459535,0.13768832,0.04169324,1.10449291,0.35547795,0.67329447
-5.47173587,1.90408392,0.03414535,0.14059750,0.04247610,1.15623573,0.37137845,0.70547029
-5.46573287,1.98583607,0.03372016,0.14389987,0.04348018,1.21361886,0.38970689,0.74113555
-5.45972986,2.07672866,0.03335427,0.14762409,0.04471582,1.27662460,0.41053905,0.78030594
-5.45372686,2.17678361,0.03308185,0.15179427,0.04619117,1.34518468,0.43392626,0.82296890
-5.44772386,2.28593886,0.03293577,0.15642947,0.04791208,1.41918295,0.45989445,0.86908433
-5.44172086,2.40404971,0.03294663,0.16154326,0.04988198,1.49845807,0.48844329,0.91858507
-5.43571786,2.53089008,0.03314176,0.16714338,0.05210179,1.58280585,0.51954548,0.97137714
-5.42971486,2.66615378,0.03354439,0.17323149,0.05456978,1.67198133,0.55314612,1.02733958
-5.42371186,2.80945553,0.03417290,0.17980299,0.05728142,1.76570037,0.58916221,1.08632408
-5.41770885,2.96033183,0.03504016,0.18684701,0.06022922,1.86364078,0.62748229,1.14815428
-5.41170585,3.11824181,0.03615309,0.19434644,0.06340265,1.96544300,0.66796618,1.21262482
-5.40570285,3.28256804,0.03751230,0.20227820,0.06678790,2.07071036,0.71044503,1.27950045
-5.39969985,3.45261744,0.03911198,0.21061347,0.07036789,2.17900903,0.75472155,1.34851492
-5.39369685,3.62762242,0.04093994,0.21931819,0.07412213,2.28986775,0.80057053,1.41937014
-5.38769385,3.80674244,0.04297779,0.22835355,0.07802672,2.40277740,0.84773972,1.49173548
-5.38169085,3.98906594,0.04520136,0.23767660,0.08205440,2.51719063,0.89595106,1.56524746
-5.37568784,4.17361288,0.04758121,0.24724095,0.08617464,2.63252165,0.94490237,1.63950980
-5.36968484,4.35933807,0.05008335,0.25699739,0.09035383,2.74814636,0.99426941,1.71409412
-5.36368184,4.54513518,0.05267005,0.26689466,0.09455554,2.86340293,1.04370848,1.78854123
-5.35767884,4.72984184,0.05530071,0.27688005,0.09874084,2.97759316,1.09285941,1.86236316
-5.35167584,4.91224580,0.05793286,0.28690006,0.10286872,3.08998465,1.14134916,1.93504604
-5.34567284,5.09109241,0.06052321,0.29690086,0.10689658,3.19981411,1.18879581,2.00605389
-5.33966983,5.26509355,0.06302861,0.30682877,0.11078078,3.30629199,1.23481319,2.07483336
-5.33366683,5.43293831,0.06540714,0.31663054,0.11447726,3.40860859,1.27901583,2.14081960
-5.32766383,5.59330547,0.06761905,0.32625358,0.11794223,3.50594191,1.32102456,2.20344313
-5.32166083,5.74487809,0.06962765,0.33564606,0.12113286,3.59746722,1.36047239,2.26213781
-5.31565783,5.88636018,0.07140016,0.34475694,0.12400806,3.68236862,1.39701087,2.31634994
-5.30965483,6.01649550,0.07290841,0.35353590,0.12652922,3.75985239,1.43031667,2.36554830
-5.30365183,6.13408842,0.07412939,0.36193330,0.12866099,3.82916204,1.46009833,2.40923497
-5.29764882,6.23802649,0.07504573,0.36990013,0.13037204,3.88959489,1.48610307,2.44695691
-5.29164582,6.32730440,0.07564598,0.37738791,0.13163574,3.94051970,1.50812338,2.47831779
-5.28564282,6.40104858,0.07592477,0.38434878,0.13243085,3.98139493,1.52600335,2.50298986
-5.27963982,6.45854186,0.07588284,0.39073559,0.13274207,4.01178685,1.53964431,2.52072543
-5.27363682,6.49924718,0.07552687,0.39650215,0.13256053,4.03138700,1.54900971,2.53136746
-5.26763382,6.52282930,0.07486922,0.40160356,0.13188411,4.04002805,1.55412901,2.53485891
-5.26163082,6.52917364,0.07392757,0.40599673,0.13071770,4.03769726,1.55510010,2.53125013
-5.25562781,6.51840095,0.07272435,0.40964094,0.12907320,4.02454684,1.55209046,2.52070417
-5.24962481,6.49087708,0.07128620,0.41249857,0.12696947,4.00090042,1.54533643,2.50349926
-5.24362181,6.44721681,0.06964325,0.41453586,0.12443201,3.96725511,1.53514090,2.48002842
-5.23761881,6.38828128,0.06782840,0.41572370,0.12149250,3.92427861,1.52186902,2.45079582
-5.23161581,6.31516853,0.06587650,0.41603855,0.11818825,3.87280122,1.50594214,2.41640987
-5.22561281,6.22919707,0.06382360,0.41546315,0.11456139,3.81380282,1.48782997,2.37757314
-5.21960980,6.13188285,0.06170610,0.41398730,0.11065802,3.74839482,1.46804122,2.33506916
-5.21360680,6.02490995,0.05956000,0.41160855,0.10652723,3.67779777,1.44711277,2.28974656
-5.20760380,5.91009599,0.05742014,0.40833263,0.10222005,3.60331516,1.42559781,2.24250098
-5.20160080,5.78935326,0.05531955,0.40417394,0.09778839,3.52630427,1.40405327,2.19425517
-5.19559780,5.66464685,0.05328882,0.39915568,0.09328396,3.44814506,1.38302682,2.14593815
-5.18959480,5.53795126,0.05135561,0.39330993,0.08875723,3.37020819,1.36304395,2.09846381
-5.18359180,5.41120687,0.04954424,0.38667752,0.08425649,3.29382323,1.34459550,2.05270997
-5.17758879,5.28627788,0.04787539,0.37930777,0.07982699,3.22024811,1.32812601,2.00949820
-5.17158579,5.16491303,0.04636592,0.37125802,0.07551015,3.15064102,1.31402341,1.96957541
-5.16558279,5.04871048,0.04502883,0.36259310,0.07134305,3.08603544,1.30261023,1.93359753
-5.15957979,4.93908794,0.04387331,0.35338465,0.06735791,3.02731924,1.29413672,1.90211583
-5.15357679,4.83725896,0.04290493,0.34371038,0.06358185,2.97521856,1.28877624,1.87556637
-5.14757379,4.74421611,0.04212591,0.33365330,0.06003676,2.93028665,1.28662286,1.85426276
-5.14157079,4.66072149,0.04153551,0.32330090,0.05673931,2.89289828,1.28769163,1.83839244
-5.13556778,4.58730463,0.04113052,0.31274433,0.05370112,2.86324959,1.29192116,1.82801665
-5.12956478,4.52426799,0.04090580,0.30207769,0.05092907,2.84136340,1.29917893,1.82307396
-5.12356178,4.47169942,0.04085484,0.29139725,0.04842564,2.82709964,1.30926874,1.82338724
-5.11755878,4.42949131,0.04097045,0.28080086,0.04618942,2.82017067,1.32194054,1.82867397
-5.11155578,4.39736548,0.04124534,0.27038728,0.04421563,2.82016068,1.33690193,1.83855938
-5.10555278,4.37490299,0.04167280,0.26025571,0.04249672,2.82654874,1.35383136,1.85259222
-5.09954977,4.36157755,0.04224728,0.25050526,0.04102288,2.83873445,1.37239220,1.87026252
-5.09354677,4.35679138,0.04296491,0.24123448,0.03978273,2.85606549,1.39224749,1.89102081
-5.08754377,4.35991191,0.04382396,0.23254091,0.03876379,2.87786590,1.41307451,1.91429820
-5.08154077,4.37030786,0.04482517,0.22452051,0.03795306,2.90346405,1.43457880,1.93952664
-5.07553777,4.38738314,0.04597198,0.21726704,0.03733747,2.93221936,1.45650685,1.96615853
-5.06953477,4.41060683,0.04727051,0.21087133,0.03690426,2.96354639,1.47865695,1.99368501
-5.06353177,4.43953783,0.04872952,0.20542027,0.03664136,2.99693548,1.50088750,2.02165229
-5.05752876,4.47384290,0.05036008,0.20099572,0.03653753,3.03196894,1.52312245,2.04967501
-5.05152576,4.51330669,0.05217505,0.19767310,0.03658262,3.06833174,1.54535339,2.07744641
-5.04552276,4.55783326,0.05418850,0.19551971,0.03676750,3.10581649,1.56763804,2.10474447
-5.03951976,4.60743837,0.05641483,0.19459290,0.03708409,3.14432184,1.59009503,2.13143384
-5.03351676,4.66223271,0.05886781,0.19493798,0.03752520,3.18384460,1.61289520,2.15746332
-5.02751376,4.72239648,0.06155957,0.19658594,0.03808427,3.22446556,1.63624944,2.18285892
-5.02151076,4.78814639,0.06449939,0.19955122,0.03875514,3.26632963,1.66039387,2.20771271
-5.01550775,4.85969648,0.06769261,0.20382937,0.03953165,3.30962119,1.68557268,2.23216802
-5.00950475,4.93721474,0.07113947,0.20939498,0.04040727,3.35453582,1.71201969,2.25640156
-5.00350175,5.02077790,0.07483413,0.21619978,0.04137469,3.40124982,1.73993941,2.28060341
-4.99749875,5.11032680,0.07876378,0.22417131,0.04242544,3.44988924,1.76948864,2.30495587
-4.99149575,5.20562531,0.08290803,0.23321196,0.04354950,3.50050012,1.80075957,2.32961231
-4.98549275,5.30622513,0.08723850,0.24319888,0.04473504,3.55302167,1.83376538,2.35467722
-4.97948974,5.41143919,0.09171876,0.25398457,0.04596813,3.60726418,1.86842923,2.38018855
-4.97348674,5.52032563,0.09630459,0.26539836,0.04723269,3.66289296,1.90457722,2.40610334
-4.96748374,5.63168401,0.10094459,0.27724878,0.04851042,3.71941967,1.94193592,2.43228769
-4.96148074,5.74406456,0.10558116,0.28932687,0.04978093,3.77620165,1.98013466,2.45851150
-4.95547774,5.85579091,0.11015177,0.30141030,0.05102204,3.83244972,2.01871260,2.48444853
-4.94947474,5.96499557,0.11459054,0.31326817,0.05221009,3.88724420,2.05713024,2.50968182
-4.94347174,6.06966689,0.11883006,0.32466656,0.05332045,3.93955868,2.09478488,2.53371415
-4.93746873,6.16770561,0.12280333,0.33537429,0.05432817,3.98829022,2.13102925,2.55598327
-4.93146573,6.25698833,0.12644584,0.34516904,0.05520856,4.03229484,2.16519236,2.57588076
-4.92546273,6.33543489,0.12969759,0.35384333,0.05593799,4.07042620,2.19660153,2.59277391
-4.91945973,6.40107646,0.13250500,0.36121026,0.05649459,4.10157579,2.22460457,2.60602916
-4.91345673,6.45212104,0.13482274,0.36710867,0.05685896,4.12471241,2.24859096,2.61503606
-4.90745373,6.48701315,0.13661513,0.37140764,0.05701487,4.13891914,2.26801107,2.61923047
-4.90145073,6.50448506,0.13785735,0.37400998,0.05694982,4.14342595,2.28239266,2.61811585
-4.89544772,6.50359717,0.13853623,0.37485473,0.05665554,4.13763640,2.29135398,2.61128172
-4.88944472,6.48376599,0.13865054,0.37391840,0.05612830,4.12114756,2.29461313,2.59841842
-4.88344172,6.44477888,0.13821100,0.37121510,0.05536911,4.09376218,2.29199346,2.57932764
-4.87743872,6.38679527,0.13723981,0.36679538,0.05438378,4.05549318,2.28342522,2.55392857
-4.87143572,6.31033504,0.13576974,0.36074406,0.05318273,4.00656045,2.26894358,2.52225952
-4.86543272,6.21625531,0.13384301,0.35317690,0.05178077,3.94738073,2.24868373,2.48447531
-4.85942971,6.10571726,0.13150980,0.34423655,0.05019663,3.87855146,2.22287341,2.44084091
-4.85342671,5.98014532,0.12882658,0.33408775,0.04845243,3.80082982,2.19182379,2.39172191
-4.84742371,5.84118088,0.12585434,0.32291208,0.04657301,3.71510832,2.15591908,2.33757253
-4.84142071,5.69063306,0.12265678,0.31090248,0.04458525,3.62238826,2.11560583,2.27892203
-4.83541771,5.53042877,0.11929843,0.29825771,0.04251732,3.52375247,2.07138218,2.21636014
-4.82941471,5.36256414,0.11584302,0.28517695,0.04039786,3.42033845,2.02378757,2.15052229
-4.82341171,5.18905899,0.11235183,0.27185479,0.03825529,3.31331293,1.97339334,2.08207527
-4.81740870,5.01191564,0.10888239,0.25847664,0.03611711,3.20384864,1.92079400,2.01170366
-4.81140570,4.83308297,0.10548724,0.24521483,0.03400923,3.09310368,1.86659952,1.94009749
-4.80540270,4.65442605,0.10221309,0.23222530,0.03195550,2.98220379,1.81142827,1.86794121
-4.79939970,4.47770138,0.09910009,0.21964513,0.02997719,2.87222747,1.75590049,1.79590407
-4.79339670,4.30453756,0.09618141,0.20759075,0.02809270,2.76419386,1.70063205,1.72463187
-4.78739370,4.13642069,0.09348301,0.19615697,0.02631735,2.65905299,1.64622816,1.65473989
-4.78139070,3.97468394,0.09102361,0.18541668,0.02466322,2.55767795,1.59327696,1.58680691
-4.77538769,3.82050054,0.08881482,0.17542123,0.02313918,2.46085875,1.54234265,1.52137004
-4.76938469,3.67487939,0.08686142,0.16620134,0.02175096,2.36929737,1.49395824,1.45892025
-4.76338169,3.53866287,0.08516173,0.15776857,0.02050130,2.28360363,1.44861787,1.39989845
-4.75737869,3.41252617,0.08370808,0.15011717,0.01939021,2.20429190,1.40676892,1.34469193
-4.75137569,3.29697788,0.08248736,0.14322617,0.01841522,2.13177826,1.36880402,1.29363134
-4.74537269,3.19236181,0.08148153,0.13706177,0.01757170,2.06637838,1.33505348,1.24698795
-4.73936968,3.09885984,0.08066828,0.13157976,0.01685322,2.00830597,1.30577822,1.20497149
-4.73336668,3.01649598,0.08002164,0.12672801,0.01625189,1.95767216,1.28116392,1.16772850
-4.72736368,2.94514190,0.07951258,0.12244886,0.01575870,1.91448592,1.26131645,1.13534148
-4.72136068,2.88452396,0.07910973,0.11868149,0.01536382,1.87865570,1.24625911,1.10782871
-4.71535768,2.83423210,0.07877998,0.11536393,0.01505696,1.84999262,1.23593192,1.08514520
-4.70935468,2.79373068,0.07848923,0.11243502,0.01482761,1.82821516,1.23019301,1.06718444
-4.70335168,2.76237129,0.07820302,0.10983602,0.01466531,1.81295565,1.22882237,1.05378137
-4.69734867,2.73940754,0.07788728,0.10751192,0.01455982,1.80376834,1.23152774,1.04471630
-4.69134567,2.72401169,0.07750901,0.10541253,0.01450137,1.80013921,1.23795263,1.03971995
-4.68534267,2.71529283,0.07703701,0.10349320,0.01448072,1.80149717,1.24768614,1.03847933
-4.67933967,2.71231634,0.07644251,0.10171537,0.01448935,1.80722647,1.26027434,1.04064452
-4.67333667,2.71412412,0.07569986,0.10004672,0.01451948,1.81668017,1.27523273,1.04583611
-4.66733367,2.71975511,0.07478711,0.09846124,0.01456419,1.82919412,1.29205950,1.05365320
-4.66133067,2.72826580,0.07368655,0.09693903,0.01461741,1.84410136,1.31024900,1.06368169
-4.65532766,2.73874999,0.07238514,0.09546596,0.01467395,1.86074641,1.32930512,1.07550287
-4.64932466,2.75035747,0.07087483,0.09403324,0.01472953,1.87849922,1.34875419,1.08870195
-4.64332166,2.76231131,0.06915282,0.09263691,0.01478071,1.89676852,1.36815693,1.10287662
-4.63731866,2.77392322,0.06722161,0.09127733,0.01482493,1.91501424,1.38711929,1.11764522
-4.63131566,2.78460691,0.06508894,0.08995860,0.01486042,1.93275885,1.40530185,1.13265469
-4.62531266,2.79388915,0.06276761,0.08868815,0.01488620,1.94959743,1.42242772,1.14758799
-4.61930965,2.80141853,0.06027513,0.08747628,0.01490198,1.96520631,1.43828871,1.16217099
-4.61330665,2.80697178,0.05763327,0.08633587,0.01490816,1.97935033,1.45274973,1.17617869
-4.60730365,2.81045773,0.05486744,0.08528212,0.01490570,1.99188838,1.46575160,1.18944074
-4.60130065,2.81191896,0.05200607,0.08433255,0.01489614,2.00277740,1.47731195,1.20184597
-4.59529765,2.81153121,0.04907982,0.08350689,0.01488142,2.01207471,1.48752461,1.21334615
-4.58929465,2.80960058,0.04612080,0.08282732,0.01486391,2.01993844,1.49655734,1.22395841
-4.58329165,2.80655864,0.04316179,0.08231866,0.01484629,2.02662626,1.50464802,1.23376660
-4.57728864,2.80295552,0.04023544,0.08200865,0.01483150,2.03249209,1.51209944,1.24292114
-4.57128564,2.79945087,0.03737354,0.08192840,0.01482265,2.03798078,1.51927268,1.25163740
-4.56528264,2.79680291,0.03460633,0.08211273,0.01482302,2.04362075,1.52657921,1.26019235
-4.55927964,2.79585532,0.03196190,0.08260063,0.01483598,2.05001428,1.53447178,1.26891946
-4.55327664,2.79752213,0.02946576,0.08343563,0.01486496,2.05782575,1.54343418,1.27820174
-4.54727364,2.80277057,0.02714044,0.08466607,0.01491344,2.06776750,1.55396994,1.28846293
-4.54127064,2.81260185,0.02500522,0.08634533,0.01498493,2.08058365,1.56659029,1.30015677
-4.53526763,2.82803014,0.02307605,0.08853182,0.01508295,2.09703185,1.58180122,1.31375468
-4.52926463,2.85005974,0.02136549,0.09128882,0.01521106,2.11786347,1.60009031,1.32973190
-4.52326163,2.87966100,0.01988281,0.09468408,0.01537286,2.14380235,1.62191314,1.34855246
-4.51725863,2.91774515,0.01863411,0.09878910,0.01557200,2.17552290,1.64768006,1.37065336
